L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Specification,About
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Microfiber Doormat - Eco-Friendly, Multicoloured, 1 pc","Spotzero by Milton Microfiber Doormat is made of microfiber. It helps keep the entrances of your home clean, free from dirt. It is suitable for high traffic areas material that scrubs shoe soles clean. The fibre is designed for heavy traffic entrances. It is easy to clean and is washable. These are very durable dust control mats for your covered entrance doorways. These mats are available in different designs.",1 pc,pcs,1 pc,1,1,345,249,"Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230",China,['8902061191975'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40236059_1-milton-spotzero-microfiber-doormat-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236059-2_1-milton-spotzero-microfiber-doormat-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236059-3_1-milton-spotzero-microfiber-doormat-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236059-4_1-milton-spotzero-microfiber-doormat-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236059-5_1-milton-spotzero-microfiber-doormat-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236059-6_1-milton-spotzero-microfiber-doormat-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236059-7_1-milton-spotzero-microfiber-doormat-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236059-8_1-milton-spotzero-microfiber-doormat-eco-friendly-multicoloured.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Made of microfiber
Keep the entrances of your home clean, free from dirt
Highly durable and eco-friendly material
Very easy to clean and is washable","You can use them at door entrances to keep your home clean, free from dirt.","['EAN Code: 8902061191975', 'Manufacturer Name & Marketed by : Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230', 'Contact no [1800-209-2151]', 'Country of Origin: China', '","Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230",-,-,-,-,"Brand:- Milton - Spotzero
Type:- Doormat
Material:- Microfiber, Anti-skid
Colour:- Multicolour
Dimensions in cm:- 610x400x16
Features:- Easy to Wash, Long-lasting, Easy to use.
Package Content:- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Microfiber Doormat - Small, Eco-Friendly, Multicoloured, 1 pc","Spotzero by Milton Microfiber Doormat is made of microfiber. It helps keep the entrances of your home clean, free from dirt. It is suitable for high traffic areas material that scrubs shoe soles clean. The fibre is designed for heavy traffic entrances. It is easy to clean and is washable. These are very durable dust control mats for your covered entrance doorways. These mats are available in different designs.",1 pc,pcs,1 pc,1,1,275,199,"Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230",China,['8902061191982'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40236058_1-milton-spotzero-microfiber-doormat-small-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236058-2_1-milton-spotzero-microfiber-doormat-small-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236058-3_1-milton-spotzero-microfiber-doormat-small-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236058-4_1-milton-spotzero-microfiber-doormat-small-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236058-5_1-milton-spotzero-microfiber-doormat-small-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236058-6_1-milton-spotzero-microfiber-doormat-small-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236058-7_1-milton-spotzero-microfiber-doormat-small-eco-friendly-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236058-8_1-milton-spotzero-microfiber-doormat-small-eco-friendly-multicoloured.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Made of microfiber
Keep the entrances of your home clean, free from dirt
Highly durable and eco-friendly material
Very easy to clean and is washable","You can use them at door entrances to keep your home clean, free from dirt.","['EAN Code: 8902061191982', 'Manufacturer Name & Marketed by : Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230', 'Contact no [1800-209-2151]', 'Country of Origin: China', '","Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230",-,-,-,-,"Brand:- Milton - Spotzero
Type:- Doormat
Material:- Microfiber, Anti-skid
Colour:- Multicolour
Dimensions in cm:- 510x305x16
Features:-  Easy to wash, Long-lasting, Easy to use
Package Content:- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Mop Head Refills - Microfibre, Grey, 1 pc (Pack of 3)","Spotzero By Milton Replacement Mop Head (Refill) allows you to effectively clean floors without the need for a bucket. The mop allows you to remove dried-on stains by spraying and wiping the dirty surface. A movable handle allows you to dispense the right amount of liquid. The innovative design of the joint allows you to reach every nook and cranny, thanks to which it easily reaches hard to reach places. This is practical and convenient to use 2 in 1 mop.",1 pc (Pack of 3),pcs,1 pc (Pack of 3),3,1,499,349,"Hamilton Housewares Pvt Ltd,SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230,Contact no [1800-209-2151] (Monday - Friday; 9:30 am - 6 pm)",India,['40236587'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40236587_1-milton-spotzero-replacement-mop-heads-refill-microfibre-for-effective-cleaning.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236587-2_1-milton-spotzero-replacement-mop-heads-refill-microfibre-for-effective-cleaning.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236587-3_1-milton-spotzero-replacement-mop-heads-refill-microfibre-for-effective-cleaning.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236587-4_1-milton-spotzero-replacement-mop-heads-refill-microfibre-for-effective-cleaning.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236587-5_1-milton-spotzero-replacement-mop-heads-refill-microfibre-for-effective-cleaning.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236587-6_1-milton-spotzero-replacement-mop-heads-refill-microfibre-for-effective-cleaning.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Practical and convenient to use 2 in 1 mop.
Movable handle makes it easy to use.
Allows you to reach every nook and cranny.
Effectively clean floors without the need for a bucket.","For tiles, panels, wood and stone floors, linoleum, marble etc.","['EAN Code: 40236587', 'Manufactured & Marketed By:Hamilton Housewares Pvt Ltd,SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230,Contact no [1800-209-2151] (Monday - Friday; 9:30 am - 6 pm)', 'Country of Origin: India', '","Hamilton Housewares Pvt Ltd,SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230,Contact no [1800-209-2151] (Monday - Friday; 9:30 am - 6 pm)",-,-,-,-,"Brand :- Milton - Spotzero
Type :- Mop Refill.
Material :- Microfiber.
Colour:- Grey.
Capacity:- NA.
Dimensions in cm- 40x40x3
Features:- Safe and easy to clean, Reusable and machine washable, Keep your hands out of dirty water.
Package Content :- 3 pcs.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Multipurpose Gloves - Flexible & Durable, Multicoloured, 1 pc","Spotzero By Milton Multipurpose Gloves is perfect for various household, gardening and other activities that require hand protection. They are very durable and do not tear when used strong detergents. The gripping surface is covered with a delicate, rough mesh that makes this activity easier. They are highly stretchable but makes it fit snugly on hand. The inner surface is covered with a cotton lining, which makes it easy to put on the gloves and take them off.",1 pc,pcs,1 pc,1,1,360,259,"Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230",India,['40236068'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40236068_1-milton-spotzero-multipurpose-gloves-flexible-durable-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236068-2_1-milton-spotzero-multipurpose-gloves-flexible-durable-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236068-3_1-milton-spotzero-multipurpose-gloves-flexible-durable-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236068-4_1-milton-spotzero-multipurpose-gloves-flexible-durable-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236068-5_1-milton-spotzero-multipurpose-gloves-flexible-durable-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236068-6_1-milton-spotzero-multipurpose-gloves-flexible-durable-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236068-7_1-milton-spotzero-multipurpose-gloves-flexible-durable-multicoloured.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236068-8_1-milton-spotzero-multipurpose-gloves-flexible-durable-multicoloured.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Highly stretchable but makes it fit snugly
Special textures prevent objects from slipping
They are very durable","Perfect for various household, gardening and other activities.","['EAN Code: 40236068', 'Manufacturer Name & Marketed by : Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230', 'Contact no [1800-209-2151]', 'Country of Origin: India', '","Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230",-,-,-,-,"Brand:- Milton - Spotzero
Type:- Gloves
Material:- Silicone
Colour:- Multicolour
Dimensions in cm:- 155x335x17
Features:- Keeps hands dry & clean, Gripper for firm grip, Flexible and high-quality rubber used
Package Content:- 1 pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Nylon Non-Stick Utensil Scrub, 3 x 1 pc Multipack",The Spotzero non-stick utensil scrub is a multipurpose product made from nylon material. This material makes it easy to remove oil and stains from your utensils. It provides you with a squeaky-clean look for your utensils.,3 x 1 pc Multipack,pcs,3 x 1 pc Multipack,3,1,105,57,Hamilton Houseware Private Limited,India,['1222676'],-,https://datalabs.siva3.io/image/Eunimart_groceries_222676_1-milton-spotzero-nylon-non-stick-utensil-scrub.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 1222676', 'Country of origin: India', '",-,-,-,-,-,"Â Colour - Aqua Green
Â Content - 1 Pc
Â Size - 13 x 8.7 x 1.5 cm",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Spin Mop - Plastic Bucket & Steel Wringer, With Rod, 9 L, Refill Included, Aqua Green, 1 pc","This Prime spin mop comes with a microfiber refill which has the capacity to absorb 3 times more liquid than normal cotton and is more durable. The Handle of the mop is very sturdy, durable and long-lasting. Made of high-grade plastic, it is light, durable, and easy to use. A unique way of inbuilt rinser along with solution dispenser function allows you to use just the right amount of water and solution to avoid wastage. It's a quick and easy way to a spotless floor.",1 pc,pcs,1 pc,1,1,2999,1399,"Hamilton Housewares Pvt. Ltd. Kaiser-I-Hind, 3rd floor, Currimbhoy Road, Ballard Estate, Mumbai ÂÂ“ 400 00, India",India,['8902061191197'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40162952_3-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162952-2_3-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162952-3_3-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162952-4_3-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162952-5_2-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162952-6_2-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162952-7_2-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162952-8_2-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40162952-9_2-milton-spotzero-prime-spin-mop-bucket-with-stainless-steel-wringer-refills.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"You donÂÂ™t have to get your hands dirty with dirty mop or water, thatÂÂ™s when you have this mop is made to make mopping comfortable and easy. The mopÂÂ™s head reaches out and clean corners, this mop is very convenient and lets you get everything done easily yet more effectively.","['EAN Code: 8902061191197', 'Manufactured & Marketed by: Hamilton Housewares Pvt. Ltd. Kaiser-I-Hind, 3rd floor, Currimbhoy Road, Ballard Estate, Mumbai \x80\x93 400 00, India', 'Country of origin: India', '","Hamilton Housewares Pvt. Ltd. Kaiser-I-Hind, 3rd floor, Currimbhoy Road, Ballard Estate, Mumbai ÂÂ“ 400 00, India",-,-,-,Keep them in a dry place and allow them to completely air dry before using the broom again.,"Material: Plastic 
Capacity: 9 Litres
Type- Prime Bucket Spin Mop
Dimension in cm (LXWXH) - (50.5X27.5X27)
Colour- Aqua Green
Brand: Milton
Package Contents - Spin Bucket - 1 Piece, Refills - 2 Pcs, Steel Bar & Handle - 1 Pc
No.of Pieces - 01
Warranty - 1 Year by Manufacturer",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Spin Mop - Plastic Bucket & Steel Wringer, With Rod, Refill Included, Aqua Green, 1 pc","Microfibre cleaning technology is durable, has superior water absorbency, has a non-abrasive lint-free, larger surface area, and is environment friendly. Use it both wet and dry. It is easy to use, store and carry. It comes with an oval bucket with drainage, which comes with separate cleaning and wringing operation. The sturdy base comes with four small wheels to slide the bucket. The extendable mop handle comes with a 360-degree movement. It is suitable for multipurpose use. It cleans liquid, oil, dust, and bacteria. It has a water outlet to remove dirty water out. It has a liquid dispenser.",1 pc,pcs,1 pc,1,1,2399,1199,"Hamilton Housewares Pvt. Ltd. Plot No. 142-143, Sector Iidc, Iie, Sidcul, Haridwar, Uttarakhand-249403, India Tel No: Pan No: Aabcd1683Q",India,['40199070'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40199070_4-milton-spotzero-swift-spin-mop-with-steel-wringer-2-refills-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199070-2_2-milton-spotzero-swift-spin-mop-with-steel-wringer-2-refills-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199070-3_2-milton-spotzero-swift-spin-mop-with-steel-wringer-2-refills-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199070-4_2-milton-spotzero-swift-spin-mop-with-steel-wringer-2-refills-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199070-5_2-milton-spotzero-swift-spin-mop-with-steel-wringer-2-refills-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199070-6_2-milton-spotzero-swift-spin-mop-with-steel-wringer-2-refills-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40199070-7_2-milton-spotzero-swift-spin-mop-with-steel-wringer-2-refills-aqua-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"The extendable handle on the mop with 360-degree movement allows for easy cleaning. Clip and lock handle on the mop can be used to adjust the height of the mop. Wring the mop in the drying bucket and dip the mop in the liquid soap in the cleaning bucket. You can drain the water in the cleaning bucket using the drainage plug on the bottom. The buckets come with wheels and a handle for easy mobility for cleaning around the house. It can be used dry and wet on a variety of surfaces, from glass to wood.","[{'EAN Code': '40199070'}, {'Manufactured & Marketed by': 'Hamilton Housewares Pvt. Ltd. Plot No. 142-143, Sector Iidc, Iie, Sidcul, Haridwar, Uttarakhand-249403, India Tel No: Pan No: Aabcd1683Q'}, {'Country of Origin': 'India'}]","Hamilton Housewares Pvt. Ltd. Plot No. 142-143, Sector Iidc, Iie, Sidcul, Haridwar, Uttarakhand-249403, India Tel No: Pan No: Aabcd1683Q",-,-,-,-,"Brand : Spotzero.
Type : Spin Mop.
Body Material : Plastic and Steel Wringer
Material : Plastic and Steel Wringer
Color : Aqua Green.
Capacity : 5.7 Litre.
Package Contents: 1 Swift Spin Mop.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Spin Mop - Plastic Bucket, Rod With Comfortable Grip, 4 ft, Aqua Green, 1 pc",Spotzero by Milton brings to you Spin Mop Bucket that is made with high-quality material. This helps and makes your cleaning work easy as you donÂÂ™t have to sit down or remove excess water from the mop using your hands. This 360-degree mop helps with easy and deep cleaning. It is easy to handle and carry. Work without any hassle as you don't need to have a separate mop and bucket for cleaning.,1 pc,pcs,1 pc,1,1,1199,879,"Hamilton Housewares Pvt Ltd,CTS No. 55/1/1, rakholi sayali road, Sayali - Silvassa (UT) India,Contact no [1800-209-2151]",India,['8902061191029'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40230574_1-milton-spotzero-spin-mop-bucket-durable-comfortable-grip-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230574-2_1-milton-spotzero-spin-mop-bucket-durable-comfortable-grip-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230574-3_1-milton-spotzero-spin-mop-bucket-durable-comfortable-grip-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230574-4_1-milton-spotzero-spin-mop-bucket-durable-comfortable-grip-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230574-5_1-milton-spotzero-spin-mop-bucket-durable-comfortable-grip-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230574-6_1-milton-spotzero-spin-mop-bucket-durable-comfortable-grip-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230574-7_1-milton-spotzero-spin-mop-bucket-durable-comfortable-grip-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40230574-8_1-milton-spotzero-spin-mop-bucket-durable-comfortable-grip-aqua-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. It is made with high-quality material.
2. Ease your cleaning task and movable.
3. It is durable and long-lasting.
4. It has a comfortable grip.","1. Dip the mop in clean water.
2. Remove the excess water with the use of the spin bucket on the side.
3. Now mop the floor.
4. Repeat until the room is fully clean.","['EAN Code: 8902061191029', 'Manufacturer Name & Marketed by :Hamilton Housewares Pvt Ltd,CTS No. 55/1/1, rakholi sayali road, Sayali - Silvassa (UT) India,Contact no [1800-209-2151]', 'Country of Origin:India', '","Hamilton Housewares Pvt Ltd,CTS No. 55/1/1, rakholi sayali road, Sayali - Silvassa (UT) India,Contact no [1800-209-2151]",-,-,-,-,"Brand:- SPOTZERO.
Type:- Spin Mop.
Material:- Plastic.
Package Content:-  1 pc.",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Twist & Squeeze Mop With Rod - Plastic & Cotton, Aqua Green, 1 pc",The Spotzero twist and squeeze mop is a compact mop designed with a sleek look and twist handle ratchet for easy wringing. It is made with a high absorbency cotton material that can be used to clean any wet or dry situations that you may find yourself in with ease!,1 pc,pcs,1 pc,1,1,600,379,Hamilton Houseware Private Limited,India,['8902061191456'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40027391_3-milton-spotzero-mop-twist-squeeze-cotton.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027391-2_3-milton-spotzero-mop-twist-squeeze-cotton.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027391-3_1-milton-spotzero-mop-twist-squeeze-cotton.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027391-4_1-milton-spotzero-mop-twist-squeeze-cotton.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027391-5_1-milton-spotzero-mop-twist-squeeze-cotton.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8902061191456', 'Country of origin: India', '",-,-,-,-,-,"Â Colour - Aqua Green
Â Content - 1 Pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Utensil Scrubber - Green, 1 pc",The Spotzero utensil scrubber is made from super alox material. This material makes it easy to remove oil and stains from your utensils. It provides you with a squeaky clean feeling on your utensils.,1 pc,pcs,1 pc,1,1,10,10,Hamilton Houseware Private Limited,India,['8902061222939'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40027376_2-milton-spotzero-utensil-scrubber-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027376-2_2-milton-spotzero-utensil-scrubber-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027376-3_2-milton-spotzero-utensil-scrubber-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027376-4_1-milton-spotzero-utensil-scrubber-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027376-5_1-milton-spotzero-utensil-scrubber-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40027376-6_1-milton-spotzero-utensil-scrubber-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8902061222939', 'Country of origin: India', '",-,-,-,-,-,"Â Colour - Aqua Green
Â Content - 1 Pc",-
RET,RET-10,RET-10-14,RET-10-14-10,RET-10-14-10-13,Milton - Spotzero,"Milton - Spotzero Wring Multipurpose Mop - Iron Rod & Cotton Cloth, Adjustable Handle, Aqua Green, 1 pc","Spotzero by Milton Wring Multipurpose Mop with Looped Cotton is made with high-quality cotton material. This premium quality fibre string mop helps your cleaning work easy as you donÂÂ™t have to sit down. This mop helps with easy and deep cleaning. It is easy to handle and carry. Hassle-free and super-absorbent, it lifts dirt from any floor.",1 pc,pcs,1 pc,1,1,405,279,"Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230",India,['40236061'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40236061_1-milton-spotzero-wring-multipurpose-mop-with-looped-cotton-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236061-2_1-milton-spotzero-wring-multipurpose-mop-with-looped-cotton-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236061-3_1-milton-spotzero-wring-multipurpose-mop-with-looped-cotton-aqua-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236061-4_1-milton-spotzero-wring-multipurpose-mop-with-looped-cotton-aqua-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is made with high-quality material
Ease your cleaning task and movable
It is durable and long-lasting
It has a comfortable grip","Dip the mop in the clean water
Remove the excess water
Now mop the floor
Repeat until the room is fully clean","['EAN Code: 40236061', 'Manufacturer Name & Marketed by : Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230', 'Contact no [1800-209-2151]', 'Country of Origin: India', '","Hamilton Housewares Pvt Ltd SRV NO. 98/1/1, 98/1/2, 99/2/1, 100/1/1, Village Silli, UT of Dadar & Nagar Haveli, Silvassa-396230",-,-,-,-,"Brand:- Milton - Spotzero
Type:- Mop
Material:- PP+Iron+Rod+Cotton
Colour:- Aqua Green
Dimensions in cm:- 130x9.5x9.5
Features:- Height adjustable handle, Safe to use on all surfaces, Lightweight
Package Content:- 1 pc",-
