L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Colour,Size,Qty,Brand Name,MRP,Selling Price,Short Product Description,Long Product Description,SKU Code,Pack Qty,Pack Qty Unit of Measurement,Material / Content,Manufacturer Name & Address,Country of Origin,Customer Care Contact,Care Instructions,Time to Ship,Cancellable (Y/N),Returnable (Y/N),Replaceable (Y/N),COD Available (Y/N),Gross Weight,Gross Weight Unit of Measurement,Length x Breadth x Height (Cubic Cm.),Fragile (Y/N),Liquid (Y/N),Hazardous (Y/N),Size Chart,GTIN,HSN,EAN,Season,Occasion,Design / Style Type,Trend,Pattern,Features,Fabric,Fabric Finish,Material Finish,Max Sale Quantity,Bundles / Multipack Sets,Fit,Collar,Neck,Sleeve Length,Sports Type,Pockets,Reversible,Lining,Waist Rise,Length,Insole,Sole Material,Toe Shape,Outsole,Fastening,Midsole,Closure Type,Base Metal,Plating,Stone Type,Gem Type,Strap Material,Buckle Type,Buckle Material,Dial Shape,Frame / Rim Type,Frame Shape,Frame Colour,Frame Size,Frame Material,Face Shape,Lens Material,Lens Colour,Compartment Closure,External Pocket,Laptop Compartment,Laptop Size,Shoulder Strap Type,Volume [Ltrs.],Water Resistance,Lock Type,Dead Weight,Display,Glass Material,Warranty,Battery Life,Bluetooth,Call Function,Pedometer,Heart Rate Monitor,Sleep Monitor,SPO2 Monitor,Dupatta Pattern,Kurta Pattern,Ornamentation,Coverage,Padding,Seam,Straps,Closure,Waist Band,Gender,images.img1,images.img2,images.img3,images.img4,images.img5,Care for me,Pattern Coverage,Print or Pattern Type,Sleeve Styling,Sustainable,Wash Care,Weave Type,Character,images.img6,images.img7,Surface Styling,Type,Transparency,Sport Type,Fabric 2,Fabric Type,Contact Brand or Retailer for pre-sales product queries,images.img8,images.img9,Technology,Fabric 3,images.img10,Eunimart Reference Code
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Navy Blue & White Striped Polo Collar Pure Cotton T-shirt,"Navy Blue,White,Blue",9-12M,1,Gini and Jony,899,404,"Navy blue and white Tshirt for boys
Striped 
Regular length
Polo collar
Short, regular sleeves
Knitted pure cotton fabric
Button closure",-,-,1,Units,Cotton,"RetailNet, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,"Pure Cotton,Cotton",Knitted,-,-,Single,-,-,"Polo,Polo Collar",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,022-40911000,-,-,-,-,-,EU00408258
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Navy Blue & White Striped Polo Collar Pure Cotton T-shirt,"Navy Blue,White,Blue",12-18M,1,Gini and Jony,899,404,"Navy blue and white Tshirt for boys
Striped 
Regular length
Polo collar
Short, regular sleeves
Knitted pure cotton fabric
Button closure",-,-,1,Units,Cotton,"RetailNet, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,"Pure Cotton,Cotton",Knitted,-,-,Single,-,-,"Polo,Polo Collar",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,022-40911000,-,-,-,-,-,EU00408259
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Navy Blue & White Striped Polo Collar Pure Cotton T-shirt,"Navy Blue,White,Blue",18-24M,1,Gini and Jony,899,404,"Navy blue and white Tshirt for boys
Striped 
Regular length
Polo collar
Short, regular sleeves
Knitted pure cotton fabric
Button closure",-,-,1,Units,Cotton,"RetailNet, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,"Pure Cotton,Cotton",Knitted,-,-,Single,-,-,"Polo,Polo Collar",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysNavyBlue&WhiteStripedPoloCollarPureCottonT-shirt_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,022-40911000,-,-,-,-,-,EU00408260
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Cotton Abstract Self-Design Top,Pink,9-12M,1,Gini and Jony,1199,1199,"Pink regular top
Abstract self design
Round neck
Short, puff sleeves
Woven cotton
Snap-button closure",-,-,1,Units,Cotton,"Gini & Jony Ltd, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Abstract,"Self Design,Abstract",-,Cotton,Woven,-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Abstract,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_4.jpg,-,-,-,Abstract,Puff Sleeves,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00408541
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Cotton Abstract Self-Design Top,Pink,12-18M,1,Gini and Jony,1199,1199,"Pink regular top
Abstract self design
Round neck
Short, puff sleeves
Woven cotton
Snap-button closure",-,-,1,Units,Cotton,"Gini & Jony Ltd, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Abstract,"Self Design,Abstract",-,Cotton,Woven,-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Abstract,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_5.jpg,-,-,Abstract,Puff Sleeves,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00408542
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink Cotton Abstract Self-Design Top,Pink,18-24M,1,Gini and Jony,1199,1199,"Pink regular top
Abstract self design
Round neck
Short, puff sleeves
Woven cotton
Snap-button closure",-,-,1,Units,Cotton,"Gini & Jony Ltd, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Abstract,"Self Design,Abstract",-,Cotton,Woven,-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Abstract,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantGirlsPinkCottonAbstractSelf-DesignTop_5.jpg,-,-,Abstract,Puff Sleeves,-,-,-,-,-,-,-,Regular,-,-,-,Cotton,-,-,-,-,-,-,EU00408543
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pack of 2 Striped Henley Neck T-shirt,Grey,Newborn,1,My Milestones,735,698,"Pack of 2White and grey Tshirt for girls
Other striped
Regular length
Henley neck
Long, regular sleeves
Knitted cotton fabric",-,-,2,Units,Cotton,"My Milestones Fashion Essentials Private Limited, My Milestones Fashion Essentials Pvt Ltd.Address:- D-606, Crystal Plaza, New Link Road, Opp.Infinity Mall, Andheri (w), Mumbai",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,2,-,-,Henley Neck,-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_4.jpg,-,-,All-Over,-,Regular Sleeves,Regular,-,Knitted,-,-,-,-,-,-,-,Cotton,-,-,-,-,-,Cotton,-,EU00408742
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pack of 2 Striped Henley Neck T-shirt,Grey,0-3M,1,My Milestones,735,698,"Pack of 2White and grey Tshirt for girls
Other striped
Regular length
Henley neck
Long, regular sleeves
Knitted cotton fabric",-,-,2,Units,Cotton,"My Milestones Fashion Essentials Private Limited, My Milestones Fashion Essentials Pvt Ltd.Address:- D-606, Crystal Plaza, New Link Road, Opp.Infinity Mall, Andheri (w), Mumbai",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,2,-,-,Henley Neck,-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_5.jpg,-,All-Over,-,Regular Sleeves,Regular,-,Knitted,-,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_6.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_7.jpg,-,-,-,-,Cotton,-,-,-,-,-,Cotton,-,EU00408743
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pack of 2 Striped Henley Neck T-shirt,Grey,3-6M,1,My Milestones,735,698,"Pack of 2White and grey Tshirt for girls
Other striped
Regular length
Henley neck
Long, regular sleeves
Knitted cotton fabric",-,-,2,Units,Cotton,"My Milestones Fashion Essentials Private Limited, My Milestones Fashion Essentials Pvt Ltd.Address:- D-606, Crystal Plaza, New Link Road, Opp.Infinity Mall, Andheri (w), Mumbai",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,2,-,-,Henley Neck,-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_5.jpg,-,All-Over,-,Regular Sleeves,Regular,-,Knitted,-,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_6.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_7.jpg,-,-,-,-,Cotton,-,-,-,-,-,Cotton,-,EU00408744
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pack of 2 Striped Henley Neck T-shirt,Grey,12-18M,1,My Milestones,735,698,"Pack of 2White and grey Tshirt for girls
Other striped
Regular length
Henley neck
Long, regular sleeves
Knitted cotton fabric",-,-,2,Units,Cotton,"My Milestones Fashion Essentials Private Limited, My Milestones Fashion Essentials Pvt Ltd.Address:- D-606, Crystal Plaza, New Link Road, Opp.Infinity Mall, Andheri (w), Mumbai",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,2,-,-,Henley Neck,-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_5.jpg,-,All-Over,-,Regular Sleeves,Regular,-,Knitted,-,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_6.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_7.jpg,-,-,-,-,Cotton,-,-,-,-,-,Cotton,-,EU00408745
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pack of 2 Striped Henley Neck T-shirt,Grey,18-24M,1,My Milestones,735,698,"Pack of 2White and grey Tshirt for girls
Other striped
Regular length
Henley neck
Long, regular sleeves
Knitted cotton fabric",-,-,2,Units,Cotton,"My Milestones Fashion Essentials Private Limited, My Milestones Fashion Essentials Pvt Ltd.Address:- D-606, Crystal Plaza, New Link Road, Opp.Infinity Mall, Andheri (w), Mumbai",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Striped,-,Cotton,Knitted,-,-,2,-,-,Henley Neck,-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_5.jpg,-,All-Over,-,Regular Sleeves,Regular,-,Knitted,-,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_6.jpg,https://datalabs.siva3.io/images/KidsTshirts_MyMilestones_InfantGirlsPackof2StripedHenleyNeckT-shirt_7.jpg,-,-,-,-,Cotton,-,-,-,-,-,Cotton,-,EU00408746
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Green & Yellow Cotton Printed T-shirt,"Blue,Green,Yellow",9-12M,1,Gini and Jony,699,349,"Green, yellow and blue Tshirt for boys
Printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"RetailNet, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,022-40911000,-,-,-,-,-,EU00408747
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Green & Yellow Cotton Printed T-shirt,"Blue,Green,Yellow",12-18M,1,Gini and Jony,699,349,"Green, yellow and blue Tshirt for boys
Printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"Gini & Jony Ltd, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_4.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,022-40911000,-,-,-,-,-,EU00408748
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Boys Green & Yellow Cotton Printed T-shirt,"Blue,Green,Yellow",18-24M,1,Gini and Jony,699,349,"Green, yellow and blue Tshirt for boys
Printed
Regular length
Round neck
Short, regular sleeves
Knitted cotton fabric",-,-,1,Units,Cotton,"RetailNet, Gini & Jony Ltd, 57/2 (1),A Building, 56/2 B Building, Maheshwari Wadi, Somnath Road, Ringanwada, Nani Daman, Gujrat-396210",India,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,-,Printed,-,Cotton,"Printed,Knitted",-,-,Single,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boys,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_4.jpg,https://datalabs.siva3.io/images/KidsTshirts_GiniandJony_InfantBoysGreen&YellowCottonPrintedT-shirt_5.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,022-40911000,-,-,-,-,-,EU00408749
RET,RET-12,RET-12-20,RET-12-20-10,RET-12-20-10-12,Infant Girls Pink & Off White Printed Top,"White,Pink",3-6M,1,Macy's First Impression,1199,659,"Pink and off white regular top
Conversational print
Round neck, short, puff sleeves
Knitted",-,-,1,Units,Cotton,"Supercom Net, Macy's Merchandising Group, Inc.151 West 34th Street, New York, NY 10001",China,-,Gentle Machine Wash,-,-,-,-,-,-,-,-,[N],[N],[N],-,-,-,-,-,-,-,Conversational Print,"Printed,Conversational",-,-,"Printed,Knitted",-,-,-,-,-,"Round Neck,Round",-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Girls,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsPink&OffWhitePrintedTop_1.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsPink&OffWhitePrintedTop_2.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsPink&OffWhitePrintedTop_3.jpg,https://datalabs.siva3.io/images/KidsTshirts_Macy'sFirstImpression_InfantGirlsPink&OffWhitePrintedTop_4.jpg,-,-,-,Conversational,Puff Sleeves,-,-,-,-,-,-,-,Regular,-,-,-,-,-,-,-,-,-,-,EU00408840
