L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Organic Green Tea Bag, 32 g (16 Bags x 2 g each)","For the connoisseurs who appreciate tea in its purest essence, here's a pure, soothing cup of organic green tea to cherish. Grown with utmost care using artisanal methods of production, these minimally oxidised green tea leaves are loaded with anti-oxidants and reveal a nourishing brew with fresh, soothing and uplifting vegetal notes.
Hand-picked, organic green tea leaves rich in anti-oxidants sourced from finest plantations in India. Organic Green tea is a type of tea that is made from Camellia sinensis leaves and buds that have not undergone the same withering and oxidation process used to make oolong teas and black teas. brand name: TGL Co pack size: 16 teabags product dimension: ?10 x 10 x 19 cm features: Organic Green tea reduces bad cholesterol in the blood and improves the ratio of good cholesterol to bad cholesterol. Theanine is an amino acid naturally found in tea leaves which provides a relaxing and tranquilizing effect. Green tea increases the metabolism. The polyphenol found in green tea works to intensify levels of fat oxidation and the rate at which your body turns food into calories",32 g (16 Bags x 2 g each),g,32 g (16 Bags x 2 g each),1,1,249,211.65,"M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.",India,['40181125'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40181125_5-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-2_5-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-3_5-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-4_5-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-5_5-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-6_5-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-7_1-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-8_1-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-9_1-tgl-co-organic-green-tea-bag.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181125-10_1-tgl-co-organic-green-tea-bag.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40181125', 'Country of origin: India', 'FSSAI NO: 11516005000774', 'Manufactured & Marketed By: M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.', 'Best Before 04-09-2023', '","M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.",-,-,-,-,-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Organic Japanese Matcha Tea Powder, Ceremonial Grade, 25 g Bottle","Our Matcha is sourced fresh from Japan.Ç¨Ö°Ç To honor the sacred Japanese ritual, only the best, organically grown Tencha Green tea leaves are stone-ground to produce fine, brilliant green ceremonial grade Matcha tea powder revered globally for its healthful properties. It all begins with the leaf. The better the leaf, the better the powder. Shade-grown, nutrient-rich young Tencha green tea leaves are steamed, deveined, destemmed, dried and stone-ground into fine Matcha powder which is then consumed with water, ultimately leading to ingestion of whole tea leaves, making Matcha an extremely potent form of green tea or the òelixir of the immortalsô as popularly known. A single serving of Matcha is considered equivalent to at least 10 cups of brewed green tea. A study in the American Journal of Clinical Nutrition showed that drinking Matcha tea regularly results in significant reduction of body fat, enhanced mental function, improved immunity and anxiety relief. brand name: TGL Co product dimension: ?8 x 11 x 7 cm features: Matcha is known to support heart health, brain health, mental focus, healthy metabolism, detoxification and stress relief. weight: 25g",25 g Bottle,g,25 g Bottle,1,1,599,509.15,"M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.",India Japan,['40181127'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40181127_3-tgl-co-organic-japanese-matcha-tea-powder-ceremonial-grade.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181127-2_7-tgl-co-organic-japanese-matcha-tea-powder-ceremonial-grade.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181127-3_9-tgl-co-organic-japanese-matcha-tea-powder-ceremonial-grade.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181127-4_7-tgl-co-organic-japanese-matcha-tea-powder-ceremonial-grade.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181127-5_7-tgl-co-organic-japanese-matcha-tea-powder-ceremonial-grade.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181127-6_7-tgl-co-organic-japanese-matcha-tea-powder-ceremonial-grade.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181127-7_7-tgl-co-organic-japanese-matcha-tea-powder-ceremonial-grade.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181127-8_7-tgl-co-organic-japanese-matcha-tea-powder-ceremonial-grade.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40181127', 'Country of origin: India, Japan', 'FSSAI NO: 11516005000774', 'Manufactured & Marketed By: M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.', 'Best Before 04-09-2023', '","M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.",-,-,-,-,-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Pure Ginger Black Tea, 37.5 g (25 Bags x 1.5 g each)","For those who like their tea strong, this is the cup to devour. A spicy, healthy and delicious version of the conventional Indian chai with nothing but ginger to trigger the much-needed caffeine kick. Luscious, creamy milk infused strong black tea with piquant notes of ginger makes for an ideal cup of chai. Pair it with your favourite Indian snack, and youôre all set for a mellow monsoon day.",37.5 g (25 Bags x 1.5 g each),g,37.5 g (25 Bags x 1.5 g each),1,1,279,237.15,"Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",India,['8906113484305'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40207995_1-tgl-co-pure-ginger-black-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207995-2_1-tgl-co-pure-ginger-black-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207995-3_1-tgl-co-pure-ginger-black-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207995-4_1-tgl-co-pure-ginger-black-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207995-5_1-tgl-co-pure-ginger-black-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207995-6_1-tgl-co-pure-ginger-black-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207995-7_1-tgl-co-pure-ginger-black-tea.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Take 1 teabag in a cup for every 150 ml of water.
2. Bring the water to a boil separately.
3. Pour freshly boiled water it into the cup and leave to infuse for 2-3 minutes.
4. Remove the teabag from the cup and enjoy your tea.","['EAN Code: 8906113484305', 'FSSAI Number: 11516005000774', 'Manufactured & Marketed By: Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.', 'Country of origin: India', 'Best before 04-09-2023', '","Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",-,-,-,"Black CTC Tea, Ginger",-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Pure Masala Chai Tea Bags, 37.5 g (25 Bags x 1.5 g each)","Nothing can quite replace the wholesome goodness that is a cup of freshly-made chai. If you need to make your morning cuppa a refreshing one, top off your brew with some strong spices, then here's a cuppa comfort. Wrap your hands around the customary cup of good olô Indian chai blended with aromatic spices. Enjoyed by millions in India, masala chai, a spiced, sweetened black tea mixed with milk, is now popular around the world.",37.5 g (25 Bags x 1.5 g each),g,37.5 g (25 Bags x 1.5 g each),1,1,249,211.65,"Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",India,['8906113484299'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40207994_1-tgl-co-pure-masala-chai-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207994-2_1-tgl-co-pure-masala-chai-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207994-3_1-tgl-co-pure-masala-chai-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207994-4_1-tgl-co-pure-masala-chai-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207994-5_1-tgl-co-pure-masala-chai-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207994-6_1-tgl-co-pure-masala-chai-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207994-7_1-tgl-co-pure-masala-chai-tea-bags.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Take 1 teabag in a cup for every 150 ml of water.
2. Bring the water to a boil separately.
3. Pour freshly boiled water it into the cup and leave to infuse for 2-3 minutes.
4. Remove the teabag from the cup and enjoy your tea.","['EAN Code: 8906113484299', 'FSSAI Number: 11516005000774', 'Manufactured & Marketed By: Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.', 'Country of origin: India', 'Best before 04-09-2023', '","Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",-,-,-,Black Tea with Natural Masala Flavour,-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Rose Glow Black Tea Make Brew Iced Tea or Hot Tea, 50 g Pouch","Indulge in a delish reverie of ripe fruit and fragrant Rose petals blended with black tea rich in skin-loving nutrients. Mango, Apricots, raisins and Roses contain powerful antioxidants that nurture your skin and hair. While leaving behind a sweet indulgence for your taste buds. Include this cup of therapy in your skin-care regimen and luxuriate in the glow of happiness.",50 g Pouch,g,50 g Pouch,1,1,599,599,"Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",India,['8906113484114'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40210556_1-tgl-co-rose-glow-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210556-2_1-tgl-co-rose-glow-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210556-3_1-tgl-co-rose-glow-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210556-4_1-tgl-co-rose-glow-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210556-5_1-tgl-co-rose-glow-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210556-6_1-tgl-co-rose-glow-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210556-7_1-tgl-co-rose-glow-black-tea-make-brew-iced-tea-or-hot-tea.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Allow 1 tsp of tea for each 150ml of water.
Add freshly boiled water.
Pour and leave to infuse for 2-3 minutes.
Sieve and serve.","['EAN Code: 8906113484114', 'FSSAI Number: 11516005000774', 'Country of origin: India', 'Manufactured & Marketed by: Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.', 'Best before 04-09-2023', '","Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",-,-,-,"Black Tea, Rose Petals, Raisins, Mango, Apricots",-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Signature Filter Instant Coffee, 100 g Bottle","South Indian coffee is known for its well-structured and deep earthy flavours enjoyable plain as well as milked-down. And here's the perfect example of one such filter coffee blend, well-layered and refreshing - the kind that will make every other mass-produced blend fall to it's knees and beg for forgiveness. Product type: Filter Instant Coffee Weight: 100 g (Bottle) Store in a cool & dry place",100 g Bottle,g,100 g Bottle,1,1,299,254.15,"M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.",India,['40181130'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40181130_4-tgl-co-signature-filter-instant-coffee-powder-make-cold-coffee-hot-coffee-cappuccino.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181130-2_9-tgl-co-signature-filter-instant-coffee-powder-make-cold-coffee-hot-coffee-cappuccino.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181130-3_9-tgl-co-signature-filter-instant-coffee-powder-make-cold-coffee-hot-coffee-cappuccino.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181130-4_7-tgl-co-signature-filter-instant-coffee-powder-make-cold-coffee-hot-coffee-cappuccino.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181130-5_8-tgl-co-signature-filter-instant-coffee-powder-make-cold-coffee-hot-coffee-cappuccino.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Take 2g coffee in a cup. Add hot water/milk/sugar as desired. Stir well and enjoy!,"['EAN Code: 40181130', 'Country of origin: India', 'FSSAI NO: 11516005000774', 'Manufactured & Marketed By: M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.', 'Best Before 03-06-2023', '","M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.",-,-,-,"Signature Filter Instant Coffee - Made From Coffee-Chicory Blend (53% Coffee, 47% Chicory)",-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Signature Filter Instant Coffee, 50 g (25 Sachets x 2 g each)","South Indian coffee is known for its well-structured and deep earthy flavours ì enjoyable plain as well as milked-down. And hereôs the perfect example one such filter coffee blend, well-layered and refreshing - the kind that will make every other mass-produced blend to fall to its knees and beg for forgiveness.",50 g (25 Sachets x 2 g each),g,50 g (25 Sachets x 2 g each),1,1,229,194.65,"M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.",India,['40181133'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40181133_4-tgl-co-signature-filter-instant-coffee-powder-stick-sachets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181133-2_4-tgl-co-signature-filter-instant-coffee-powder-stick-sachets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181133-3_4-tgl-co-signature-filter-instant-coffee-powder-stick-sachets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181133-4_4-tgl-co-signature-filter-instant-coffee-powder-stick-sachets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181133-5_4-tgl-co-signature-filter-instant-coffee-powder-stick-sachets.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40181133-6_4-tgl-co-signature-filter-instant-coffee-powder-stick-sachets.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Take 2g coffee in a cup. Add hot water/milk/sugar as desired. Stir well and enjoy!,"['EAN Code: 40181133', 'Country of origin: India', 'FSSAI NO: 11516005000774', 'Manufactured & Marketed By: M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.', 'Best Before 03-06-2023', '","M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED, 501, Crescent Business Square, Kherani Road Near Sakinaka Metro Station, Andheri East, Mumbai, Maharashtra 400072.",-,-,-,"Signature Filter Instant Coffee made from Coffee-Chicory Blend (53% Coffee, 47% Chicory)",-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Slim Line Slimming Herbal Tea Bags, 32 g (16 Bags x 2 g each)","Unlock the ancient secrets of weight loss with our wellness tisane formulated with carefully selected herbs & ingredients known for their anti-obesity properties. Fennel seeds support digestion while adding a refreshing sweet undertone to the cup. Dandelion is known to fortify normal function of the stomach and liver. Slimming teas accelerate metabolism which in turn assists the fat burning capacity of your body. Slimline tisane tea bags has 16 tea bags, slimming tea for weight loss with 14 natural herbs including with blackberry leaves, raspberry leaves, rosehip husks herbal infusion tea.
Slimming tea formulated with carefully selected herbs & ingredients known for their anti-obesity properties.Green tea is a type of tea that is made from Camellia sinensis leaves and buds that have not undergone the same withering and oxidation process used to make oolong teas and black teas brand name: TGL Co pack size: 16 teabags product dimension: ?10 x 10 x 19 cm",32 g (16 Bags x 2 g each),g,32 g (16 Bags x 2 g each),1,1,249,211.65,"M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED,5th Floor, Office No.501, Cresent Business Square, Sakinaka Kherani Road, Andheri East, Mumbai 400072",India,['40191120'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40191120_2-tgl-co-slim-line-slimming-herbal-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40191120-2_2-tgl-co-slim-line-slimming-herbal-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40191120-3_2-tgl-co-slim-line-slimming-herbal-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40191120-4_2-tgl-co-slim-line-slimming-herbal-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40191120-5_2-tgl-co-slim-line-slimming-herbal-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40191120-6_2-tgl-co-slim-line-slimming-herbal-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40191120-7_1-tgl-co-slim-line-slimming-herbal-tea-bags.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40191120-8_1-tgl-co-slim-line-slimming-herbal-tea-bags.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40191120', 'Country of origin: India', 'FSSAI Number: 11516005000774', 'Manufactured & Marketed By: M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED,5th Floor, Office No.501, Cresent Business Square, Sakinaka Kherani Road, Andheri East, Mumbai 400072', 'Best before 04-09-2023', '","M/s PANELLA FOODS AND BEVERAGES PRIVATE LIMITED,5th Floor, Office No.501, Cresent Business Square, Sakinaka Kherani Road, Andheri East, Mumbai 400072",-,-,-,-,-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Slim Line Slimming Tea for Weight Loss, 50 g",Unlock the ancient secrets of weight loss with our wellness tisane formulated with carefully selected herbs & ingredients known for their anti-obesity properties. Fennel seeds support digestion while adding a refreshing sweet undertone to the cup. Dandelion is known to fortify the normal function of the stomach and liver. Slimming teas accelerate metabolism which in turn assists the fat burning capacity of your body.,50 g,g,50 g,1,1,249,211.65,"Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",India,['40207985'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40207985_1-tgl-co-slim-line-slimming-tea-for-weight-loss.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207985-2_1-tgl-co-slim-line-slimming-tea-for-weight-loss.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207985-3_1-tgl-co-slim-line-slimming-tea-for-weight-loss.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207985-4_1-tgl-co-slim-line-slimming-tea-for-weight-loss.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207985-5_1-tgl-co-slim-line-slimming-tea-for-weight-loss.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207985-6_1-tgl-co-slim-line-slimming-tea-for-weight-loss.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207985-7_1-tgl-co-slim-line-slimming-tea-for-weight-loss.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Allow 1 tsp of tea for each 150ml of water.
2. Add freshly boiled water.
3. Pour and leave to infuse for 8-10 minutes.
4. Sieve and serve.","['EAN Code: 40207985', 'FSSAI Number: 11516005000774', 'Manufactured & Marketed By: Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.', 'Country of origin: India', 'Best before 04-09-2023', '","Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",-,-,-,"Blackberry Leaves, Raspberry Leaves, Rose Hip Husks, Nettle Leaves, Strawberry Leaves, Dandelion, Walnut Leaves, Fennel Seeds, Everlasting Flowers, Lemon Balm Leaves, Peppermint Leaves, Calendula, Liquorice Root, Mallow Flowers",-,-,-
RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,TGL Co.,"TGL Co. Strawberries and Cream Black Tea Make Brew Iced Tea or Hot Tea, 50 g Pouch","This delicate and exquisite white Shoumei blend is evocative of a romance-filled morning. Intensely aromatic, it greets you with sweet notes of strawberries and apples and immediately announces itself as a drink of desire. Its irresistible flavour will have you brewing a second cup in no time. and then the third, and the fourth. You get what weôre saying. This is a truly delicious blend, made even more calming with the addition of aloe. The marigold leaves give it a herbaceous spiritedness which makes it hard to let go of. Oh and if this wasnôt enough, this one is amazing when iced, seriously.",50 g Pouch,g,50 g Pouch,1,1,599,599,"Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",India,['8906113484121'],['11516005000774'],https://datalabs.siva3.io/image/Eunimart_groceries_40210554_1-tgl-co-strawberries-and-cream-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210554-2_1-tgl-co-strawberries-and-cream-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210554-3_1-tgl-co-strawberries-and-cream-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210554-4_1-tgl-co-strawberries-and-cream-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210554-5_1-tgl-co-strawberries-and-cream-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210554-6_1-tgl-co-strawberries-and-cream-black-tea-make-brew-iced-tea-or-hot-tea.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40210554-7_1-tgl-co-strawberries-and-cream-black-tea-make-brew-iced-tea-or-hot-tea.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Allow 1 tsp or 2g of tea for every 150 ml of water.
Bring the water to a boil and then let it cool down to 90Ç∞C.
Pour it into the cup and leave to infuse for 5 minutes.
Sieve and serve. In the case of the tea infuser, remove it from the cup and enjoy.","['EAN Code: 8906113484121', 'FSSAI Number: 11516005000774', 'Country of origin: India', 'Manufactured & Marketed by: Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.', 'Best before 04-09-2023', '","Panella Foods and Beverages Private Limited. 509, Crescent Business Square, Khairani Road, Saki Naka, Andheri East, Mumbai - 400072 India.",-,-,-,"White Shoumei Tea, Apple, Strawberries, Marigold, Aloe",-,-,-
