L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,LO! Foods,"LO! Foods Keto Flour - Low Carb Delights & High On Fibre & Nutrients, 500 g","1) 1 Gms Net Carb per Roti: The Superfoods seeds formulation of our Keto Flour Low Carb Atta makes it Ultra Low Carb, as well as High on Fibre and Nutrients. It is perfect for a Keto Diet along with Paleo Diet, Atkins Diet and Vegan Diet.",500 g,g,500 g,1,1,399,399,"48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 & Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068",India,['40218577'],['11220334002057'],https://datalabs.siva3.io/image/Eunimart_groceries_40218577_1-lo-foods-keto-flour-low-carb-delights-high-on-fibre-nutrients.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218577-2_1-lo-foods-keto-flour-low-carb-delights-high-on-fibre-nutrients.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218577-3_1-lo-foods-keto-flour-low-carb-delights-high-on-fibre-nutrients.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218577-4_1-lo-foods-keto-flour-low-carb-delights-high-on-fibre-nutrients.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40218577-5_1-lo-foods-keto-flour-low-carb-delights-high-on-fibre-nutrients.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40218577', 'FSSAI No: 11220334002057', 'Manufactured & Marketed by:48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 & Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068  ', 'Country of origin: India', 'Best before 15-07-2023', '","48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 & Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068",-,-,-,"Groundnuts, Coconut Flour, Seed Mix (Flax, Pumpkin, Sunflower, Melon), Wheat Fibre, Isolated Wheat Protein, Almond Flour, Xanthan Gum, Salt",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,LO! Foods,"LO! Foods Low Carb High Protein Flour - Keto Atta, 1 Kg Pouch","1) High Protein and low carb ‚“ It is the world‚s first low carb, high protein Atta that tastes and puffs like a normal roti 2) Keto-Friendly - With 8 grams of protein and just 4.7 grams of net carbs per serving, the high protein Soya Atta serves as the best option for those who are following a keto or ketogenic diet, high protein diet, low carb diet, LCHF diet or Paleo diet.",1 Kg Pouch,Kg Pouch,1 Kg Pouch,1,1,499,499,"Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India",India,['40201959'],['11220334002057'],https://datalabs.siva3.io/image/Eunimart_groceries_40201959_2-lo-foods-low-carb-high-protein-flour-keto-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201959-2_2-lo-foods-low-carb-high-protein-flour-keto-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201959-3_2-lo-foods-low-carb-high-protein-flour-keto-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201959-4_2-lo-foods-low-carb-high-protein-flour-keto-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201959-5_2-lo-foods-low-carb-high-protein-flour-keto-atta.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use it like normal Atta.,"['EAN Code: 40201959', 'FSSAI Number: 11220334002057', 'Manufactured & Marketed By: Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India', 'Country of origin: India', 'Best before 15-07-2023', '","Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India",-,-,-,"Wheat Flour (Atta), Soy Flour, Groundnuts, Isolated Wheat Protein, Superfood Seeds Mix (Sunflower, Flax, Melon, Pumpkin), Coconut Flour",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,LO! Foods,"LO! Foods Ultra Low Carb Flour - Keto Atta, High In Fibre & Protein, 1 Kg Pouch","3 gm Net Carbs: The Superfoods seeds formulation of our Keto Flour Low Carb Atta makes it Ultra Low Carb, as well as High on Fibre and Nutrients. It is perfect for a Keto Diet along with Paleo Diet, Atkins Diet and Vegan Diet. Formulated For Keto Diet - The Lo! Keto flour for Keto diet has been tested using Blood and Urine Ketone meters by practitioners to show that you remain in Ketosis. This makes them perfect for making Keto Diet snacks along with diabetes or diabetic snacks. The Keto Atta Flour is used by Homemakers and Professional Chefs, due to its superior taste and texture. No After Taste or Smell. You can make Keto food products like Parathas, Rotis, Cookies, Keto Bread and more. Easy To Make - No need to use warm water or give 10-15 minutes of resting time. Make the dough and cook as you do with regular Atta, and you get great soft and puffed up Rotis and fulkas. So easy, that even your Cook can make it. It is 100% natural with no preservatives Allergen information : Contains wheat, groundnuts and sesame Weight : 1 kg Store in a cool, dry place Customer Review: Pratyush Prasanna says ""I have used Lo! Keto Atta ultra low carb version for many months now. I initially got this keto atta for weight loss, but I use it now even when not on a Keto Diet.",1 Kg Pouch,Kg Pouch,1 Kg Pouch,1,1,599,599,"Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India",India,['40180795'],['11220334002057'],https://datalabs.siva3.io/image/Eunimart_groceries_40180795_8-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180795-2_9-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180795-3_9-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180795-4_9-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180795-5_9-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180795-6_2-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use it like normal Atta.,"['EAN Code: 40180795', 'FSSAI Number: 11220334002057', 'Manufactured & Marketed By: Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India', 'Country of origin: India', 'Best before 15-07-2023', '","Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India",-,-,-,"Superfood Seeds Mix (Sunflower, Flax, Melon, Pumpkin), Groundnuts, Isolated Wheat Protein, Resistant Starch, Whole Wheat Flour, Coconut Flour",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,LO! Foods,"LO! Foods Ultra Low Carb Flour - Keto Atta, High In Fibre & Protein, 2 Kg Pouch","3 gm Net Carbs: The Superfoods seeds formulation of our Keto Flour Low Carb Atta makes it Ultra Low Carb, as well as High on Fibre and Nutrients. It is perfect for a Keto Diet along with Paleo Diet, Atkins Diet and Vegan Diet. Formulated For Keto Diet - The Lo! Keto flour for Keto diet has been tested using Blood and Urine Ketone meters by practitioners to show that you remain in Ketosis. This makes them perfect for making Keto Diet snacks along with diabetes or diabetic snacks. The Keto Atta Flour is used by Homemakers and Professional Chefs, due to its superior taste and texture. No After Taste or Smell. You can make Keto food products like Parathas, Rotis, Cookies, Keto Bread and more. Easy To Make - No need to use warm water or give 10-15 minutes of resting time. Make the dough and cook as you do with regular Atta, and you get great soft and puffed up Rotis and fulkas. So easy, that even your Cook can make it. It is 100% natural with no preservatives Allergen information : Contains wheat, groundnuts and sesame Weight : 2 kg Store in a cool, dry place Customer Review: Pratyush Prasanna says ""I have used Lo! Keto Atta ultra low carb version for many months now. I initially got this keto atta for weight loss, but I use it now even when not on a Keto Diet.",2 Kg Pouch,Kg Pouch,2 Kg Pouch,1,1,1199,1199,"Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India",India,['40180796'],['11220334002057'],https://datalabs.siva3.io/image/Eunimart_groceries_40180796_7-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180796-2_8-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180796-3_8-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180796-4_8-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180796-5_8-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40180796-6_2-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use it like normal Atta.,"['EAN Code: 40180796', 'FSSAI Number: 11220334002057', 'Manufactured & Marketed By: Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India', 'Country of origin: India', 'Best before 15-07-2023', '","Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India",-,-,-,"Superfood Seeds Mix (Sunflower, Flax, Melon, Pumpkin), Groundnuts, Isolated Wheat Protein, Resistant Starch, Whole Wheat Flour, Coconut Flour",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,LO! Foods,"LO! Foods Ultra Low Carb Flour - Keto Atta, High In Fibre & Protein, 500 g Pouch","1) 3 Gms Net Carbs: The Superfoods seeds formulation of our Keto Flour Low Carb Atta makes it Ultra Low Carb, as well as High on Fibre and Nutrients. It is perfect for a Keto Diet along with Paleo Diet, Atkins Diet and Vegan Diet.",500 g Pouch,g Pouch,500 g Pouch,1,1,375,375,"Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India",India,['40201960'],['11220334002057'],https://datalabs.siva3.io/image/Eunimart_groceries_40201960_2-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201960-2_2-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201960-3_2-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201960-4_2-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40201960-5_2-lo-foods-ultra-low-carb-flour-keto-atta-high-in-fibre-protein.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use it like normal Atta.,"['EAN Code: 40201960', 'FSSAI Number: 11220334002057', 'Manufactured & Marketed By: Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India', 'Country of origin: India', 'Best before 15-07-2023', '","Lo! Foods - Brand of Bajo Food Pvt Ltd, 48/2C1 SKS Masjid Compound, 7th Mile, Kudlu gate, Hosur Main Road, Benguluru, Karnataka 560068 India",-,-,-,"Seeds Mix (Sunflower, Flax, Melon, Pumpkin), Groundnuts, Isolated Wheat Protein, Defatted Soy Flour, Wheat Flour (Atta), Defatted Coconut Flour, Almond Flour",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Madhur,"Madhur Sugar - Pure & Hygienic 1 kg + BB Royal Atta With 9 Multigrain 10 kg, Combo 2 Items","Madhur Sugar is a high quality sugar. We bring to you sugar that is hygienically processed. A crystalline substance and tastes sweet. It has a grain size that is quite large. Sugar tantalizes our taste buds and acts as a sweetener in the food. It is easy to use and a great sweetener. It is mostly used in soft drinks, candy, confectionary, pastries, chocolates etc.",Combo 2 Items,Combo  Items,Combo 2 Items,2,1,710,594,"Shree Renuka Sugars Ltd. BC 105, Havelock Road, Camp, Belgaum, Karnataka 590001.",India,['1221835'],['10020011007437'],https://datalabs.siva3.io/image/Eunimart_groceries_221835_1-madhur-sugar-pure-hygienic-1-kg-bb-royal-atta-with-9-multigrain-10-kg.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Sugar - Use it in soft drinks, candy, confectionary, pastries, chocolates etc.
2. Atta - Can be used to make roti and bhakari.","[{'EAN Code': '1221835'}, {'Manufacturer & Marketed By': 'Shree Renuka Sugars Ltd. BC 105, Havelock Road, Camp, Belgaum, Karnataka 590001.'}, {'FSSAI': '10020011007437'}, {'Country of Origin': 'India'}, {'","Shree Renuka Sugars Ltd. BC 105, Havelock Road, Camp, Belgaum, Karnataka 590001.",-,-,-,"Madhur Sugar- Pure & Hygienic:- Sugar. BB Royal Atta With 9 Multigrain:- Wheat (90%), Multigrain (10% - Amaranthus, Horse Gram, Soyabean, Bengal Gram, Maize, Bajra, Barley, Ragi, Jowar), Sodium Iron (Iii) Edta, Folic Acid, Vitamin B12.",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Madilu,"Madilu ASHWAGANDHA POWDER, 100 g","Ashwagandha characterizes three different tastes namely Tikta (bitter), Katu (pungent) and Madhura (sweet). It's gluten free, 100% natural product. It is possible for some people to experience allergic reactions, such as skin rashes, itchiness and chest pain. Weight : 100 gm Store in clean and dry place, with lid closed tightly and away from sunlight.",100 g,g,100 g,1,1,225,225,"Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ‚¬‚¬‚…“ 560032",India,['8906675994700'],['21218179000417'],https://datalabs.siva3.io/image/Eunimart_groceries_40160377_2-madilu-ashwagandha-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160377-2_2-madilu-ashwagandha-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160377-3_2-madilu-ashwagandha-powder.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Take 2 gm of Ashwagandha powder each time and daily use two times a day before half an hour of meals with lukewarm water for weight loss.,"['EAN Code: 8906675994700', 'Country of origin: India', 'FSSAI Number: 21218179000417', 'Manufactured & Marketed by: Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ‚\x83\x80\x9a¬\x82¬‚…\x93 560032', 'Best before 25-02-2024', '","Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ‚¬‚¬‚…“ 560032",-,-,-,Pure Ashwagandha powder,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Madilu,"Madilu Moringa Leaf Powder, 100 g","Moringa leaves powder provides you with a healthy amount of daily nutrients that your body can use with maximum efficiency. A spoon full of Moringa leaves powder delivers food-based nutrients which are proven to have far higher levels of resorption by the body than traditional multi-vitamin pills. Moringa leaf powder has the greatest impact on those who are more vulnerable: malnourished children, pregnant or lactating women, children at weaning age and the elderly person too. It has a bitter and slightly sweet taste. This is 100% natural with no preservatives. Weight : 100 gm Store in clean and dry place, with lid closed tightly and away from sunlight.",100 g,g,100 g,1,1,125,125,"Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ‚¬‚¬‚…“ 560032",India,['40160379'],['21218179000417'],https://datalabs.siva3.io/image/Eunimart_groceries_40160379_1-madilu-moringa-leaf-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160379-2_1-madilu-moringa-leaf-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160379-3_1-madilu-moringa-leaf-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160379-4_1-madilu-moringa-leaf-powder.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Moringa leaves powder can be added to any food or beverage, which will increase the vitamin, mineral and protein content.","['EAN Code: 40160379', 'Country of origin: India', 'FSSAI Number: 21218179000417', 'Manufactured & Marketed by: Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ‚\x83\x80\x9a¬\x82¬‚…\x93 560032', 'Best before 25-02-2024', '","Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ‚¬‚¬‚…“ 560032",-,-,-,Dried Crushed Moringa Leaf Powder,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Madilu,"Madilu Wheat Grass Powder, 100 g","Wheatgrass is rich in nutrients. It has a good amount of iron, calcium, magnesium, amino acids, chlorophyll, and Vitamins A, C and E. 
As it has rich in nutrients and boosts immunity, kills harmful bacteria in your digestive system, and rids your body of waste.",100 g,g,100 g,1,1,325,325,"Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ‚¬‚œ 560032",India,['900088877005'],['21218179000417'],https://datalabs.siva3.io/image/Eunimart_groceries_40160380_1-madilu-wheat-grass-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160380-2_1-madilu-wheat-grass-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160380-3_1-madilu-wheat-grass-powder.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Take 2 gm of wheat grass powder each time and daily use two times a day before half an hour of meals with lukewarm water for weight loss.,"['EAN Code: 900088877005', 'Country of origin: India', 'FSSAI Number: 21218179000417', 'Manufactured & Marketed by: Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore \x82¬‚\x80\x9c 560032', 'Best before 25-02-2024', '","Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ‚¬‚œ 560032",-,-,-,Organic Wheat Grass Powder,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Manna,"Manna Multigrain Atta - With 35% Oats, Loaded With Nutrients, Reduces Cholestrol, 1 kg","Oats Atta is a nourishing blend of Oats and Wheat flour which provides protein and essential minerals. It is also rich in both insoluble and soluble fibre necessary for a healthy gut and managing cholesterol levels. It has a mild, pleasant taste and can be used in a variety of recipes such as roti, dosa, chilla, porridge etc. Enjoy the double nutrition of Oats and Wheat together, with our new Oats Atta and make innovative and healthy recipes for you and your family!",1 kg,kg,1 kg,1,1,149,104.3,"Southern Health Foods Private Limited, UthandikandigaiVillage, Ponneri Post & Ponneri Taluk, Chennai 601204, India.",India,['40268891'],['10013042001197'],https://datalabs.siva3.io/image/Eunimart_groceries_40268891_1-manna-multigrain-atta-with-35-oats-loaded-with-nutrients-reduces-cholestrol.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40268891-2_1-manna-multigrain-atta-with-35-oats-loaded-with-nutrients-reduces-cholestrol.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40268891-3_1-manna-multigrain-atta-with-35-oats-loaded-with-nutrients-reduces-cholestrol.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40268891-4_1-manna-multigrain-atta-with-35-oats-loaded-with-nutrients-reduces-cholestrol.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40268891-5_1-manna-multigrain-atta-with-35-oats-loaded-with-nutrients-reduces-cholestrol.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40268891-6_1-manna-multigrain-atta-with-35-oats-loaded-with-nutrients-reduces-cholestrol.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40268891-7_1-manna-multigrain-atta-with-35-oats-loaded-with-nutrients-reduces-cholestrol.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Combine the Manna Multigrain Oats Atta, Oil and Salt and Knead into a smooth soft dough using enough water.
Cover and keep aside for 15-20 minutes.
Make 8 equal portions and roll out each portion of the dough into a thin circle.
Cook the roti in a tava pan.","['EAN Code: 40268891', 'Manufactured Name & Marketed By : Southern Health Foods Private Limited, UthandikandigaiVillage, Ponneri Post & Ponneri Taluk, Chennai 601204, India.', 'FSSAI : 10013042001197 ', 'Best Before 17-07-2023.', 'Country of Origin: India', '","Southern Health Foods Private Limited, UthandikandigaiVillage, Ponneri Post & Ponneri Taluk, Chennai 601204, India.",-,-,-,"Whole Wheat Atta, Oat Flour (35%).",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Manna,"Manna Multimillet (Multigrain) Atta, 1 kg Pouch","Manna Dia Atta is a fine mix of nutritious grains with the right measure of dietary fibres, proteins and minerals. The usual use of Manna Dia Atta assists to fight against diabetes successfully and naturally and ensures overall good health. This distinctive blend assists to slow down the release of glucose into the blood thus keeping the blood sugar level under control.",1 kg Pouch,kg Pouch,1 kg Pouch,1,1,139,111.2,"SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex ‚¬‚œ I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai ‚¬‚œ 600 035",India,['8906008350937'],['10013042001197'],https://datalabs.siva3.io/image/Eunimart_groceries_277012_6-manna-multimillet-multigrain-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_277012-2_3-manna-multimillet-multigrain-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_277012-3_3-manna-multimillet-multigrain-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_277012-4_3-manna-multimillet-multigrain-atta.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_277012-5_3-manna-multimillet-multigrain-atta.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8906008350937', 'FSSAI Number: 10013042001197', 'Manufactured & Marketed by: SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex \x82¬‚\x80\x9c I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai \x82¬‚\x80\x9c 600 035', 'Country of Origin: India', 'Best before 31-05-2023', '","SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex ‚¬‚œ I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai ‚¬‚œ 600 035",-,-,-,"Whole wheat atta,
Multi millet,
flour Mixture,
(Bajra,ragi,jowar)soybean,
fenugreek seed.",-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-10,Manna,"Manna Rice Flour/Akki Hittu, 500 g Pouch","Manna Rice Flour is made from best selected rice that is finely grounded into a fine flour. It is a common substitute for wheat flour. It is used as a thickening agent in many recipes. This flour has a neutral flavour and a gritty, sand-like texture. It is a excellent source of fibre and is a great anti-inflammatory and antioxidant agent. It is not only used in making fried or steamed snacks, it can be used in delicious breakfast dishes as well.",500 g Pouch,g Pouch,500 g Pouch,1,1,47,42.3,"SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex ‚“ I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai ‚“ 600 035 Country of Origin: India ",India,['40001252'],['10013042001197'],https://datalabs.siva3.io/image/Eunimart_groceries_40001252_3-manna-rice-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001252-2_3-manna-rice-flour.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40001252-3_3-manna-rice-flour.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40001252 FSSAI Number: 10013042001197 Manufactured & Marketed by: SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex ‚\x80\x93 I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai ‚\x80\x93 600 035 Country of Origin: India Best before 07-02-2022 ","40001252 FSSAI Number: 10013042001197 Manufactured & Marketed by: SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex ‚“ I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai ‚“ 600 035 Country of Origin: India Best before 07-02-2022 For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,-,Rice.,-,-,-
