Sku Code,L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Product name,Product Quantity,UOM,MRP,Price,Short Product Description,Long Product Description,SKU Code,Manufacturer,Country Of Origin,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD Available (Y/N),Images,Images.1,Images.2,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,Net Quantity,Brand,Pack Quantity,Pack Size,UPC/EAN,FSSAI no,Preservatives,Preservatives (details),Flavours & Spices,Ready to cook,Ready to eat,Rice grain type,Recommended Age ,Baby Weight,Absorption Duration (in Hrs),Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Ingredients,Usage,Marketed By,Nutritional Facts
EU00002751,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Girnar Instant Tea - Premix Express, 140 g (10 Bags x 14 g each)",140 g (10 bags x 14 g each),Grams,150,150,"Express Chai is the ideal choice when you need a hot and refreshing drink. This is an absolutely natural beverage, made using only the finest quality instant tea. So, add a bit of it to your daily diet and pep up your day.", , ,,India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40120794_1-girnar-instant-tea-premix-express.jpg,,,,,,,,,,, ,Girnar, , ,'40120794,, , , , , , , , , , , , , , , , ,"Dairy Whitener, Sugar, Tea Extract.",Empty the contents of the sachet into a cup. Add 100ml of hot water (at 100 degrees) into the cup. Stir well and enjoy.,,"Typical contribution per 100 ml

Energy (kcal) - 58. 66
Fat (g) - 1. 01
Carbohydrates (g) - 10. 9
Sugar (g) - 6. 94
Protein (g) - 1. 49"
EU00002752,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Vahdam Organic Tulsi Ginger Green Tea Bags - Pure Detox and Digestive Health Drink, 30 g (15 Pyramid Bags x 2 g each)",30 g (15 Pyramid bags x 2 g each),Grams,225,191.25,"Our blenderâs favourite, this detox green tea is also a friend to your immunity, strengthening and nourishing your body with the goodness of high-grown Himalayan green tea, healing Tulsi (Holy Basil), soothing Ginger, and the goodness of Amla. The cup has a pale yellow medium-bodied liquor that starts off with sweet and spicy notes of Tulsi. The middle is marked with spicy flavours of Ginger that travel throughout the cup.", , ,"Vahdam Teas Private Limited. B-108, Okhla Industrial Area, Phase-1. New Delhi, India 110020",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40207939_1-vahdam-organic-tulsi-ginger-green-tea-bags-pure-detox-digestive-health-drink.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40207939-2_1-vahdam-organic-tulsi-ginger-green-tea-bags-pure-detox-digestive-health-drink.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40207939-3_1-vahdam-organic-tulsi-ginger-green-tea-bags-pure-detox-digestive-health-drink.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40207939-4_1-vahdam-organic-tulsi-ginger-green-tea-bags-pure-detox-digestive-health-drink.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40207939-5_1-vahdam-organic-tulsi-ginger-green-tea-bags-pure-detox-digestive-health-drink.jpg,,,,,,, ,Vahdam , , ,'40207939,'10018011005213, , , , , , , , , , , , , , , , ,"Green Tea, Tulsi, Ginger","Heat 200ml Water to 80-90Â°C; Steep 2-3 Mins; For iced, refrigerate for 3-4 hours.
Add ice cubes","Vahdam Teas Private Limited. B-108, Okhla Industrial Area, Phase-1. New Delhi, India 110020",
EU00002753,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Chaika Dhaba Chai Instant Tea Premix - Ginger and Cardamom, 140 g (10 Sachets * 14 g each)",140 g (10 Sachets * 14 g each),Grams,140,140,"Missing the hot steaming cups of chai you drank at a highway dhaba on your last road trip? Don't fret, Chaika brings you dhaba chai in the convenience of your kitchen! All you have to do is empty a sachet into a cup and add hot water! A box contains 10 sachets, each good for one cup!", , ,"Insta-Tea ventures, 3A Ripon Street, Kolkata 700016",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40197898_1-chaika-dhaba-chai-ginger-cardamom-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197898-2_1-chaika-dhaba-chai-ginger-cardamom-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197898-3_1-chaika-dhaba-chai-ginger-cardamom-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197898-4_1-chaika-dhaba-chai-ginger-cardamom-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197898-5_1-chaika-dhaba-chai-ginger-cardamom-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197898-6_1-chaika-dhaba-chai-ginger-cardamom-instant-tea-premix.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40197898-7_1-chaika-dhaba-chai-ginger-cardamom-instant-tea-premix.jpg,,,,, ,Chaika, , ,'8908014654023,'11517036001482, , , , , , , , , , , , , , , , ,"Tea Extracts, Milk Solids, Sugar, Masala Powder (Cardamom, Ginger)",All you have to do is empty out the contents of a sachet in a mug and add hot water to get a steaming cup of Masala Tea.,"Insta-Tea ventures, 3A Ripon Street, Kolkata 700016",
EU00002754,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Typhoo Green Tea - Moroccan Mint, 50 g (25 Bags x 1.7 g each)",50 g (25 bags x 1.7 g each),Grams,210,210,"Enjoy the wellness benefits of this healthy brew, doused with a kick of mint. Savour a taste of Morocco in the comfort of your home. Great Britainâs much-loved tea brand is now available in India. Enjoy a century-old tea-drinking legacy offered in over 25 tea flavours and fruit infusions. It is admired by generations of the global populace. Sip and enjoy.", , ,"Insta-Tea ventures, 3A Ripon Street, Kolkata 700016",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_100341826_4-typhoo-green-tea-moroccan-mint.jpg,,,,,,,,,,, ,Typhoo, , ,'8908014654023,'11517036001482, , , , , , , , , , , , , , , , ,Green Tea and Moroccan Mint,Take a tea bag and dip with milk or hot water. You can add sugar if you want.,"Insta-Tea ventures, 3A Ripon Street, Kolkata 700016",
EU00002755,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Vahdam Organic Earl Grey Long Leaf Black Tea - With Citrusy Bergamot, 30 g (15 Pyramid Bags x 2 g each)",30 g (15 Pyramid bags x 2 g each),Grams,200,170,"Our Earl Grey tea is curated by blending the finest black tea from India with the natural oil of bergamot fruit, a pear-shaped sour orange originally found in Italy. The dry tea leaves are delightfully fragrant and offer an aromatic citrusy note. The brewed tea is characteristic of a bright liquoring cup with a delicious flavour in every sip.", , ,"VAHDAM Teas (P) Ltd. B-108, Okhla Industrial Area, Phase 1, New Delhi- 110020, India",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40131757_3-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131757-2_2-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131757-3_2-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131757-4_2-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131757-5_1-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131757-6_1-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131757-7_1-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131757-8_1-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40131757-9_1-vahdam-organic-earl-grey-black-tea-with-bergamot-oil-vitamin-c-fortified.jpg,,, ,Vahdam , , ,'40131757,'10018011005213, , , , , , , , , , , , , , , , ,Nilgiri Black Tea and Bergamot Oil,"Boil fresh or cold or filtered water. 
Place 1 Pyramid Tea Bag in a teacup before pouring the boiled water. 
Allow the leaves to steep for 2-3 minutes. 
Discard the tea bag to avoid over-steeping. 
Add sugar or honey, as desired, while the tea is still hot.","VAHDAM Teas (P) Ltd. B-108, Okhla Industrial Area, Phase 1, New Delhi- 110020, India","% daily value per serving. per serving

Energy (Cal) - 7. 23
Protein (g) - 0. 92%
Carbohydrates (g) - 0. 40%
Fat (all types) (g) - 0. 10%"
EU00002756,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Wagh Bakri Instant Premix Ice Tea - Peach Flavour, 250 g",250 g ,Grams,90,90,"Pour yourself an instant reviver. Simply stir up a glass of chilled Wagh Bakri Peach Ice Tea. Feel the flavour caress your senses with every sip. And let the antioxidants revive your spirits. Go on, indulge.
Wagh Bakri Tea Company is one of the largest suppliers and exporters of tea in India. The house sells fine blends of branded tea leaf from Assam Nilgiri", , ,"Gujarat Tea Processors and Packers Limited. Wagh Bakri House, Opp. Parimal Garden, Ambawadi, Ahmedabad - 380 006, Gujarat, INDIA",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40195759_1-wagh-bakri-peach-ice-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40195759-2_1-wagh-bakri-peach-ice-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40195759-3_1-wagh-bakri-peach-ice-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40195759-4_1-wagh-bakri-peach-ice-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40195759-5_1-wagh-bakri-peach-ice-tea.jpg,,,,,,, ,Wagh Bakri, , ,'40195759,'10012021000452, , , , , , , , , , , , , , , , ,100% Organic tea,Add 1 tablespoon (approx. 12. 5 g) of Ice Tea Premix in the glass. Pour 125 ml of chilled water in the glass and stir it well. Add ice cubes and serve chilled.,"Gujarat Tea Processors and Packers Limited. Wagh Bakri House, Opp. Parimal Garden, Ambawadi, Ahmedabad - 380 006, Gujarat, INDIA","Typical value per serving (12. 5 gm)

Energy (kcal) - 44. 69
Protein (g) - 0. 06
Carbohydrates (g) - 11. 11
Sugar (g) - 10. 88
Fat (all types) (g) - 0
Vit C (mg) - 6. 095"
EU00002757,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Wagh Bakri Green Tea, 100 g",100 g ,Grams,110,110,"Wagh Bakri Green Tea is solely from the leaves of Camellia Sinensis that have undergone minimal oxidation during processing. Green Tea is a rich source of antioxidants that protect your health. This beverage is increasingly becoming a popular drink the world over. So, savour this premium quality brew from the House of Wagh Bakri and cultivate a healthy tea drinking habit. This Tea is a natural source of antioxidants.", , ,"Gujarat Tea Processors and Packers Ltd, Wagh Bakri House, Opp Parimal garden, Ambawadi, Ahmedabad, Gujrat",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_20003985_3-wagh-bakri-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_20003985-2_2-wagh-bakri-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_20003985-3_2-wagh-bakri-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_20003985-4_2-wagh-bakri-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_20003985-5_2-wagh-bakri-green-tea.jpg,,,,,,, ,Wagh Bakri, , ,'20003985,['10012021000452'], , , , , , , , , , , , , , , , ,Green Tea,,,"Calories: 0
Carbs: 0 g
Fat: 0 g
Protein: 0 g"
EU00002758,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Wagh Bakri Instant Masala Tea, 140 g Carton",140 g Carton,Grams,150,140,"Rejuvenating, tangy, healthy, lemon flavoured tea. Get refreshed in no time. Wagh Bakri Tea Group, well-known for its premium tea, is having a presence in the tea business since 1892. With huge a number of Wagh Bakri tea lovers around the world, it has emerged as a truly global brand. Over the years, a long-lasting relationship of love and trust has developed between Wagh Bakri Tea Brand and its loyal consumers. Leaf from the best tea gardens is selected and the experts personally taste and evaluate the teas.", , ,"Gujarat Tea Processors and Packers Ltd, Wagh Bakri House, Opp Parimal garden, Ambawadi, Ahmedabad, Gujrat",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_30009200_2-wagh-bakri-instant-tea-premix-masala.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30009200-2_2-wagh-bakri-instant-tea-premix-masala.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30009200-3_2-wagh-bakri-instant-tea-premix-masala.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30009200-4_2-wagh-bakri-instant-tea-premix-masala.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30009200-5_2-wagh-bakri-instant-tea-premix-masala.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30009200-6_1-wagh-bakri-instant-tea-premix-masala.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30009200-7_1-wagh-bakri-instant-tea-premix-masala.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_30009200-8_1-wagh-bakri-instant-tea-premix-masala.jpg,,,, ,Wagh Bakri, , ,'8901747002963,['10012021000452'], , , , , , , , , , , , , , , , ,"Sugar, Dairy Whitener, Instant Tea (6.5%) And Masala Flavour.","Empty the sachet into a cup.
Add hot water (90 ml) (Do not add boiling water)
Your favourite tea is ready.","Gujarat Tea Processors and Packers Ltd, Wagh Bakri House, Opp Parimal garden, Ambawadi, Ahmedabad, Gujrat","Typical value per serving of 14 gm Masala Premix -

Energy (kcal) - 56. 81
Protein (g) - 0. 90
Carbohydrates (g) - 12. 09
Sugar (g) - 8. 19
Fat (all types) (g) - 0. 54
Saturated fat (g) - 0. 25"
EU00002759,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Twinings Green Tea - Jasmine, 50 g (25 Bags x 2 g each)",50 g (25 bags x 2 g each),Grams,314,314,"Looking for that green tea boost? Pure or fruity - we think our green teas are the best in the business. Carefully selected from the best tea gardens around the world, we really know how to take care of it. Green Tea is delicate and beautiful so it should be treated with the utmost respect. Twinings Green Tea Jasmine is a sense soothing blend of classic green tea with a charming twist of delicate and sweet Jasmine essence. Subtly sweet and delightful this blend is sure to uplift to your mood.", , ,"Gujarat Tea Processors and Packers Ltd, Wagh Bakri House, Opp Parimal garden, Ambawadi, Ahmedabad, Gujrat",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_267270_6-twinings-green-tea-jasmine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267270-2_6-twinings-green-tea-jasmine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267270-3_6-twinings-green-tea-jasmine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267270-4_6-twinings-green-tea-jasmine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267270-5_6-twinings-green-tea-jasmine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267270-6_2-twinings-green-tea-jasmine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267270-7_2-twinings-green-tea-jasmine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267270-8_2-twinings-green-tea-jasmine.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_267270-9_1-twinings-green-tea-jasmine.jpg,,, ,Twinings, , ,'8901747002963,['10012031000102'], , , , , , , , , , , , , , , , ,Jasmine Scented Green Tea,"Boil some water, but let it cool slightly before pouring. Add a teabag to the cup of hot water and allow to brew for a maximum of 2 minutes, any longer and you may lose the delicate taste. Take the first sip and let the whole cup revitalise your spirits.","Gujarat Tea Processors and Packers Ltd, Wagh Bakri House, Opp Parimal garden, Ambawadi, Ahmedabad, Gujrat","Typical Values per serve*

Energy (Kcal) 0. 00, 
Protein(g) 0. 00, 
Carbohydrate(g) 0. 00, 
Sugar(g) 0. 00, 
Fat(g) 0. 00

Made from 1 tea bag in 100ml of hot distilled water. Does not include values of added milk sugar"
EU00002760,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Tata Tea Care Cleanse Herbal Infusion Green Tea With Tulsi, Turmeric and Orange Peel, 35 g (25 Bags x 1.4 g Each)",35 g (25 bags x 1.4 g Each),Grams,200,160,"During these uncertain times, why not add green tea based herbal infusions, made with the natural ingredients to your day? For health-conscious people, a warm aromatic brew of herbs may help chase away all kinds of blues. Introducing the all-new range of herbal infusions by Tata Tea Care. Our new range of wellness-focused teas is made with the finest quality green tea, blended with carefully sourced ingredients of the best grade. Tata Tea Care Cleanse is made from natural ingredients such as tulsi, turmeric, and orange peel. Turmeric is traditionally known as a purifier while tulsi is known to be a good cleanser. Combined with the essence of bitter orange, it satisfies the tastebuds. Cleanse herbal infusion helps you to detox and feel pure from within. It has green tea which is regarded as a refreshing beverage due to its high concentration of antioxidants. With the goodness of herbs, you can now look after your and familyâs well-being and happiness. Also, explore Tata Tea Care Rejuvenate for soothing nerves and inviting calm, Tata Tea Care Digest to feel light and live free, Tata Tea Care Tulsi for the benefits of tulsi, and Tata Tea Care Pro Woman for your wellbeing.", , ,"(C) Tewari Warehousing Co. Pvt. Ltd., No. 2, Sonapur Road, Kolkata, W. B. - 700 088. Lic. No. 10012031000063 (P) Tata Consumer Products Ltd., Pullivasal Packeting Center, Munnar P. Kerala - 685 612. Lic. No. 10012041000047.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40240553_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-2_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-3_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-4_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-5_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-6_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-7_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-8_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-9_3-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40240553-10_2-tata-tea-care-cleanse-green-tea-tulsi-turmeric-bitter-orange-peel-detoxifying.jpg,, ,Tata Tea Care , , ,'8901052005796,'10014031001025, , , , , , , , , , , , , , , , ,"Green Tea (56.7%), Orange Peel (25%), Turmeric Root (15%), Tulsi Leaves (3.3%).",,,"As Per Tea Bag -

Energy - 4.8 kcal
Fat - 0 g
Carbohydrates 0.9 g
Sugar - 0 g
Protein - 0.3 g"
EU00002761,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Teamonk Nilgiris Green Tea - Anicca Chamomile, Helps To Relax and Calm, 2 g (25 Bags x 2 g Each)",2 g (25 bags x 2 g Each),Grams,425,297.5,"The true thing about permanence is its impermanence. Except for our Anicca Chamomile Green Tea, whose taste and aroma, remain perpetual, no matter what. Tender leaves and buds, handpicked by nimble experienced fingers from selected bushes of the estate in Nilgiris, undergo a unique process of roasting and drying that is specially employed to craft this semi-fermented tea. They are then mixed with chamomile flowers where they impart their fragrance to green tea leaves.", , ,"(C) Tewari Warehousing Co. Pvt. Ltd., No. 2, Sonapur Road, Kolkata, W. B. - 700 088. Lic. No. 10012031000063 (P) Tata Consumer Products Ltd., Pullivasal Packeting Center, Munnar P. Kerala - 685 612. Lic. No. 10012041000047.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40136526_3-teamonk-nilgiris-green-tea-anicca-chamomile.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40136526-2_3-teamonk-nilgiris-green-tea-anicca-chamomile.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40136526-3_3-teamonk-nilgiris-green-tea-anicca-chamomile.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40136526-4_3-teamonk-nilgiris-green-tea-anicca-chamomile.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40136526-5_3-teamonk-nilgiris-green-tea-anicca-chamomile.jpg,,,,,,, ,Teamonk, , ,'8901052005796,'10014031001025, , , , , , , , , , , , , , , , ,Chamomile,"1 pyramid teabag
Add 200 ml hot water
Wait for 2 minutes. Enjoy your tea",,
EU00002762,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Teabox Jasmine Green Tea - Calmness Inducing, 0% Bitterness, Antioxidants Rich, 104 g (50 + 2 Sample Bags x 2 g each)",104 g (50 + 2 Sample bags x 2 g each),Grams,469,422.1,"Fresh Orthodox Whole Leaf Tea:Onlyleaf's Green teas contain unbroken-whole leaves that retain the flavour profile of the tea to the fullest extent. Additionally, they do not dry out as quick and retain valuable anti-oxidants.
No Dust, No Fannings:Our Teas are processed in a manner that minimizes drying - consequently, our teas ensure that the flavour components like tannins and essential oils are retained to the maximum extent giving you a more flavoursome experience.
Tea Benefits:Jasmine tea is well known for its subtle fragrant taste notes that leave you wanting more. In addition to aiding with weight management, this tea is known to have stress-relieving and relaxing properties.
Tea Profile and Steeping Notes:The sweetness of jasmine is prominent in this tea with its soothing aroma. The earthy and vegetal notes of the green tea is balanced and complemented by the sublime mellow floral notes of jasmine. The ideal brew time is 4 minutes at 80-85 Degrees Celcius.
Box Contains50 Teabags of fresh whole leaf Jasmine Green Tea and 2 exotic free sample Teabags of Mint Green Tea which with its refreshing sharp notes will perk you up for the rest of your day.", , ,"(C) Tewari Warehousing Co. Pvt. Ltd., No. 2, Sonapur Road, Kolkata, W. B. - 700 088. Lic. No. 10012031000063 (P) Tata Consumer Products Ltd., Pullivasal Packeting Center, Munnar P. Kerala - 685 612. Lic. No. 10012041000047.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40163771_2-onlyleaf-100-natural-stress-buster-jasmine-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163771-2_2-onlyleaf-100-natural-stress-buster-jasmine-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163771-3_2-onlyleaf-100-natural-stress-buster-jasmine-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163771-4_2-onlyleaf-100-natural-stress-buster-jasmine-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163771-5_2-onlyleaf-100-natural-stress-buster-jasmine-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163771-6_1-onlyleaf-100-natural-stress-buster-jasmine-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163771-7_1-onlyleaf-100-natural-stress-buster-jasmine-green-tea.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40163771-8_1-onlyleaf-100-natural-stress-buster-jasmine-green-tea.jpg,,,, ,Teabox, , ,'8901052005796,'10014031001025, , , , , , , , , , , , , , , , ,Jasmine,Ideal brew time is 4 minutes at 80-85 Degrees Celcius.,,"Typical value per Serving

Energy (kcal) - 2
Fat (g) - Traces
Carbohydrates (g) - Traces
Sugar (g) -Traces
Protein (g) - 0. 4"
EU00002763,RET,RET-10,RET-10-13,RET-10-13-10,RET-10-13-10-19,"Typhoo Green Tea - Tulsi, 45 g (25 Bags x 1.8 g each)",45 g (25 bags x 1.8 g each),Grams,210,210,"Sip wellness in a cup with Typhoo Green Tea. A warm blend of traditional healing herb tulsi and the finest green tea helps to relax and heal for a new day. The holy basil, tulsi-enriched green tea is an all-day elixir. Start your day in a healthy way with a cup of goodness.", , ,"(C) Tewari Warehousing Co. Pvt. Ltd., No. 2, Sonapur Road, Kolkata, W. B. - 700 088. Lic. No. 10012031000063 (P) Tata Consumer Products Ltd., Pullivasal Packeting Center, Munnar P. Kerala - 685 612. Lic. No. 10012041000047.",India,-,-,-,-,-,https://datalabs.siva3.io/images/Eunimart_groceries_40031186_4-typhoo-green-tea-tulsi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40031186-2_2-typhoo-green-tea-tulsi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40031186-3_2-typhoo-green-tea-tulsi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40031186-4_2-typhoo-green-tea-tulsi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40031186-5_2-typhoo-green-tea-tulsi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40031186-6_2-typhoo-green-tea-tulsi.jpg,https://datalabs.siva3.io/images/Eunimart_groceries_40031186-7_2-typhoo-green-tea-tulsi.jpg,,,,, ,Typhoo, , ,'8901052005796,'10014031001025, , , , , , , , , , , , , , , , ,Organic Green Tea Organic Tulsi,"Use one Typhoo teabag per cup at 85 C, steep for 3-4 mins to get the perfect cup.",,
