L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Care Instruction,Specification,About
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Cosmos Casserole Set - Foods Green, Plastic, High Quality, Sturdy, 3 pcs (600 ml +1 L +1.5 L)",Asian presents Cosmos Casserole. Say bye to the usual casserole and revamp your kitchen space with this beautifully crafted Asian Cosmos Plus Assorted Plastic Casserole 600+1000+1500 ml (Set of 3). It is lightweight and is made of premium quality material. It has an elegant look and is ideal for gifting purpose.,3 pcs (600 ml +1 L +1.5 L),pcs ( ml + L + L),3 pcs (600 ml +1 L +1.5 L),3,1,789,499,"Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",India,['8902330053317'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40273111_1-asian-cosmos-casserole-set-foods-green-plastic-high-quality-sturdy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made with high-quality stainless steel.
2. Keeps the food fresh and hot for hours.
3. Sturdy and highly durable.","Casseroles are a versatile piece of kit â they can be used to make soups, stews, pot roasts, sauces.","['EAN Code: 8902330053317', 'Manufacturer Name & Marketed by Address:Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210', 'Country of Origin:India']","Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",-,-,-,"1. Brand : Asian
2. Type : Casserole
3. Material : Plastic
4. Capacity : 600 +1000 +1500 Ml
5. Colour : Foods Green
6. Package Contens : Set of 3
7. Dimension in cm (LXWXH):- 10 X38 X22.8",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Cosmos Casserole Set - New Pink, Plastic, High Quality, Sturdy, 3 pcs (600 ml +1 L +1.5 L)",Asian presents Cosmos Casserole. Say bye to the usual casserole and revamp your kitchen space with this beautifully crafted Asian Cosmos Plus Assorted Plastic Casserole 600+1000+1500 ml (Set of 3). It is lightweight and is made of premium quality material. It has an elegant look and is ideal for gifting purposes.,3 pcs (600 ml +1 L +1.5 L),pcs ( ml + L + L),3 pcs (600 ml +1 L +1.5 L),3,1,789,499,"Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",India,['8902330053294'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40273109_1-asian-cosmos-casserole-set-new-pink-plastic-high-quality-sturdy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made with high-quality stainless steel.
2. Keeps the food fresh and hot for hours.
3. Sturdy and highly durable.","Casseroles are a versatile piece of kit â they can be used to make soups, stews, pot roasts, sauces.","['EAN Code: 8902330053294', 'Manufacturer Name & Marketed by Address:Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210', 'Country of Origin:India']","Asian Plastowares pvt ltd ,Plot No. 99/3,99/4,99/5,Asian Plastowares Pvt. Ltd.Kadaiya,Village kadaiya, Daman,Dadra and Nagar Haveli And Daman and Diu-396210",-,-,-,"1. Brand : Asian
2. Type : Casserole
3. Material : Plastic
4. Capacity : 600 +1000 +1500 Ml
5. Colour : New Pink
6. Package Contens : Set of 3
7. Dimension in cm (LXWXH):- 10 X38 X22.8",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Diamond Insulated Flask, 500 ml","Asian Diamond Insulated Flask is a storage vessel. It helps to keep your liquid hot or cold for hours without spilling it. The flask has a spill-proof lid that ensures no leakage. It has a strong and durable body. It has a double wall that stops the heat loss. It is ideal for home, office, school and travel use. Its outer body is made of virgin plastic, the inner jar is made out of good quality stainless steel and its middle layer is insulation with quality PUF.",500 ml,ml,500 ml,1,1,338,249,"Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",India,['40209829'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209829_1-asian-diamond-insulated-flask.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209829-2_1-asian-diamond-insulated-flask.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Superior insulation keeps content hot and cold for long hours.
2. The outer body is made of virgin plastic and the inner jar is made out of good quality stainless steel.
3. Its middle layer is insulation with quality PUF.","1. Hence carry your favourite hot beverage for a dayâs journey during winter.
2. Fits most standard drink holders, car cup holders, fridges and backpacks.","['EAN Code: 40209829', 'Manufactured & Marketed By: Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093', 'Country of Origin: India' | ]","Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",-,-,-,"1. Material: Stainless Steel.
2. Capacity: 500ml.
3. Features: 100 percent leak-proof, Keeps drinks hot/cold for 12 hours, Retains flavour and freshness.
4. Types: Flask
5. Brand: Asian.",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Hot & Cold Jug - Thermo Tuff, 1 L","Asian Hot & Cold Jug Thermo Tuff is a storage vessel. It helps to keep your liquid hot or cold for hours without spilling it. The flask has a spill-proof lid that ensures no leakage. It has a strong and durable body. It has a double wall that stops the heat loss. It is ideal for home, office, school and travel use. Its outer body and the inner jar is made out of good quality stainless steel and its middle layer is insulation with quality PUF.",1 L,L,1 L,1,1,380,279,"Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",India,['40209837'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209837_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209837-2_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209837-3_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209837-4_1-asian-hot-cold-jug-thermo-tuff.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Superior insulation keeps content hot and cold for long hours.
2. The outer body and the inner jar is made out of good quality stainless steel.
3. Its middle layer is insulation with quality PUF.","1. Best Usage Gym, Sports, School, Outdoor.
2. Ideal for Indoor & Outdoor Use.
3. Enjoy your hot and cold drinks any time & anywhere.","['EAN Code: 40209837', 'Manufactured & Marketed By: Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093', 'Country of Origin: India' | ]","Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",-,-,-,"1. Material: Steel.
2. Capacity: 1000 ml.
3. Features: Keeps your beverages hot or cold for 24 Hours, Sturdy steel vacuum flask with a unique flip Lid.
4. Types: Asian Hot & Cold Jug Thermo Tuff.
5. Brand: Asian.",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Hot & Cold Jug - Thermo Tuff, 1 L","Asian Hot & Cold Jug Thermo Tuff is a storage vessel. It helps to keep your liquid hot or cold for hours without spilling it. The flask has a spill-proof lid that ensures no leakage. It has a strong and durable body. It has a double wall that stops the heat loss. It is ideal for home, office, school and travel use. Its outer body and the inner jar is made out of good quality stainless steel and its middle layer is insulation with quality PUF.",1 L,L,1 L,1,1,435,279,"Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",India,['40209838'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209838_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209838-2_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209838-3_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209838-4_1-asian-hot-cold-jug-thermo-tuff.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Superior insulation keeps content hot and cold for long hours.
2. The outer body and the inner jar is made out of good quality stainless steel.
3. Its middle layer is insulation with quality PUF.","1. Best Usage Gym, Sports, School, Outdoor.
2. Ideal for Indoor & Outdoor Use.
3. Enjoy your hot and cold drinks any time & any where.","['EAN Code: 40209838', 'Manufactured & Marketed By: Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093', 'Country of Origin: India' | ]","Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",-,-,-,"1. Material: Steel.
2. Capacity: 1000 ml.
3. Features: Keeps your beverages hot or cold for 24 Hours,
4. Types:  Asian Hot & Cold Jug Thermo Tuff
5. Brand: Asian.",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Hot & Cold Jug - Thermo Tuff, 2 L","Asian Hot & Cold Jug Thermo Tuff is a storage vessel. It helps to keep your liquid hot or cold for hours without spilling it. The flask has a spill-proof lid that ensures no leakage. It has a strong and durable body. It has a double wall that stops the heat loss. It is ideal for home, office, school and travel use. Its outer body and the inner jar is made out of good quality stainless steel and its middle layer is insulation with quality PUF.",2 L,L,2 L,1,1,435,349,"Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",India,['40209839'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40209839_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209839-2_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209839-3_1-asian-hot-cold-jug-thermo-tuff.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40209839-4_1-asian-hot-cold-jug-thermo-tuff.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Superior insulation keeps content hot and cold for long hours.
2. The outer body and the inner jar is made out of good quality stainless steel.
3. Its middle layer is insulation with quality PUF.","1. Best Usage Gym, Sports, School, Outdoor.
2. Ideal for Indoor & Outdoor Use.
3. Enjoy your hot and cold drinks any time & any where.","['EAN Code: 40209839', 'Manufactured & Marketed By: Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093', 'Country of Origin: India' | ]","Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",-,-,-,"1. Material: Steel.
2. Capacity: 2000 ml.
3. Features: Keeps your beverages hot or cold for 24 Hours,
4. Types: Asian Hot & Cold Jug Thermo Tuff.
5. Brand: Asian.",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Insulated Plastic Casserole For Roti/Chapati - Cosmos N Dlx, Green, 2.5 L Box",Asian Celebrity Casserole comes in attractive design & keep food hot for 5 to 6 hours. It has an easy twist-and-lift grip with locking handle. Its outer body made of high- grade virgin plastic & inner body made in 18/8 quality stainless steel. Insulated middle layer made of high-quality PUF. It has an elegant look and is a great gifting option.,2.5 L Box,L Box,2.5 L Box,1,1,534,379,"Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",India,['8902330048931'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40178966_5-asian-insulated-plastic-casserole-for-rotichapati-cosmos-n-dlx-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40178966-2_2-asian-insulated-plastic-casserole-for-rotichapati-cosmos-n-dlx-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40178966-3_2-asian-insulated-plastic-casserole-for-rotichapati-cosmos-n-dlx-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40178966-4_2-asian-insulated-plastic-casserole-for-rotichapati-cosmos-n-dlx-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8902330048931', 'Country of origin: India' | Address: Innovative Retail Concepts Private Limited, No.18, 2ndÃ\x82 & 3rdÃ\x82 Floor,Ã\x82 80 Feet Main Road, Koramangala 4thÃ\x82 Block, Bangalore - 560034. Email:customerservice@bigbasket.com']",-,-,-,-,"Brand: Asian
Type: Casserole
Body Material: Plastic
Inner Material: Steel
Design: Plain
Colour: Green
Capacity: 2500 ml
Dimension(LXBXH in cm): 24 X 24 X 12
Dishwasher Safe: Yes
Airtight Lid: Yes
Package Content : 1 Pc",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Olympic Elite Gold Casserole - Dishwasher Safe, Spill Proof, 1.6 L","The Asian Olympic Elite Gold Casserole lets you keep your delicious food hot, fresh and tasty for hours on end. It comes in a glamorous white and gold combination made of supreme quality virgin plastic that is safe and is made of high-quality stainless steel interiors. With PUF insulation in the centre, the food remains hot for hours. The casserole has a capacity of 1.6 L which means it can store a large quantity of food while keeping its temperature steady. Explore the entire range of Asian cookware from casseroles to tiffins and lunch packs only at Big Basket.",1.6 L,L,1.6 L,1,1,509,329,"Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033",India,['40243341'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40243341_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243341-2_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243341-3_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243341-4_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243341-5_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243341-6_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243341-7_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of supreme quality virgin food-grade plastic.
2. Maintains temperature and freshness for 3/5 hours.
3. Is dishwasher and freezer friendly.
4. PUF Insulation layer.
5. Leak resistant.",The Olympic Elite Casserole can be used to store hot food by twisting and lifting the lid to open and close. The Casserole may also be used to store food in a freezer. It can also be carried to work or for travel.,"['EAN Code: 40243341', 'Manufacturer Name & Marketed by Address: Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033', 'Contact : 022 6696 0033', 'Country of Origin:India']","Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033",-,-,-,"1. Brand - ASIAN
2. Type - Thermoware
3. Material - Plastic
4. Color - Gold/ White
5. Design - Plain
6. Lid Included - Yes
7. Lid Material - Plastic
8. Thermal Conduction Hours - 3/6 hrs
9. Shape - Round
10. Size - 1600 ml
11. No. of Pieces - 1",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Olympic Elite Gold Casserole - Dishwasher Safe, Spill Proof, 2.5 L","The Asian Olympic Elite Gold Casserole with a capacity of 2500 ml is a quick and easy fix to keep freshly made food hot and tasty for hours after preparation. Made with the best quality virgin plastic, the casserole ensures safety and hygiene. The central insulation layer in the container enables temperature control and keeps the flavours intact. Equipped with a twist and lift the lid and a lock handle, the casserole is also leakproof. Explore the entire range of Asian cookware from casseroles to tiffins and lunch packs only at Big Basket.",2.5 L,L,2.5 L,1,1,746,479,"Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033",India,['40243343'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40243343_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243343-2_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243343-3_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243343-4_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243343-5_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243343-6_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243343-7_1-asian-olympic-elite-gold-casserole-dishwasher-safe-spill-proof.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of best quality virgin food-grade plastic.
2. Temperature and flavours are retained for a long.
3. Dishwasher safe.
4. Spill-proof.
5. Freezer friendly.","The Olympic Elite Casserole comes with a lock handle. Twist the lid and lift to open. Store hot and fresh food, and close the lid to maintain flavourful food for hours.","['EAN Code: 40243343', 'Manufacturer Name & Marketed by Address: Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033', 'Contact : 022 6696 0033', 'Country of Origin:India']","Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033",-,-,-,"1. Brand - ASIAN
2. Type - Thermoware
3. Material - Stainless Steel
4. Color - White / Gold
5. Design - Plain
6. Lid Included - Yes
7. Lid Material - Plastic
8. Thermal Conduction Hours - 3/6 hrs
9. Shape - Round
10. Size - 2500 ml
11. No. of Pieces - 1",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Olympic Elite Rose Gold Casserole - Dishwasher Safe, Spill Proof, 1.6 L","The Asian Olympic Elite Gold Casserole provides you with top notch technology that keeps your food hot, fresh and full of flavours for 3-6 hours. The Asian Olympic Elite Casserole comes with an exterior made of first quality virgin plastic in a wonderful colour combination of White and Gold and has interiors made of stainless steel. The centre of the caserole is layered with PUF insulation to retain the temperature of the food for up to 6 hours. The Olympic Elite Casserole also comes with an easy to lift twist and lift lid and locking handle that avoids spillage. Explore the entire range of Asian cookwear from casseroles to tiffins and lunch packs only at Big Basket.",1.6 L,L,1.6 L,1,1,509,329,"Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033",India,['890230050934'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40243342_1-asian-olympic-elite-rose-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243342-2_1-asian-olympic-elite-rose-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243342-3_1-asian-olympic-elite-rose-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243342-4_1-asian-olympic-elite-rose-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243342-5_1-asian-olympic-elite-rose-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243342-6_1-asian-olympic-elite-rose-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243342-7_1-asian-olympic-elite-rose-gold-casserole-dishwasher-safe-spill-proof.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40243342-8_1-asian-olympic-elite-rose-gold-casserole-dishwasher-safe-spill-proof.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made of high-quality virgin plastic suitable to store food.
2. Has PUF insulation to control temperature.
3. Can keep food fresh for up to 6 hours.
4. Leak-proof lid with lock handle.
5. Freezer friendly and dishwasher friendly.",The Olympic Elite Casserole is easy to use. The lid works in a twist and lift fashion and can be locked using the lock handle. Food can be stored hot and can also be carried along while travelling. The Casserole can also be used to store food in a fridge/freezer.,"['EAN Code: 890230050934', 'Manufacturer Name & Marketed by Address: Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033', 'Contact : 022 6696 0033', 'Country of Origin:India']","Asian plastowares pvt Ltd Plot No. 7/1, ASIAN HOUSE, Plot B, Rd Number 16, near Suncity Hotel, M.I.D.C, Andheri East, Mumbai, Maharashtra 400093. Ph -022 6696 0033",-,-,-,"1. Brand - ASIAN
2. Type - Thermoware
3. Material - Plastic
4. Color - Rose Gold / White
5. Design - Plain
6. Lid Included - Yes
7. Lid Material - Plastic
8. Thermal Conduction Hours - 3/6 hrs
9. Shape - Round
10. Size - 1600 ml
11. No. of Pieces - 1",-
RET,RET-10,RET-10-19,RET-10-19-10,RET-10-19-10-10,Asian,"Asian Plastic Casserole For Roti/Chapati - Sonic Green, 3 pcs Box","Asian Venus Casserole comes in attractive design & keep food Hot for 5 to 6 hours. It has Easy twist-and-lift grip with locking handle. Its Outer body made of high- grade virgin plastic & inner body made in 18/8 quality stainless steel. Insulated middle layer made of high-quality PUF. 
Get the pack of 3 casserole set and serve a wide range of tasty and nutritious food that your family will love. Having a casserole set is one of the basic necessities in a modern kitchen. Along with keeping food warm and fresh, they can add a touch of style to your kitchen decor. Stylishly designed, this set of three casseroles will enhance your dining table and make mealtimes fun and exciting",3 pcs Box,pcs Box,3 pcs Box,3,1,822,549,"Asian Plastowares Pvt Ltd, No. 7/1, Plot B, Road Number Sixteen, Midc, Andheri East, Mumbai - 400093",India,['8902330049907'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40178999_4-asian-plastic-casserole-for-rotichapati-sonic-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40178999-2_1-asian-plastic-casserole-for-rotichapati-sonic-green.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40178999-3_1-asian-plastic-casserole-for-rotichapati-sonic-green.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8902330049907', 'Country of origin: India' | Address: Innovative Retail Concepts Private Limited, No.18, 2ndÃ\x82 & 3rdÃ\x82 Floor,Ã\x82 80 Feet Main Road, Koramangala 4thÃ\x82 Block, Bangalore - 560034. Email:customerservice@bigbasket.com']",-,-,-,-,"Brand: Asian
Type: Casserole
Body Material: Plastic
Inner Material: Steel
Design: Plain
Colour: Mehndi Green
Capacity : 600 ml, 1000 ml, 1500 ml
Dimension(LXBXH in cm) : 20.5 X 20.5 X 18
Dishwasher Safe: Yes
Airtight Lid: Yes
Package Content: Set of 3",-
