L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,About
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Dental Sticks - Treats to Control Plaque, No Sugar, Spainsh treats for dogs, 110 g",Bark Out Loud by Vivaldis Dental Sticks is a sugar-free chew stick. These help keep your puppy busy for extended periods of time and help stop problem biting and chewing on things. They are made with simple natural ingredients making them healthy treats that control odour and have tons of chewing potential. It is perfectly formulated to scrape off plaque and tartar from your dogÂÂs gums and teeth as they chew. It helps improve dental hygiene as it has a yummy flavour which your dogs canÂÂt get enough of.,110 g,g,110 g,1,1,250,250,"Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",Spain,['8908017864481'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40284002_1-bark-out-loud-dental-sticks-no-added-sugar-controls-plaque-tartar-odour-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284002-2_1-bark-out-loud-dental-sticks-no-added-sugar-controls-plaque-tartar-odour-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284002-3_1-bark-out-loud-dental-sticks-no-added-sugar-controls-plaque-tartar-odour-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284002-4_1-bark-out-loud-dental-sticks-no-added-sugar-controls-plaque-tartar-odour-for-dogs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1 Stick per day.,"[{'EAN Code': '8908017864481'}, {'Manufactured & Marketed by': 'Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48'}, {'Country of origin': 'Spain'}]","Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,Chicken.,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Glow & Shine-Turmeric Chewstix Fresh Chicken Treats, Shiny Skin & Coat-Dogs&Cats, 100 g","Guilt - Free: Made with fresh chicken and no artificial flavors, they are the easiest way to let your furry farm shine.
Turmeric, Pumkin & Grape Seed: Bioactive Curcumin (turmeric) reduces free radical damage at the skin level and hydrates it leaving the coat glowing and shiny. Pumpkin is packed with antioxidants and Vitamin A that boosts collagen production to improve skin tone. Grape seed extract maintains skin health and elasticity.
Enzyme Based: Formulated with the ideal combination of Pumpkin and Grape seed extract these chews what your dog needs to glow up. These ingredients also reduce redness, itching, inflammation, and discomfort caused by allergies by the skin hydrated.
Fish Oil Epa and Dha from fish oil regulate skin oil production and balance hydration to soften rough and dry skin and give your pets the cuddly, soft, and shiny skin and coat they truly deserve.
Omega Fatty Acids: EPA and DHA from fish oil regulate skin oil production and balance hydration to soften rough and dry skin and give your pets the cuddly, soft and shiny skin and coat they truly deserve.",100 g,g,100 g,1,1,250,250,"B&K PRODUCTS208, A8, Kripa Industrial Complex, Village Sonale, Taluka Bhiwandi,Thane - 421302",India,['8908017864405'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40257266_1-bark-out-loud-glow-shine-turmeric-chewstix-for-dogs-cats-with-fish-oil-grape-seed-pumpkin-extract.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257266-2_1-bark-out-loud-glow-shine-turmeric-chewstix-for-dogs-cats-with-fish-oil-grape-seed-pumpkin-extract.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257266-3_1-bark-out-loud-glow-shine-turmeric-chewstix-for-dogs-cats-with-fish-oil-grape-seed-pumpkin-extract.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257266-4_1-bark-out-loud-glow-shine-turmeric-chewstix-for-dogs-cats-with-fish-oil-grape-seed-pumpkin-extract.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257266-5_1-bark-out-loud-glow-shine-turmeric-chewstix-for-dogs-cats-with-fish-oil-grape-seed-pumpkin-extract.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257266-6_1-bark-out-loud-glow-shine-turmeric-chewstix-for-dogs-cats-with-fish-oil-grape-seed-pumpkin-extract.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257266-7_1-bark-out-loud-glow-shine-turmeric-chewstix-for-dogs-cats-with-fish-oil-grape-seed-pumpkin-extract.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Chicken, Turmeric/ Curcumin, Pumpkin Extract, Grape Seed Extract",-,"Reward your dog with these delicious, guilt-free healthy treats after a walk, run or a spur-of-the-moment fetch session!
For cats & small dogs ÂÂ 1 chew
Medium dogs ÂÂ 2 chews
Large dogs 2-3 chews","['EAN Code: 8908017864405', 'Manufacturer Name & : B&K PRODUCTS208, A8, Kripa Industrial Complex, Village Sonale, Taluka Bhiwandi,Thane - 421302', 'Marketed by: Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48', 'Country of Origin:India', 'Best before 02-09-2023', '","Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Immunity Chewstix - Multivitamins Fresh Chicken Treats, Omega & Zinc Dogs & Cats, 100 g (Pack of 18)","Treat Them Right: With a broad-spectrum micronutrient for overall health and vitality, Bark Out Loud's Immunity Chewstix are packed with over ten essential vitamins, minerals, and nutrients. So go ahead, treat them the way they deserve it, with goodness, health, and love.
Delicious & Guilt-free: Made with 100% fresh chicken, a tasty and effortless way to give your dog everything they need to stay healthy. A strong heart, a happy gut and a healthy digestive system are just some of the benefits of these treats.
Vitamin-enriched Immunity Boosters: Packed with the complete range of essential vitamins. From complex energy boosting Ubiquinol (CoQ10) to Vitamin B2 & B6 that promotes digestion and Vitamins A & E, Zinc for a stronger immune system. It's the paw-fect supplement to your pet's diet.
Mega Dose of Wellness: With the goodness of Omega fatty acids obtained from fish oil, Bark Out Loud Immunity Chewstix also promotes supple skin, a glowing coat, and healthy joints.",100 g (Pack of 18),g,100 g (Pack of 18),18,1,250,250,"B&K PRODUCTS208, A8, Kripa Industrial Complex, Village Sonale, Taluka Bhiwandi,Thane - 421302",India,['8908017864412'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40257267_1-bark-out-loud-immunity-chewstix-with-multivitamins-omega-zinc-fresh-chicken-for-dog-cat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257267-2_1-bark-out-loud-immunity-chewstix-with-multivitamins-omega-zinc-fresh-chicken-for-dog-cat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257267-3_1-bark-out-loud-immunity-chewstix-with-multivitamins-omega-zinc-fresh-chicken-for-dog-cat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257267-4_1-bark-out-loud-immunity-chewstix-with-multivitamins-omega-zinc-fresh-chicken-for-dog-cat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257267-5_1-bark-out-loud-immunity-chewstix-with-multivitamins-omega-zinc-fresh-chicken-for-dog-cat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257267-6_1-bark-out-loud-immunity-chewstix-with-multivitamins-omega-zinc-fresh-chicken-for-dog-cat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Chicken, Multivitamins, Vitamins A & E, Omega, Zinc",-,"Reward your dog with these delicious, guilt-free healthy treats after a walk, run or a spur-of-the-moment fetch session!
For cats & small dogs ÂÂ 1 chew
Medium dogs - 2 chews
Large dogs: 2-4 chews","['EAN Code: 8908017864412', 'Manufacturer Name & : B&K PRODUCTS208, A8, Kripa Industrial Complex, Village Sonale, Taluka Bhiwandi,Thane - 421302', 'Marketed by: Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48', 'Country of Origin:India', 'Best before 02-09-2023', '","Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Mini Fishes - Fish Treats, Grain Free, Hypoallergenic, Spanish treats for dogs, 100 g","Bark out Loud by Vivaldis Mini Fishes are treats that are healthy protein-rich and grain-free snacks for dogs of all breeds. These premium-quality nutritional treats are made in Spain. It is grain-free that helps improve the skin health of your dog. These fish treats are made with rich Salmon, Peas, Aromatic herbs, Biotin, and other Vitamins that provide the required amount of protein needed for a dog on the daily basis. This helps to maintain the shine and elasticity of a petÂÂs coat.",100 g,g,100 g,1,1,300,300,"Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",Spain,['8908017864498'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40284001_1-bark-out-loud-mini-fishes-grain-free-hypoallergenic-rich-in-salmon-protein-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284001-2_1-bark-out-loud-mini-fishes-grain-free-hypoallergenic-rich-in-salmon-protein-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284001-3_1-bark-out-loud-mini-fishes-grain-free-hypoallergenic-rich-in-salmon-protein-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284001-4_1-bark-out-loud-mini-fishes-grain-free-hypoallergenic-rich-in-salmon-protein-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284001-5_1-bark-out-loud-mini-fishes-grain-free-hypoallergenic-rich-in-salmon-protein-for-dogs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Suitable for Small Dogs - Up to 5 Chews 
For Medium Dogs - Up to 10 Chews
For Large Dogs Up to 15 Chews","[{'EAN Code': '8908017864498'}, {'Manufactured & Marketed by': 'Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48'}, {'Country of origin': 'Spain'}]","Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,"Vitamin D3, Aromatic Herbs & Peas, Salmon Protein, Vitamin E.",-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Red Hearts - Soft Moist Chicken Treats with Prebiotics, made in Spain for dogs, 100 g","Bark out Loud by Vivaldis Red Hearts are soft little heart treats which are a healthier and tastier alternative for your pet. These fresh chicken treats that are made in Spain will make their tummies better to good. It comes with added Vitamin A, Vitamin D3 and Vitamin E for a healthier immune system and bone care.",100 g,g,100 g,1,1,300,300,"Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",Spain,['8908017864504'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40284005_1-bark-out-loud-red-hearts-soft-moist-chicken-chews-with-prebiotics-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284005-2_1-bark-out-loud-red-hearts-soft-moist-chicken-chews-with-prebiotics-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284005-3_1-bark-out-loud-red-hearts-soft-moist-chicken-chews-with-prebiotics-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284005-4_1-bark-out-loud-red-hearts-soft-moist-chicken-chews-with-prebiotics-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284005-5_1-bark-out-loud-red-hearts-soft-moist-chicken-chews-with-prebiotics-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284005-6_1-bark-out-loud-red-hearts-soft-moist-chicken-chews-with-prebiotics-vitamins-minerals-for-dogs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Small Dogs - Upto 5 Chews 
Medium Dogs - Upto 10 Chews 
Large Dogs Upto 15 Chews.","[{'EAN Code': '8908017864504'}, {'Manufactured & Marketed by': 'Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48'}, {'Country of origin': 'Spain'}]","Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,"Chicken, Probiotics, Vitamins & Minerals.",-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Red Velvet - Fish Treats, with Omega 3 Fatty Acids, Minerals for Dogs, 100 g","Bark Out Loud by Vivaldis Red Velvet is rich in fish protein and enriched with vitamins and minerals that are made in India. Your dogs too deserve great health and taste that help make your dog feel happier, protect their brain against cancer and dementia, and improve their long-term memory. These treats are fresh, high in protein and easily digestible making it a beneficial treat for your fur babies. They are soft and chewy snacks that bring joy to your dogs.",100 g,g,100 g,1,1,250,250,"Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",India,['8908017864726'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40284009_1-bark-out-loud-red-velvets-rich-in-fish-protein-enriched-with-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284009-2_1-bark-out-loud-red-velvets-rich-in-fish-protein-enriched-with-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284009-3_1-bark-out-loud-red-velvets-rich-in-fish-protein-enriched-with-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284009-4_1-bark-out-loud-red-velvets-rich-in-fish-protein-enriched-with-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284009-5_1-bark-out-loud-red-velvets-rich-in-fish-protein-enriched-with-vitamins-minerals-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284009-6_1-bark-out-loud-red-velvets-rich-in-fish-protein-enriched-with-vitamins-minerals-for-dogs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Small Dogs - 3 Velvets
Medium Dogs - 3 Velvets 
Large Dogs - 5 Velvets","['EAN Code: 8908017864726', 'Manufactured & Marketed by:Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48', 'Country of origin: India', 'Best before 28-11-2023', '","Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,"Fish Protein, Vitamins and Minerals.",-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Skin & Coat-Hemp Chewstix, Chicken Treats with Omega 3 Fatty Acids Dogs & Cats, 100 g","Powerful & Organic: Enriched with natural hemp seed oil and hemp seed powder, Hemp Chewstix improves skin and coat conditions with ease and deliciousness.
Works Like Magic: The perfect 3:1 ratio of Omega 6: Omega 3 Fatty acids work like magic for healthy skin and shiny fur. Hemp is even known to reduce skin inflammation.
Advanced Formulation: Organic ingredients along with the power of 9 essential amino acids plus Vitamin E make them the best bet for skin health and strong coat.
Healthy Healthy Treats: Hemp Chewstix are flavoured with high quality, real and pure chicken which makes them delicious for pets and guilt free for pet parents.
Safe & Effective: We have removed all traces of CBD and THC from the hemp which makes Hemp Chewstix safe to use. No artificial enhancers too, to keep them as natural as possible.",100 g,g,100 g,1,1,250,250,"B&K PRODUCTS208, A8, Kripa Industrial Complex, Village Sonale, Taluka Bhiwandi,Thane - 421302",India,['8908017864009'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40257268_1-bark-out-loud-vivaldis-hemp-chewstix-for-dogs-cats-with-omega-3-6.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257268-2_1-bark-out-loud-vivaldis-hemp-chewstix-for-dogs-cats-with-omega-3-6.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257268-3_1-bark-out-loud-vivaldis-hemp-chewstix-for-dogs-cats-with-omega-3-6.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257268-4_1-bark-out-loud-vivaldis-hemp-chewstix-for-dogs-cats-with-omega-3-6.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257268-5_1-bark-out-loud-vivaldis-hemp-chewstix-for-dogs-cats-with-omega-3-6.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257268-6_1-bark-out-loud-vivaldis-hemp-chewstix-for-dogs-cats-with-omega-3-6.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40257268-7_1-bark-out-loud-vivaldis-hemp-chewstix-for-dogs-cats-with-omega-3-6.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Organic Hemp Seed Oil, Organic Hemp Seed Powder, Full of Omega 3, Omega 6",-,"Reward your dog with these delicious, guilt-free healthy treats after a walk, run or a spur-of-the-moment fetch session!
For cats & small dogs ÂÂ 1-2 chews 
Medium dogs ÂÂ 2-3 chews 
Large dogs 3-4 chews","['EAN Code: 8908017864009', 'Manufacturer Name & : B&K PRODUCTS208, A8, Kripa Industrial Complex, Village Sonale, Taluka Bhiwandi,Thane - 421302', 'Marketed by: Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48', 'Country of Origin:India', 'Best before 02-09-2023', '","Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Treat Box |Perfect Gifting for Pets| Contains 4 Delicious Treats| Dogs & Cats, 400 g","Bark Out Loud by Vivaldis - Treat Box is a fantastic gift for every occasion! Designed beautifully in pastel colours and with ease to carry, this Treat Box is perfect for your pooch pals. What's Inside? Each ÂÂTreat BoxÂÂ contains wholesomeness of 4 Tasty Treats! 2 x Hemp Chewstix, 1 x Multivitamin Immunity Chewstix, 1 x Turmeric Chewstix; just what your furry friends need.
Hemp Chewstix : Fresh chicken treats enriched with natural hemp seed oil and hemp seed powder, Hemp Chewstix improves skin and coat conditions with ease and deliciousness.
Multivitamin Chewstix: Yummy treats made with fresh chicken treats and an easy way to give your dog everything they need to stay healthy. They are packed with over 10 essential vitamins, minerals and nutrients for the overall health and vitality of your pooch.
Turmeric Chewstix- Treat your dogs and cat's to the joy of healthy skin and fur and treat yourself to softer, fluffier cuddles with Glow and Shine Chewstix from Bark Out Loud. They're packed with the goodness of turmeric, grape and pumpkin seed extract and fish oil. When you are expecting just 1 thing for your furry pals, BOOM! 4 fantastic treats are waiting for them as an added value. This is what makes Vivaldis' Treat Box special.",400 g,g,400 g,1,1,900,900,"Vivaldis Health and Foods Pvt. LTD. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",India,['8908017864597'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40277625_2-bark-out-loud-treat-box-perfect-gifting-for-dogs-cats-4-delicious-chewstix.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40277625-2_2-bark-out-loud-treat-box-perfect-gifting-for-dogs-cats-4-delicious-chewstix.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40277625-3_2-bark-out-loud-treat-box-perfect-gifting-for-dogs-cats-4-delicious-chewstix.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40277625-4_2-bark-out-loud-treat-box-perfect-gifting-for-dogs-cats-4-delicious-chewstix.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Perfect Gifting for Pets.,"[{'EAN Code': '8908017864597'}, {'Manufacturer Name & Marketed by ': 'Vivaldis Health and Foods Pvt. LTD. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48'}, {'Country of Origin': 'India'}]","Vivaldis Health and Foods Pvt. LTD. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,"Turmeric, Hemp, Multivitamin",-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Bark Out Loud,"Bark Out Loud Veggie Bacon - Low Fat, High Protein Vegan Treats, made in Spain for dogs, 100 g","Bark out Loud by Vivaldis Veggie Bacon Strips are animal protein-free treats that are made with wheat midds and antioxidants that add years to your petÂÂs life. These treats will make your pets healthy and joyful from within. They are highly nutritious and give the health of your dogs a boost, wheat midds are a great source of protein. Bacon strips are also low in fat yet very tasty. These strips are low in fat and high in protein making them a nutritionally complete tasty snack.",100 g,g,100 g,1,1,300,300,"Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",Spain,['8908017864696'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40284004_1-bark-out-loud-veggie-bacon-vegan-low-fat-wheat-midds-protein-with-antioxidants-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284004-2_1-bark-out-loud-veggie-bacon-vegan-low-fat-wheat-midds-protein-with-antioxidants-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284004-3_1-bark-out-loud-veggie-bacon-vegan-low-fat-wheat-midds-protein-with-antioxidants-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284004-4_1-bark-out-loud-veggie-bacon-vegan-low-fat-wheat-midds-protein-with-antioxidants-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284004-5_1-bark-out-loud-veggie-bacon-vegan-low-fat-wheat-midds-protein-with-antioxidants-for-dogs.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40284004-6_1-bark-out-loud-veggie-bacon-vegan-low-fat-wheat-midds-protein-with-antioxidants-for-dogs.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Small Dogs - Upto 5 Chews 
Medium Dogs - Upto 10 Chews 
Large Dogs Upto 15 Chews","[{'EAN Code': '8908017864696'}, {'Manufactured & Marketed by': 'Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48'}, {'Country of origin': 'Spain'}]","Vivaldis Health and Foods Pvt. Ltd. 803, Clover Hills Plaza, NIBM Road, Kondwa, Pune-48",-,-,-,-,Wheat Midds,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Canine Creek,"Canine Creek Adult Dry Dog Food - Ultra Premium, 4 kg","Canine Creek Ultra Premium Adult Dog Food is an all-breed formula. It is a life preservative & grain free formula. It is enhanced with 7 Antioxidants: apples, blackberries, cranberries, pomegranate, pumpkin, spinach & blueberries.",4 kg,kg,4 kg,1,1,2200,2024,"Abis Exports (I) Pvt. Ltd, NH-6, Indamara, Rajnandgaon, Chhattisgarh 491441",India,['40171071'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40171071_2-canine-creek-adult-dry-dog-food-ultra-premium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40171071-2_2-canine-creek-adult-dry-dog-food-ultra-premium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40171071-3_2-canine-creek-adult-dry-dog-food-ultra-premium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40171071-4_2-canine-creek-adult-dry-dog-food-ultra-premium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,We advise the number of feeds should be at least 2 times a day for your pet.,"[{'EAN Code': '40171071'}, {'Country of origin': 'India'}, {'Manufactured & Marketed by': 'Abis Exports (I) Pvt. Ltd, NH-6, Indamara, Rajnandgaon, Chhattisgarh 491441'}]","Abis Exports (I) Pvt. Ltd, NH-6, Indamara, Rajnandgaon, Chhattisgarh 491441",-,-,-,-,"Chicken (48%), Dried Egg Product, Potatoes, Oatmeal, Flaxseed (Source Of Omega 3), Fish Oil (Source Of DHA - Docosahexaenoic Acid), Chicken Oil, Ocean Fish Meal (Source Of Omega 3 Fatty Acids), Krill Oil, Salmon Oil, Beta Carotene, Taurine, Sweet Potatoes, Carrots, Garlic, Yucca Schidigera Extract, Chelated Minerals: Calcium Iodate, Calcium Carbonate, Mono And Dicalcium Phosphate, Ferrous Sulphate, Iron Amino Acid Chelated, Zinc Amino Acid Chelated, Zinc Sulphate And Salt, Antioxidants: Apples, Blackberries, Cranberries, Spinach, Pomegranate, Pumpkin, Blueberries And Vitamin-E, Vitamins: Vitamin-E, Vitamin-C (Coated), Pyridoxine Hydrochloride (Vitamin-B6), Riboflavin (Vitamin-B2), Vitamin-D3, Vitamin-B12, Vitamin-A, Calcium Pantothenate (Vitamin-B5) And Folic Acid (Vitamin-B9), Others: Choline Chloride, L-Lysine, DL-Methionine, L-Threonine, L-Tryptophan, L-Arginine, Dried Yeast, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Aspergillus Niger Fermentation Extract, Dried Trichoderma Longibrachiatum Fermentation Extract, Dried Bacillus Subtilis Fermentation Extract And Chondroitin Sulphate.",-,-,-
