L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Package Contains,About
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Creamfills - Butter Toffee, 40 pcs (152 g)","Your trusted brand, Alpenliebe is known for its rich milky qualities. Alpenliebe Creamfills Butter toffee gives you a ‚wonderful surprise when you eat it, where initially you relish the caramel candy and are then delighted by the surprise of creamy filling inside. The milky taste provides a lingering rich experience. Caramel toffee with a tinge of butter at its core, Alpenliebe Creamfills is a fun-filled candy to have at any time of the day and enjoy with friends and family. The rich and creamy taste makes it a favourite among kids grown-ups alike.
Show your loved ones how much they mean to you by sharing Alpenliebe candies with them. Alpenliebe bring hearts closer.",40 pcs (152 g),pcs ( g),40 pcs (152 g),40,1,50,50,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['8901393024401'],['10012012000057'],https://datalabs.siva3.io/image/Eunimart_groceries_40016439_9-alpenliebe-creamfills-butter-toffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016439-2_6-alpenliebe-creamfills-butter-toffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016439-3_6-alpenliebe-creamfills-butter-toffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016439-4_6-alpenliebe-creamfills-butter-toffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016439-5_6-alpenliebe-creamfills-butter-toffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016439-6_4-alpenliebe-creamfills-butter-toffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016439-7_4-alpenliebe-creamfills-butter-toffee.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016439-8_2-alpenliebe-creamfills-butter-toffee.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901393024401'}, {'FSSAI No': '10012012000057'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Liquid Glucose, Sweetened Condensed Milk, Hydrogenated Vegetable Oil, Butter Fat, Edible Common Salt, Emulsifier, Cream (Low Fat), Acidity Regulators.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold - Caramel Candy, 40 pcs (156 g)","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day.",40 pcs (156 g),pcs ( g),40 pcs (156 g),40,1,50,50,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['8901393015829'],['10012064000100'],https://datalabs.siva3.io/image/Eunimart_groceries_40016440_13-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-2_11-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-3_11-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-4_9-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-5_8-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-6_379-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-7_2-alpenliebe-gold-caramel-candy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901393015829'}, {'FSSAI No': '10012064000100'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Liquid Glucose, Sweetened Condensed Milk, Hydrogenated Vegetable Oil, Butter Fat, Edible Common Salt, Emulsifier, Cream (Low Fat), Acidity Regulators, Hydrogenated Vegetable Oil, Malt Extract, Antioxidant",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold - Caramel Candy, 40 pcs (156 g)","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day. 
Show your loved ones how much they mean to you by sharing Alpenliebe candies with them. Alpenliebe ‚“ bring hearts closer.",40 pcs (156 g),pcs ( g),40 pcs (156 g),40,1,50,50,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['8901393015829'],['10012064000100'],https://datalabs.siva3.io/image/Eunimart_groceries_40016440_13-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-2_11-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-3_11-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-4_9-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-5_8-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-6_379-alpenliebe-gold-caramel-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40016440-7_2-alpenliebe-gold-caramel-candy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901393015829'}, {'FSSAI No': '10012064000100'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Liquid Glucose, Sweetened Condensed Milk, Hydrogenated Vegetable Oil, Butter Fat, Edible Common Salt, Emulsifier, Cream (Low Fat), Acidity Regulators, Hydrogenated Vegetable Oil, Malt Extract, Antioxidant",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold - Cream Strawberry Candy, 40 pcs (152 g)","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day.",40 pcs (152 g),pcs ( g),40 pcs (152 g),40,1,50,50,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['40094205'],['10012064000100'],https://datalabs.siva3.io/image/Eunimart_groceries_40094205_10-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-2_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-3_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-4_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-5_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-6_356-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-7_2-alpenliebe-gold-cream-strawberry-candy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40094205'}, {'FSSAI No': '10012064000100'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Cream, Liquid Glucose, Strawberry Flavour.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold - Cream Strawberry Candy, 40 pcs (152 g)","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day. 
Show your loved ones how much they mean to you by sharing Alpenliebe candies with them Alpenliebe ‚“ bring hearts closer.",40 pcs (152 g),pcs ( g),40 pcs (152 g),40,1,50,50,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['40094205'],['10012064000100'],https://datalabs.siva3.io/image/Eunimart_groceries_40094205_10-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-2_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-3_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-4_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-5_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-6_356-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-7_2-alpenliebe-gold-cream-strawberry-candy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40094205'}, {'FSSAI No': '10012064000100'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Cream, Liquid Glucose, Strawberry Flavour.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold - Cream Strawberry Candy, 40 pcs (152 g)","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day. 
Show your loved ones how much they mean to you by sharing Alpenliebe candies with them Alpenliebe ‚“ bring hearts closer.",40 pcs (152 g),pcs ( g),40 pcs (152 g),40,1,50,50,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['40094205'],['10012064000100'],https://datalabs.siva3.io/image/Eunimart_groceries_40094205_10-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-2_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-3_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-4_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-5_8-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-6_356-alpenliebe-gold-cream-strawberry-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094205-7_2-alpenliebe-gold-cream-strawberry-candy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40094205'}, {'FSSAI No': '10012064000100'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Cream, Liquid Glucose, Strawberry Flavour.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold Caramel Candy Stick, 36 g","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day.",36 g,g,36 g,1,1,20,20,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['8901393018790'],['10012042000284'],https://datalabs.siva3.io/image/Eunimart_groceries_40094206_10-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-2_9-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-3_9-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-4_8-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-5_5-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-6_4-alpenliebe-gold-caramel-candy-stick.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901393018790'}, {'FSSAI No': '10012042000284'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Liquid Glucose, Sweet Condensed Milk(16.4%), Butter Fat, Edible Common Salt(Iodized), Dextrose, Acidity Regulators(INS 270, INS500(ii)), Hydrogenated Vegetable oil, Malt Extract, Antioxidant(INS 307).
Contains Permitted Synthetic Food Colours (Ins 171) And Added Flavour (Nature-Identical Flavouring Substances).",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold Caramel Candy Stick, 36 g","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day.
Show your loved ones how much they mean to you by sharing Alpenliebe candies with them Alpenliebe bring hearts closer.",36 g,g,36 g,1,1,20,20,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['8901393018790'],['10012042000284'],https://datalabs.siva3.io/image/Eunimart_groceries_40094206_10-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-2_9-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-3_9-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-4_8-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-5_5-alpenliebe-gold-caramel-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094206-6_4-alpenliebe-gold-caramel-candy-stick.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901393018790'}, {'FSSAI No': '10012042000284'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Liquid Glucose, Sweet Condensed Milk(16.4%), Butter Fat, Edible Common Salt(Iodized), Dextrose, Acidity Regulators(INS 270, INS500(ii)), Hydrogenated Vegetable oil, Malt Extract, Antioxidant(INS 307).
Contains Permitted Synthetic Food Colours (Ins 171) And Added Flavour (Nature-Identical Flavouring Substances).",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold Cream Strawberry Candy Stick, 36 g","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day.",36 g,g,36 g,1,1,20,20,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['8901393016437'],['10012042000284'],https://datalabs.siva3.io/image/Eunimart_groceries_40094208_14-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-2_13-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-3_12-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-4_11-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-5_8-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-6_9-alpenliebe-gold-cream-strawberry-candy-stick.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901393016437'}, {'FSSAI No': '10012042000284'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Cream, Liquid Glucose, Strawberry Flavour.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Gold Cream Strawberry Candy Stick, 36 g","Your trusted brand, Alpenliebe is known for its exceptionally smooth and creamy, melt-in-your-mouth qualities. Full of milky richness, Alpenliebe Gold is a fun-filled candy to have at any time of the day.
Show your loved ones how much they mean to you by sharing Alpenliebe candies with them Alpenliebe bring hearts closer.",36 g,g,36 g,1,1,20,20,"Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",India,['8901393016437'],['10012042000284'],https://datalabs.siva3.io/image/Eunimart_groceries_40094208_14-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-2_13-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-3_12-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-4_11-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-5_8-alpenliebe-gold-cream-strawberry-candy-stick.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40094208-6_9-alpenliebe-gold-cream-strawberry-candy-stick.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901393016437'}, {'FSSAI No': '10012042000284'}, {'Manufactured & Marketed by': 'Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002'}, {'Country of origin': 'India'}]","Perfetti Van Melle 1st Floor, Tower A, Global Business Park, Mehrauli Gurgaon Road, Gurugram, Haryana 122002",-,-,-,-,"Sugar, Cream, Liquid Glucose, Strawberry Flavour.",-,-,-
RET,RET-10,RET-10-1C,RET-10-1C-10,RET-10-1C-10-13,ALPENLIEBE,"ALPENLIEBE Hug Pack - Assorted Flavours, Raksha Bandhan Edition, 454.5 g (Get Free Rakhi Inside)","Alpenliebe Hug Pack - Raksha Bandhan edition for you to celebrate your sweet bond with your sibling. This rakhi gift your brother this sweet treat from Alpenliebe along with a rakhi. Your brother might be a little hard to predict and that's why we made this assorted pack of all different flavours like strawberry, vanilla, caramel, mango and even guava. There's no way he gets tired of this explosion of sweet treats. The packet contains both toffees and jellies to suit the taste of your loved ones. This rakhi, try something new. Shop Alpenliebe toffees in different flavours like Gold, Cream and strawberry, Juicyfills and cream fills on BigBasket.",454.5 g (Get Free Rakhi Inside),g (Get Free Rakhi Inside),454.5 g (Get Free Rakhi Inside),1,1,250,250,"Perfetti Van melle India Pvt Ltd., 47TH MILESTONE, DELHI-JAIPUR HIGHWAY, MANESAR-122050, GURGRAM, HARYANA",India,['8901393024005'],['1012012000057'],https://datalabs.siva3.io/image/Eunimart_groceries_40269140_1-alpenliebe-hug-pack-assorted-flavours-raksha-bandhan-edition.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269140-2_1-alpenliebe-hug-pack-assorted-flavours-raksha-bandhan-edition.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269140-3_1-alpenliebe-hug-pack-assorted-flavours-raksha-bandhan-edition.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269140-4_1-alpenliebe-hug-pack-assorted-flavours-raksha-bandhan-edition.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269140-5_1-alpenliebe-hug-pack-assorted-flavours-raksha-bandhan-edition.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269140-6_1-alpenliebe-hug-pack-assorted-flavours-raksha-bandhan-edition.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40269140-7_1-alpenliebe-hug-pack-assorted-flavours-raksha-bandhan-edition.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Assorted box of ready-to-eat toffees and jellies.,"[{'EAN Code': '8901393024005'}, {'FSSAI No': '1012012000057'}, {'Manufactured & Marketed by': 'Perfetti Van melle India Pvt Ltd., 47TH MILESTONE, DELHI-JAIPUR HIGHWAY, MANESAR-122050, GURGRAM, HARYANA'}, {'Country of origin': 'India'}]","Perfetti Van melle India Pvt Ltd., 47TH MILESTONE, DELHI-JAIPUR HIGHWAY, MANESAR-122050, GURGRAM, HARYANA",-,-,-,-,-,"Alpenliebe Juzt Jelly ‚“
Soft candy Guava flavour Ingredients: Sugar, Fruit Pulp (25%) (Papaya 22%, Guava 3%), Invert Sugar, Liquid Glucose, Acidity Regulators (INS 330, INS 331(iii), INS 296), Thickener (INS 440), Flavour (Nature-Identical), Colour (INS 124)
Strawberry Flavour Ingredients: Sugar, Fruit Pulp (25%) (Papaya 24.5%, Strawberry 0.5%), Invert Sugar, Liquid Glucose, , Acidity Regulators (INS 330, INS 331 (iii), INS 296), Thickener (INS 440), Flavour (Nature-Identical), Colour (INS 122)
Alpenliebe Gold ‚“
Cream Strawberry flavours Sugar Boiled Confectionery - Toffee Ingredients: Sugar, Liquid Glucose, Hydrogenated Vegetable Oil, Cream (Low Fat) (1.8%), Sweetened Condensed Milk (1%), Acidity Regulators (INS 270, INS 325, INS 500(ii)), Emulsifier (INS 322), Stabilizer (INS 1405), Edible Common Salt (Iodized), Flavour (Nature-Identical), Humectant (INS 422), Strawberry Fruit Powder$ (0.03%), Colours (INS 124, INS 110)
Alpenliebe Gold ‚“
Alpenliebe Vanilla Flavour Sugar Boiled Confectionery - Toffee Ingredients: Sugar, Liquid Glucose, Sweetened Condensed Milk (13%), Hydrogenated Vegetable Oil, Edible Common Salt (Iodized), Milk Fat, Dextrose, Cream (Low Fat) (0.38%), Emulsifier (INS 322), Stabilizer (INS 1405), Acidity Regulators (INS 270, INS 325, INS 500(ii)), Flavour (Nature-Identical), Malt Extract, Antioxidant (INS 307c)
Alpenliebe Juicyfills
Sugar Boiled Confectionery- Hard Candy Orange Flavour Ingredients: Sugar, Liquid Glucose, Acidity Regulators (INS 270, INS 330, INS 296), Humectant (INS 422), Flavour {Artificial (ORANGE)}, Orange Fruit Powder^ (0.33%), Vitamin C (AS Ascorbic Acid, 0.01%), Colour (INS 110). ^Equivalent To 3% Orange Fruit Juice
Mango Flavour Ingredients: Sugar, Liquid Glucose, Acidity Regulators (INS 270, INS 330, INS 296), Humectant (INS 422), Mango Fruit Powders$ (0.36%), Vitamin C (AS Ascorbic Acid) (0.01%), Flavour (Nature Identical), Colours (INS 102, INS 110). Equivalent To 2.7% Mango Fruit Juice
Alpenliebe Creamfills -
Caramel Flavour, Sugar Boiled Confectioneryy - Butter Toffee Ingredients: Liquid Glucose, Sugar, Sweetened Condensed Milk, Hydrogenated Vegetable Oil, Milk Fat, Edible Iodized Salt, Cream (Low Fat) (0.27%), Emulsifier (INS 322), Flavour (Nature-Identical), Acidity Regulators (INS 500 (ii), INS 330), Colour (INS 150d)",-,-
