L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Almond Drink Chocolate, 6X200 ml Multipack",One Serving 200ml of Sofit Almond milk - Contains vegetarian protein equivalent to glass 200ml of Cow's Milk. Contains Dietary fibre equivalent to 100g of green gram (whole). It is Enriched with calcium that helps to keep bones healthy.,6X200 ml Multipack,pcs,6X200 ml Multipack,1,1,480,423.36,Hersheys India Pvt Ltd,India,['1214350'],['10012026000226'],https://datalabs.siva3.io/image/Eunimart_groceries_214350_3-sofit-almond-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214350-2_3-sofit-almond-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214350-3_3-sofit-almond-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214350-4_3-sofit-almond-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214350-5_3-sofit-almond-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214350-6_3-sofit-almond-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214350-7_3-sofit-almond-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214350-8_2-sofit-almond-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_214350-9_2-sofit-almond-drink-chocolate.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Ready to eat,"['EAN Code: 1214350', 'Country Of Origin: India', 'FSSAI Number: 10012026000226', 'Manufactured & Marketed by: Hershey India Private Limited, Chemtex House, Hiranandani Gardens, Powai, Mumbai -400076', 'Best Before 15-07-2023', '","Hershey India Private Limited, Chemtex House, Hiranandani Gardens, Powai, Mumbai -400076",-,-,-,"Water, Sugar, Almond Paste(5.0%), Soya Protein Isolate, Fructooligosacchrides (FOS), Cocoa Powder, Mineral(Tri Calcium Phosphate), Emulsifier(460(i) & 466,471), Salt, Thickening Agent(415), Vitamin C (Ascorbic acid),Vitamin E (Acetate), Vitamin A (Acetate), Vitamin B1 (Thiamine Mononitrate), Vitamin B2 (Riboflavin) and Vitamin B12 (Cyanocobalamin)."
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Natural Soy Drink (Tetra Pak), 200 ml Tetra","Sugar Free SOFIT Soya Milk is a great way to kick-start your day. It is a delicious and healthy drink for everyone in the family. This soya milk is enriched with Soy Proteins, Omega-3, Vitamins & Calcium. It is cholesterol and gluten free and an ideal pick for the lactose intolerant & vegans.
Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha",200 ml Tetra,pcs,200 ml Tetra,1,1,35,33.25,Hersheys India Pvt Ltd,India,['8901071301022'],-,https://datalabs.siva3.io/image/Eunimart_groceries_264237_18-sofit-natural-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264237-2_9-sofit-natural-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264237-3_9-sofit-natural-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264237-4_7-sofit-natural-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264237-5_6-sofit-natural-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264237-6_3-sofit-natural-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264237-7_3-sofit-natural-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264237-8_2-sofit-natural-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264237-9_2-sofit-natural-soy-drink-tetra-pak.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901071301022'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,"Purified water and Soyabeans (16.5%). Contains Added Flavour - Natural, Nature Identical and Artificial Flavoring Substances (Vanilla)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Chocolate, 1 L Tetra","Get set with this delicious chocolate flavored Soya Milk by Sofit. Be it a day filled with work, or just brimming with fun, do more with Sofit!‚‚š Rich in Soy Proteins, Omega-3, Vitamins & Calcium, this delicious drink keeps you and your family healthy & fit. ‚‚š Sofit Soya Milk is cholesterol free & gluten free, and an ideal pick for the lactose intolerant & vegans. Available in 4 more delicious flavors: Mango, Kesar Pista, Vanilla & Coffee Mocha.",1 L Tetra,L,1 L Tetra,1,1,145,123.25,Hersheys India Pvt Ltd,India,['8901071801010'],-,https://datalabs.siva3.io/image/Eunimart_groceries_75118_15-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75118-2_8-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75118-3_8-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75118-4_8-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75118-5_6-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75118-6_3-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75118-7_3-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75118-8_2-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75118-9_2-sofit-soya-drink-chocolate.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Enriched with so many minerals and nutrients, this is a truly wholesome drink. Just one glass each day and you can put yourself and your family on the track to good health. Say bye to diseases and weight problems. Get good taste with the richness of chocolate and get great health as well buy Godrej Sofit Soya Milk Chocolate online now.","[{'EAN Code': '8901071801010'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,"Purified Water And Soyabean(16.15%), Sugar, Cocoa Solids (0.80%), Emulsifier (460 (I),466), Mineral (Tricalcium Phosphate), Edible Common Salt ,Vitamin C (Ascorbic Acid),Vitamin E (Acetate), Vitamin A (Acetate), Vitamin B1 (Thiamine Mononitrate), Vitamin B2 (Riboflavin) And Vitamin B12 (Cyanocobalamin) . Contains Added Flavour - Nature Identical Flavouring Substances."
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Chocolate, 200 ml Carton","Get set with this delicious chocolate flavored Soya Milk by Sofit. Be it a day filled with work, or just brimming with fun, do more with Sofit!†‚’‚‚‚¬…‚¡‚‚š Rich in Soy Proteins, Omega-3, Vitamins & Calcium, this delicious drink keeps you and your family healthy & fit. †‚’‚‚‚¬…‚¡‚‚š Sofit Soya Milk is cholesterol free & gluten free, and an ideal pick for the lactose intolerant & vegans. Available in 4 more delicious flavors: Mango, Kesar Pista, Vanilla & Coffee Mocha.",200 ml Carton,ml,200 ml Carton,1,1,35,35,Hersheys India Pvt Ltd,India,['8901071302036'],-,https://datalabs.siva3.io/image/Eunimart_groceries_30004269_11-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30004269-2_6-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30004269-3_6-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30004269-4_4-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30004269-5_3-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30004269-6_2-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30004269-7_2-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30004269-8_1-sofit-soya-drink-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30004269-9_1-sofit-soya-drink-chocolate.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901071302036'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,"Purified Water And Soyabean(16.15%), Sugar, Cocoa Solids (0.80%), Emulsifier (460 (I),466), Mineral (Tricalcium Phosphate), Edible Common Salt ,Vitamin C (Ascorbic Acid),Vitamin E (Acetate), Vitamin A (Acetate), Vitamin B1 (Thiamine Mononitrate), Vitamin B2 (Riboflavin) And Vitamin B12 (Cyanocobalamin) . Contains Added Flavour - Nature Identical Flavouring Substances."
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Kesar Pista, 1 L Tetra","Looking for a great way to kick-start your day, Try the Kesar Pista flavored SOFIT Soya Milk. Sofit soya milk is delicious and healthy for everyone in the family. It is enriched with Soy Proteins, Omega-3, Vitamins, and Calcium. The soya milk is cholesterol and gluten free and an ideal pick for the lactose intolerant and vegans.
Available in 4 More Delicious Flavors: Chocolate, Mango, Vanilla & Coffee Mocha",1 L Tetra,L,1 L Tetra,1,1,145,123.25,Hersheys India Pvt Ltd,India,['8901071306119'],-,https://datalabs.siva3.io/image/Eunimart_groceries_75116_15-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75116-2_8-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75116-3_8-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75116-4_8-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75116-5_6-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75116-6_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75116-7_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75116-8_2-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_75116-9_2-sofit-soya-drink-kesar-pista.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Enriched with so many minerals and nutrients, this is a truly wholesome drink. Just one glass each day and you can put yourself and your family on the track to good health. Say bye to diseases and weight problems. Good taste and great health buy Godrej Sofit Kesar Pista Soya Milk online now.","[{'EAN Code': '8901071306119'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,"Purified Water And Soyabean(16.15%), Sugar, Mineral (Tricalcium Phosphate),Emulsifier (460 (I),466), Edible Common Salt ,Vitamin C (Ascorbic Acid),Vitamin E (Acetate), Vitamin A (Acetate), Vitamin B1 (Thiamine Mononitrate), Vitamin B2 (Riboflavin) And Vitamin B12 (Cyanocobalamin) . Contains Added Flavours - Nature Identical And Artificial Flavoring Substances (Kesar Pista)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Kesar Pista, 200 ml Carton","Looking for a great way to kick-start your day, Try the Kesar Pista flavored SOFIT Soya Milk. Sofit soya milk is delicious and healthy for everyone in the family. It is enriched with Soy Proteins, Omega-3, Vitamins, and Calcium. The soya milk is cholesterol and gluten free and an ideal pick for the lactose intolerant and vegans.
Available in 4 More Delicious Flavors: Chocolate, Mango, Vanilla & Coffee Mocha",200 ml Carton,ml,200 ml Carton,1,1,35,35,Hersheys India Pvt Ltd,India,['264233'],-,https://datalabs.siva3.io/image/Eunimart_groceries_264233_16-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264233-2_9-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264233-3_9-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264233-4_7-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264233-5_6-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264233-6_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264233-7_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264233-8_2-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_264233-9_2-sofit-soya-drink-kesar-pista.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Enriched with so many minerals and nutrients, this is a truly wholesome drink. Just one glass each day and you can put yourself and your family on the track to good health. Say bye to diseases and weight problems. Good taste and great health buy Godrej Sofit Kesar Pista Soya Milk online now.","[{'EAN Code': '264233'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,"Purified Water And Soyabean(16.15%), Sugar, Mineral (Tricalcium Phosphate),Emulsifier (460 (I),466), Edible Common Salt ,Vitamin C (Ascorbic Acid),Vitamin E (Acetate), Vitamin A (Acetate), Vitamin B1 (Thiamine Mononitrate), Vitamin B2 (Riboflavin) And Vitamin B12 (Cyanocobalamin) . Contains Added Flavours - Nature Identical And Artificial Flavoring Substances (Kesar Pista)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Kesar Pista, 2x1 L Multipack","Looking for a great way to kick start your day? Try the Kesar Pista flavored SOFIT! SOFIT Soya Milk is a Delicious Healthy Drink for everyone in the Family. Enriched with Soy Proteins, Omega-3, Vitamins & Calcium, it gives you Healthy Energy to do more. 
Available in 4 More Delicious Flavors: Chocolate, Mango, Vanilla & Coffee Mocha",2x1 L Multipack,L,2x1 L Multipack,1,1,290,234.18,Hersheys India Pvt Ltd,India,['1202890'],-,https://datalabs.siva3.io/image/Eunimart_groceries_202890_4-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202890-2_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202890-3_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202890-4_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202890-5_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202890-6_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202890-7_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202890-8_2-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202890-9_2-sofit-soya-drink-kesar-pista.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1202890'}, {'Country of origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Kesar Pista, 3x1 L Multipack","Sofit Milk - Soya, Kesar Pista 3x1 L",3x1 L Multipack,L,3x1 L Multipack,1,1,435,358.66,Hersheys India Pvt Ltd,India,['1205152'],-,https://datalabs.siva3.io/image/Eunimart_groceries_205152_4-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205152-2_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205152-3_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205152-4_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205152-5_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205152-6_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205152-7_3-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205152-8_2-sofit-soya-drink-kesar-pista.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205152-9_2-sofit-soya-drink-kesar-pista.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1205152'}, {'Country of origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Sugar Free, 1 L Tetra","Sugar Free SOFIT Soya Milk is a great way to kick-start your day. It is a delicious and healthy drink for everyone in the family. This soya milk is enriched with Soy Proteins, Omega-3, Vitamins & Calcium. It is cholesterol and gluten free and an ideal pick for the lactose intolerant & vegans.
Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha",1 L Tetra,L,1 L Tetra,1,1,145,123.25,Hersheys India Pvt Ltd,India,['8901071301107'],-,https://datalabs.siva3.io/image/Eunimart_groceries_46775_18-sofit-soya-drink-sugar-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_46775-2_10-sofit-soya-drink-sugar-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_46775-3_10-sofit-soya-drink-sugar-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_46775-4_8-sofit-soya-drink-sugar-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_46775-5_8-sofit-soya-drink-sugar-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_46775-6_4-sofit-soya-drink-sugar-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_46775-7_4-sofit-soya-drink-sugar-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_46775-8_2-sofit-soya-drink-sugar-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_46775-9_2-sofit-soya-drink-sugar-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8901071301107'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,"Purified water and Soyabeans (16.5%). Contains Added Flavour - Natural, Nature Identical and Artificial Flavoring Substances (Vanilla)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Vanilla, 1 L Tetra","Want to do more with your day, Make the Vanilla flavored soya milk a part of your daily diet plan. Enriched with Soya Proteins, Omega-3, Vitamins & Calcium, it is a healthy drink for everyone in the family. Sofit Soya milk is cholesterol & gluten free, and an ideal pick for the lactose intolerant & vegans. Available in 4 more delicious flavors: Chocolate, Mango, Kesar Pista, & Coffee Mocha",1 L Tetra,L,1 L Tetra,1,1,145,123.25,Hersheys India Pvt Ltd,India,['2401274920021'],-,https://datalabs.siva3.io/image/Eunimart_groceries_274920_15-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274920-2_8-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274920-3_8-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274920-4_8-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274920-5_6-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274920-6_4-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274920-7_6-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274920-8_2-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274920-9_2-sofit-soya-drink-vanilla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Enriched with so many minerals and nutrients, this is a truly wholesome drink. Just one glass each day and you can put yourself and your family on the track to good health. Say bye to diseases and weight problems. Good taste and great health buy Godrej Sofit Vanilla Soya Milk online now.","[{'EAN Code': '2401274920021'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,"Purified Water, Soyabean (16.15%), Sugar, Mineral (Tricalcium Phosphate), Emulsifier (460 (I),466), Edible Common Salt ,Vitamin C (Ascorbic Acid),Vitamin E (Acetate), Vitamin A (Acetate), Vitamin B1 (Thiamine Mononitrate), Vitamin B2 (Riboflavin) And Vitamin B12 (Cyanocobalamin) Contains Added Flavours - Nature Identical And Artifical Flavouring Substances (Vanilla)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Soya Drink Vanilla, 2x1 L Multipack","Want to do more with your day? Make the Vanilla flavored SOFIT a part of your balanced diet and have the energy to do more! SOFIT Soya Milk is a Delicious Healthy Drink for everyone in the Family. Enriched with Soy Proteins, Omega-3, Vitamins & Calcium, it gives you Healthy Energy to do more. 
Available in 4 More Delicious Flavors: Chocolate, Mango, Kesar Pista, & Coffee Mocha",2x1 L Multipack,L,2x1 L Multipack,1,1,290,234.18,Hersheys India Pvt Ltd,India,['1202898'],-,https://datalabs.siva3.io/image/Eunimart_groceries_202898_4-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202898-2_3-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202898-3_3-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202898-4_3-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202898-5_3-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202898-6_3-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202898-7_3-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202898-8_2-sofit-soya-drink-vanilla.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_202898-9_2-sofit-soya-drink-vanilla.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1202898'}, {'Country of origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,-
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Sofit,"Sofit Vanilla Soy Drink (Tetra Pak), 200 ml Carton","Want to do more with your day, Make the Vanilla flavored soya milk a part of your daily diet plan. Enriched with Soya Proteins, Omega-3, Vitamins & Calcium, it is a healthy drink for everyone in the family. Sofit Soya milk is cholesterol & gluten free, and an ideal pick for the lactose intolerant & vegans. Available in 4 more delicious flavors: Chocolate, Mango, Kesar Pista, & Coffee Mocha",200 ml Carton,ml,200 ml Carton,1,1,35,33.25,Hersheys India Pvt Ltd,India,['890107135902'],-,https://datalabs.siva3.io/image/Eunimart_groceries_274500_16-sofit-vanilla-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274500-2_9-sofit-vanilla-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274500-3_9-sofit-vanilla-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274500-4_9-sofit-vanilla-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274500-5_6-sofit-vanilla-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274500-6_3-sofit-vanilla-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274500-7_3-sofit-vanilla-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274500-8_2-sofit-vanilla-soy-drink-tetra-pak.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_274500-9_2-sofit-vanilla-soy-drink-tetra-pak.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Enriched with so many minerals and nutrients, this is a truly wholesome drink. Just one glass each day and you can put yourself and your family on the track to good health. Say bye to diseases and weight problems. Good taste and great health buy Godrej Sofit Vanilla Soya Milk online now.","[{'EAN Code': '890107135902'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Hersheys India Pvt Ltd'}]",Hersheys India Pvt Ltd,-,-,-,"Purified Water, Soyabean (16.15%), Sugar, Mineral (Tricalcium Phosphate), Emulsifier (460 (I),466), Edible Common Salt ,Vitamin C (Ascorbic Acid),Vitamin E (Acetate), Vitamin A (Acetate), Vitamin B1 (Thiamine Mononitrate), Vitamin B2 (Riboflavin) And Vitamin B12 (Cyanocobalamin) Contains Added Flavours - Nature Identical And Artifical Flavouring Substances (Vanilla)"
