L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Fried Gram/Roasted Bengal Gram, 200 g Pouch","Fried Gram is one of the most significant pulses in India. It is used in the form of whole dried seeds and in the form of dhal, arranged by splitting the seeds in a mill and separating the husk. It makes a great, strong snack on the go because they are low in fat and calories and high in protein and fiber.",200 g Pouch,g,200 g Pouch,1,1,40,26,"Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076.",India,['40233625'],['11214334000011'],https://datalabs.siva3.io/image/Eunimart_groceries_40233625_3-bb-popular-fried-grambengal-gram.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,These can be consumed as it is as a snack while travelling or as a evening snack.,"['EAN Code: 40233625', ""Manufactured Name &  : Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076."", 'Marketed by: Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.', 'Country of Origin: India', 'FSSAI : 11214334000011', 'Best before 16-04-2023', '","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.",-,-,-,Channa,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Fried Gram/Roasted Bengal Gram, 500 g Pouch","Fried Gram is one of the most significant pulses in India. It is used in the form of whole dried seeds and in the form of dhal, arranged by splitting the seeds in a mill and separating the husk. It makes a great, strong snack on the go because they are low in fat and calories and high in protein and fiber.",500 g Pouch,g,500 g Pouch,1,1,80,62,"Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076.",India,['40233626'],['11214334000011'],https://datalabs.siva3.io/image/Eunimart_groceries_40233626_3-bb-popular-fried-grambengal-gram.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,These can be consumed as it is as a snack while travelling or as a evening snack.,"['EAN Code: 40233626', ""Manufactured Name &  : Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076."", 'Marketed by: Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.', 'Country of Origin: India', 'FSSAI : 11214334000011', 'Best before 16-04-2023', '","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071.",-,-,-,Channa,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Green Moong Whole/Sabut, 1 kg Pouch","Green Moong Daal is one of the best vegetarian Superfoods that has been praised for its amazing health benefits. Whether cooked or eaten raw when sprouted, Moong dal is always tasty and an excellent source of valuable nutrients and protein. This moong dal delivers pure, healthy, chemical and pesticide-free cooking ingredients that make your lifestyle healthier.",1 kg Pouch,kg,1 kg Pouch,1,1,170,133,BB,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_30010368_11-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010368-2_8-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010368-3_8-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010368-4_7-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010368-5_7-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010368-6_18-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010368-7_1-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010368-8_1-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010368-9_1-bb-popular-moong-green-wholesabut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is rich in Vitamin A, B, C and E and also in many minerals including iron, calcium, and potassium.
It is considered a healthy weight loss food as it is a low-fat food rich in proteins and fibre.
It helps to lower the high cholesterol level in the blood system.",Ready to cook.,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Green Moong Whole/Sabut, 500 g Pouch","Green Moong Daal is one of the best vegetarian Superfoods that has been praised for its amazing health benefits. Whether cooked or eaten raw when sprouted, Moong dal is always tasty and an excellent source of valuable nutrients and protein. This moong dal delivers pure, healthy, chemical and pesticide-free cooking ingredients that make your lifestyle healthier.",500 g Pouch,g,500 g Pouch,1,1,85,69,BB,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_30010369_11-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010369-2_8-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010369-3_8-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010369-4_7-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010369-5_9-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010369-6_9-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010369-7_1-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010369-8_1-bb-popular-moong-green-wholesabut.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010369-9_1-bb-popular-moong-green-wholesabut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is rich in Vitamin A, B, C and E and also in many minerals including iron, calcium, and potassium.
It is considered a healthy weight loss food as it is a low-fat food rich in proteins and fibre.
It helps to lower the high cholesterol level in the blood system.",Ready to cook.,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Kabuli Chana/Kabuli Kadale, 1 kg Pouch","Kabuli channas are a helpful source of zinc, folate and protein. They are also very high in dietary fiber and hence a healthy food, especially as a source of carbohydrates for persons with insulin sensitivity or diabetes. Kabuli Channa contains got high fibre content, they are proper vegetarian stuffs and hence good to fill your stomach with.",1 kg Pouch,kg,1 kg Pouch,1,1,240,177,BB,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_30005421_6-bb-popular-kabuli-channa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005421-2_3-bb-popular-kabuli-channa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005421-3_3-bb-popular-kabuli-channa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005421-4_2-bb-popular-kabuli-channa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005421-5_2-bb-popular-kabuli-channa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005421-6_1-bb-popular-kabuli-channa.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Provides energy.
Excellent source of vegetarian protein.
Keeps your heart healthy.
Diabetic friendly.
Improves insulin response.","Chickpeas are a flavorful and healthful addition to several dishes, in both soaked and cooked form.
From stir-fries, dips, soups, salads to subzis and rice-based dishes, they can be used everywhere.",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Masoor Dal/Mysore Bele, 1 kg Pouch","Masoor Dal is one of the most well-known Indian lentils. This dal is with no skin and red in color. It helps in cleansing your skin by removing impurities. The high amounts of fiber in the red lentils help in lowering cholesterol while potassium helps in lowering high blood pressure. Red lentils have a low glycemic index, which makes them an ideal food for people with diabetes. It boosts immune power. This dal is supple and cooks very speedily with a nice, earthy taste It has dietary fiber, vitamin B1, Folate and minerals all with almost no fat.",1 kg Pouch,kg,1 kg Pouch,1,1,150,133,"Papas Trading Pvt ltd, No39/40, 2nd Cross, KN Govindareddy Layout, Arekere,BG Road,Banglore-560071",India,['30010365'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_30010365_11-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010365-2_8-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010365-3_9-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010365-4_8-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010365-5_7-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010365-6_7-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010365-7_1-bb-popular-masoor-dal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Rich in cholesterol-lowering fiber.
High protein content with essential amino acids like isoleucine and lysine.
Good source of potassium and antioxidants.
Calcium and magnesium content help in the straightening of bones and teeth.
Folate and vitamin B helps in neutralizing inflammation.",Ready to cook.,"['EAN Code: 30010365', ""Manufactured by : Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076 Fssai Lic No11214334000011 | Kolkata ASSHIRVAD ENTRPRISE 16, PTR Siding, Coal Depot Shalimar, Howrah - 711102 Fssai Lic No12815008001814 | Chennai PAPAS TRADING PRIVATE LIMITED NO-16 B, Self help Industies Estate, Kovilambakkam, Chennai - 17. Fssai Lic No12417008000720 | Patna M/S ASG VISION B-295, MITRA MONDAL COLONY , SAKET VIHAR , PATNA - 800002 Fssai Lic No10416000000798 | Ahmedabad Shri Jayraj Foods Pvt Ltd. Plot No. A/173/7, TTC Industrial Area , MIDC Khairane, Navi Mumbai - 400710 | FSSAI LIC No. 11518015000276, Pune-37 Fssai Lic No11517035000559 | Ahmedabad Shri Jayraj Foods Pvt Ltd. Plot No. A/173/7, TTC Industrial Area , MIDC Khairane, Navi Mumbai - 400710 | FSSAI LIC No. 11518015000276, | Pune PARSHVA FOODS , 655/8/2, Ganga Dham Road, Behind Shreeji lawns, Opp. Kumar Prithvi Bldg, Bibwewadi, Pune 411 037. Fssai Lic No11517035000559 | Delhi SHRI JAYRAJ FOODS PVT. LTD KHASRA NO-427/428, LAL DORA, LAND MARK-MOTHER'S PRIDE SCHOOL, VILLAGE ALIPUR, NEW DELHI-110036 Fssai Lic No13317005000307 | Vijayawada-Guntur SRI VENKATA RAKESH TRADING CO(VJA) .#76-7-1, sabapathi Road, bhavanipuram, vijayawada-520012 Fssai Lic No10114006000535 | Vijayawada-Guntur Super market grocery supplies pvt ltd , Door No:4-88/2, part-b, Asst No:426/RAB Estates, Dhanekula Engineering college Road, Gangoor village, vijayawada (rular), krishna District, Andhrapradesh-521139 Fssai Lic No10117006000306 |"", 'Marketed by : Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071', 'FSSAI Number: 10019043002767', 'Country of origin: India', 'Best before 01-05-2023', '","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Masoor Dal/Mysore Bele, 200 g","Masoor Dal is one of the most well-known Indian lentils. This dal is with no skin and red in color. It helps in cleansing your skin by removing impurities. The high amounts of fiber in the red lentils help in lowering cholesterol while potassium helps in lowering high blood pressure. Red lentils have a low glycemic index, which makes them an ideal food for people with diabetes. It boosts immune power. This dal is supple and cooks very speedily with a nice, earthy taste It has dietary fiber, vitamin B1, Folate and minerals all with almost no fat.",200 g,g,200 g,1,1,32,29,"Papas Trading Pvt ltd, No39/40, 2nd Cross, KN Govindareddy Layout, Arekere,BG Road,Banglore-560071",India,['40058665'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_40058665_8-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40058665-2_7-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40058665-3_8-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40058665-4_8-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40058665-5_7-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40058665-6_7-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40058665-7_1-bb-popular-masoor-dal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Rich in cholesterol-lowering fiber.
High protein content with essential amino acids like isoleucine and lysine.
Good source of potassium and antioxidants.
Calcium and magnesium content help in the straightening of bones and teeth.
Folate and vitamin B helps in neutralizing inflammation.",Ready to cook.,"['EAN Code: 40058665', ""Manufactured by : Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076 Fssai Lic No11214334000011 | Kolkata ASSHIRVAD ENTRPRISE 16, PTR Siding, Coal Depot Shalimar, Howrah - 711102 Fssai Lic No12815008001814 | Chennai PAPAS TRADING PRIVATE LIMITED NO-16 B, Self help Industies Estate, Kovilambakkam, Chennai - 17. Fssai Lic No12417008000720 | Patna M/S ASG VISION B-295, MITRA MONDAL COLONY , SAKET VIHAR , PATNA - 800002 Fssai Lic No10416000000798 | Ahmedabad Shri Jayraj Foods Pvt Ltd. Plot No. A/173/7, TTC Industrial Area , MIDC Khairane, Navi Mumbai - 400710 | FSSAI LIC No. 11518015000276, Pune-37 Fssai Lic No11517035000559 | Ahmedabad Shri Jayraj Foods Pvt Ltd. Plot No. A/173/7, TTC Industrial Area , MIDC Khairane, Navi Mumbai - 400710 | FSSAI LIC No. 11518015000276, | Pune PARSHVA FOODS , 655/8/2, Ganga Dham Road, Behind Shreeji lawns, Opp. Kumar Prithvi Bldg, Bibwewadi, Pune 411 037. Fssai Lic No11517035000559 | Delhi SHRI JAYRAJ FOODS PVT. LTD KHASRA NO-427/428, LAL DORA, LAND MARK-MOTHER'S PRIDE SCHOOL, VILLAGE ALIPUR, NEW DELHI-110036 Fssai Lic No13317005000307 | Vijayawada-Guntur SRI VENKATA RAKESH TRADING CO(VJA) .#76-7-1, sabapathi Road, bhavanipuram, vijayawada-520012 Fssai Lic No10114006000535 | Vijayawada-Guntur Super market grocery supplies pvt ltd , Door No:4-88/2, part-b, Asst No:426/RAB Estates, Dhanekula Engineering college Road, Gangoor village, vijayawada (rular), krishna District, Andhrapradesh-521139 Fssai Lic No10117006000306 |"", 'Marketed by : Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071', 'FSSAI Number: 10019043002767', 'Country of origin: India', 'Best before 01-05-2023', '","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Masoor Dal/Mysore Bele, 500 g Pouch","Masoor Dal is one of the most well-known Indian lentils. This dal is with no skin and red in color. It helps in cleansing your skin by removing impurities. The high amounts of fiber in the red lentils help in lowering cholesterol while potassium helps in lowering high blood pressure. Red lentils have a low glycemic index, which makes them an ideal food for people with diabetes. It boosts immune power. This dal is supple and cooks very speedily with a nice, earthy taste It has dietary fiber, vitamin B1, Folate and minerals all with almost no fat.",500 g Pouch,g,500 g Pouch,1,1,75,69,"Papas Trading Pvt ltd, No39/40, 2nd Cross, KN Govindareddy Layout, Arekere,BG Road,Banglore-560071",India,['30010366'],['10019043002767'],https://datalabs.siva3.io/image/Eunimart_groceries_30010366_11-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010366-2_8-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010366-3_9-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010366-4_8-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010366-5_7-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010366-6_7-bb-popular-masoor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010366-7_1-bb-popular-masoor-dal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Rich in cholesterol-lowering fiber.
High protein content with essential amino acids like isoleucine and lysine.
Good source of potassium and antioxidants.
Calcium and magnesium content help in the straightening of bones and teeth.
Folate and vitamin B helps in neutralizing inflammation.",Ready to cook.,"['EAN Code: 30010366', ""Manufactured by : Bangalore Papa's Trading No 39/40, 2nd Cross, KN Govindareddy Layout, Arkere, Bannerghatta Road, Bangalore - 560076 Fssai Lic No11214334000011 | Kolkata ASSHIRVAD ENTRPRISE 16, PTR Siding, Coal Depot Shalimar, Howrah - 711102 Fssai Lic No12815008001814 | Chennai PAPAS TRADING PRIVATE LIMITED NO-16 B, Self help Industies Estate, Kovilambakkam, Chennai - 17. Fssai Lic No12417008000720 | Patna M/S ASG VISION B-295, MITRA MONDAL COLONY , SAKET VIHAR , PATNA - 800002 Fssai Lic No10416000000798 | Ahmedabad Shri Jayraj Foods Pvt Ltd. Plot No. A/173/7, TTC Industrial Area , MIDC Khairane, Navi Mumbai - 400710 | FSSAI LIC No. 11518015000276, Pune-37 Fssai Lic No11517035000559 | Ahmedabad Shri Jayraj Foods Pvt Ltd. Plot No. A/173/7, TTC Industrial Area , MIDC Khairane, Navi Mumbai - 400710 | FSSAI LIC No. 11518015000276, | Pune PARSHVA FOODS , 655/8/2, Ganga Dham Road, Behind Shreeji lawns, Opp. Kumar Prithvi Bldg, Bibwewadi, Pune 411 037. Fssai Lic No11517035000559 | Delhi SHRI JAYRAJ FOODS PVT. LTD KHASRA NO-427/428, LAL DORA, LAND MARK-MOTHER'S PRIDE SCHOOL, VILLAGE ALIPUR, NEW DELHI-110036 Fssai Lic No13317005000307 | Vijayawada-Guntur SRI VENKATA RAKESH TRADING CO(VJA) .#76-7-1, sabapathi Road, bhavanipuram, vijayawada-520012 Fssai Lic No10114006000535 | Vijayawada-Guntur Super market grocery supplies pvt ltd , Door No:4-88/2, part-b, Asst No:426/RAB Estates, Dhanekula Engineering college Road, Gangoor village, vijayawada (rular), krishna District, Andhrapradesh-521139 Fssai Lic No10117006000306 |"", 'Marketed by : Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071', 'FSSAI Number: 10019043002767', 'Country of origin: India', 'Best before 01-05-2023', '","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Moong Dal/Hesaru Bele, 1 kg Pouch","Moong Dal is a healthy choice. It has high fiber content and a negligible amount of cholesterol and fats. Moong Dal is full of iron, calcium and protein. Along with these nutrients, a bowl of Moong Dal also contains dietary fibers, sodium and all the other nutrients that are required for your body.",1 kg Pouch,kg,1 kg Pouch,1,1,190,137,BB,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_30005420_11-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005420-2_9-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005420-3_10-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005420-4_9-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005420-5_8-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005420-6_7-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005420-7_1-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005420-8_1-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30005420-9_1-bb-popular-moong-dal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is rich in Vitamin A, B, C and E and also in many minerals including iron, calcium, and potassium.
It is considered a healthy weight loss food as it is a low-fat food rich in proteins and fiber.
It helps to lower the high cholesterol level in the blood system.",Ready to cook.,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Moong Dal/Hesaru Bele, 2 kg Pouch","Moong Dal is a healthy choice. It has high fiber content and a negligible amount of cholesterol and fats. Moong Dal is full of iron, calcium and protein. Along with these nutrients, a bowl of Moong Dal also contains dietary fibers, sodium and all the other nutrients that are required for your body.",2 kg Pouch,kg,2 kg Pouch,1,1,380,270,BB,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_40044731_13-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044731-2_8-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044731-3_9-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044731-4_9-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044731-5_8-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044731-6_8-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044731-7_1-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044731-8_1-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40044731-9_1-bb-popular-moong-dal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is rich in Vitamin A, B, C and E and also in many minerals including iron, calcium, and potassium.
It is considered a healthy weight loss food as it is a low-fat food rich in proteins and fiber.
It helps to lower the high cholesterol level in the blood system.",Ready to cook.,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Moong Dal/Hesaru Bele, 500 g Pouch","Moong Dal is a healthy pulse that has high fibre content and a negligible amount of cholesterol and fats. Moong Dal is full of iron, calcium and protein. Along with these nutrients, a bowl of Moong Dal also contains dietary fibers, sodium and all the other nutrients that are required for your body.",500 g Pouch,g,500 g Pouch,1,1,95,71,BB,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_60000007_5-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_60000007-2_3-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_60000007-3_3-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_60000007-4_2-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_60000007-5_2-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_60000007-6_1-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_60000007-7_1-bb-popular-moong-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_60000007-8_1-bb-popular-moong-dal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is rich in Vitamin A, B, C and E and also in many minerals including iron, calcium, and potassium.
It is considered a healthy weight loss food as it is a low-fat food rich in proteins and fibre.
It helps to lower the high cholesterol level in the blood system.","Soak dal for about 1 hour.
And cook until the dal softens.",-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Peanuts/Kadalekayi - Raw, 1 kg 0","BB Popular Peanuts/Kadalekayi - Raw, 1 kg 0",1 kg 0,kg,1 kg 0,1,1,220,169,BB,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_30010383_12-bb-popular-peanutsmungaphalishengdana-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010383-2_9-bb-popular-peanutsmungaphalishengdana-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010383-3_10-bb-popular-peanutsmungaphalishengdana-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010383-4_9-bb-popular-peanutsmungaphalishengdana-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010383-5_8-bb-popular-peanutsmungaphalishengdana-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010383-6_14-bb-popular-peanutsmungaphalishengdana-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010383-7_1-bb-popular-peanutsmungaphalishengdana-raw.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,BB Popular,"BB Popular Peanuts/Kadalekayi - Raw, 200 g 0","BB Popular Peanuts/Kadalekayi - Raw, 200 g 0",200 g 0,g,200 g 0,1,1,47,36,BB,India,-,-,https://datalabs.siva3.io/image/Eunimart_groceries_30010384_11-bb-popular-peanutsmungaphali-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010384-2_8-bb-popular-peanutsmungaphali-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010384-3_9-bb-popular-peanutsmungaphali-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010384-4_9-bb-popular-peanutsmungaphali-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010384-5_8-bb-popular-peanutsmungaphali-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010384-6_9-bb-popular-peanutsmungaphali-raw.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_30010384-7_1-bb-popular-peanutsmungaphali-raw.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
