L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Composition,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Care Instruction,Ingredients,Ingredient,Specification,About
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shalimar,"Shalimar Kasturi Economy Long Box - FG12324, 90 g Box","In India, burning incense is about spreading positivity in all around areas. Burning incense sticks is also a symbol of worshipping God and a symbol of peace and freshness. Incense sticks, also known as agarbathi (or agarbatti) and joss sticks, in which an incense paste is rolled or moulded around a bamboo stick, are the main forms of incense in India.
With powerful healing properties, these incense sticks can influence your life by increasing spirituality. The bamboo method originated in India and is distinct from the Nepali/Tibetan and Japanese methods of stick making without bamboo cores.",90 g Box,g,90 g Box,1,1,60,60,"Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",India,['8904316403932'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40197905_2-shalimar-kasturi-economy-long-box-fg12324.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197905-2_2-shalimar-kasturi-economy-long-box-fg12324.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Keeps the environment fresh.
Made with natural ingredients.
Maintain the divine atmosphere.","Light the end of the incense stick with the use of a match or lighter.
Gently extinguish the flame by blowing or fanning. The incense stick should glow red and give off a delicate wisp of pale fragrant smoke indicating that it is slowly burning. 
Hold the flame to the stick until the stick ignites.
This will light the stick and create the perfect setting for an auspicious ritual by filling the air with a pleasant fragrance.
As they release smoke, they also act as organic disinfectants that drive away insects.","['EAN Code: 8904316403932', 'Manufactured & Marketed By: Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021', 'Country of Origin: India', 'Best before 01-09-2023', '","Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",-,-,-,-,-,-,"Material: Wood Powder
Type: Incense stick
Capacity: 100 grams
Features: Relax and unwind, Reduce stress and anxiety, Stimulate creativity, Increase Focus.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shalimar,"Shalimar Natural Honey Dhoop Sticks - FG10885HNYB, 22 Sticks Box","In India, burning incense is about spreading positivity in all around areas. Burning incense sticks is also a symbol of worshipping God and a symbol of peace and freshness. A sweet and delicious incense crafted from pure Honey Oils creates a soothing and comforting fragrance. Incense sticks, also known as agarbathi (or agarbatti) and joss sticks, in which an incense paste is rolled or moulded around a bamboo stick, are the main forms of incense in India.
With powerful healing properties, these incense sticks can influence your life by increasing spirituality. The bamboo method originated in India and is distinct from the Nepali/Tibetan and Japanese methods of stick making without bamboo cores.",22 Sticks Box,sticks,22 Sticks Box,22,1,50,50,"Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",India,['40197914'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40197914_1-shalimar-natural-honey-dhoop-sticks-fg10885hnyb.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197914-2_1-shalimar-natural-honey-dhoop-sticks-fg10885hnyb.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Keep the environment fresh.
Made with natural ingredients.
Maintain the divine atmosphere.","Light the end of the incense stick with the use of a match or lighter.
Gently extinguish the flame by blowing or fanning. The incense stick should glow red and give off a delicate wisp of pale fragrant smoke indicating that it is slowly burning. 
Hold the flame to the stick until the stick ignites.
This will light the stick and create the perfect setting for an auspicious ritual by filling the air with a pleasant fragrance.
As they release smoke, they also act as organic disinfectants that drive away insects.","['EAN Code: 40197914', 'Manufactured & Marketed By: Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021', 'Country of Origin: India', 'Best before 01-09-2023', '","Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",-,-,-,-,-,-,"Material: Wood Powder
Type: Incense stick
Capacity: 22 Sticks
Features: Relax and unwind, Reduce stress and anxiety, Stimulate creativity, Increase Focus.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shalimar,"Shalimar Pineapple Economy Long Box - FG06724, 90 g Box","The blissful pineapple fragrance has the mesmerizing aroma & creates an encouraging environment while offering prayers. Incense sticks, also known as agarbathi (or agarbatti) and joss sticks, in which an incense paste is rolled or moulded around a bamboo stick, are the main forms of incense in India. 
In India, burning incense is about spreading positivity in all around areas. Burning incense sticks is also a symbol of worshipping God and a symbol of peace and freshness. With powerful healing properties, these incense sticks can influence your life by increasing spirituality. The bamboo method originated in India and is distinct from the Nepali/Tibetan and Japanese methods of stick making without bamboo cores.",90 g Box,g,90 g Box,1,1,60,60,"Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",India,['8904316406759'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40197907_2-shalimar-pineapple-economy-long-box-fg06724.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197907-2_2-shalimar-pineapple-economy-long-box-fg06724.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197907-3_1-shalimar-pineapple-economy-long-box-fg06724.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Keeps the environment fresh.
Made with natural ingredients.
Maintain the divine atmosphere.","Light the end of the incense stick with the use of a match or lighter.
Gently extinguish the flame by blowing or fanning. The incense stick should glow red and give off a delicate wisp of pale fragrant smoke indicating that it is slowly burning. 
Hold the flame to the stick until the stick ignites.
This will light the stick and create the perfect setting for an auspicious ritual by filling the air with a pleasant fragrance.
As they release smoke, they also act as organic disinfectants that drive away insects.","['EAN Code: 8904316406759', 'Manufactured & Marketed By: Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021', 'Country of Origin: India', 'Best before 01-09-2023', '","Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",-,-,-,-,-,-,"Material: Wood Powder
Type: Incense stick
Capacity: 100 grams
Features: Relax and unwind, Reduce stress and anxiety, Stimulate creativity, Increase Focus.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shalimar,"Shalimar Subhmangal Semi Economy Box - FG00825, 70 g Box","In India, burning incense is about spreading positivity in all around areas. Burning incense sticks is also a symbol of worshipping God and a symbol of peace and freshness. A blissful fragrance that celebrates the grace of flowers to provide a charming experience. Incense sticks, also known as agarbathi (or agarbatti) and joss sticks, in which an incense paste is rolled or moulded around a bamboo stick, are the main forms of incense in India.
With powerful healing properties, these incense sticks can influence your life by increasing spirituality. The bamboo method originated in India and is distinct from the Nepali/Tibetan and Japanese methods of stick making without bamboo cores.",70 g Box,g,70 g Box,1,1,25,25,"Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",India,['40197909'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40197909_1-shalimar-subhmangal-semi-economy-box-fg00825.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197909-2_1-shalimar-subhmangal-semi-economy-box-fg00825.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197909-3_1-shalimar-subhmangal-semi-economy-box-fg00825.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Keeps the environment fresh.
Made with natural ingredients.
Maintain the divine atmosphere.","Light the end of the incense stick with the use of a match or lighter.
Gently extinguish the flame by blowing or fanning. The incense stick should glow red and give off a delicate wisp of pale fragrant smoke indicating that it is slowly burning. 
Hold the flame to the stick until the stick ignites.
This will light the stick and create the perfect setting for an auspicious ritual by filling the air with a pleasant fragrance.
As they release smoke, they also act as organic disinfectants that drive away insects.","['EAN Code: 40197909', 'Manufactured & Marketed By: Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021', 'Country of Origin: India', 'Best before 01-09-2023', '","Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",-,-,-,-,-,-,"Material: Wood Powder
Type: Incense stick
Capacity: 70 grams
Features: Relax and unwind, Reduce stress and anxiety, Stimulate creativity, Increase Focus.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shalimar,"Shalimar Sunny Zipper Economy Pouch - FG01546, 110 g Pouch","In India, burning incense is about spreading positivity in all around areas. Burning incense sticks is also a symbol of worshipping God and a symbol of peace and freshness. This rich and heady fragrance of red rose or damask will calm you down and help you regain composure. Incense sticks, also known as agarbathi (or agarbatti) and joss sticks, in which an incense paste is rolled or moulded around a bamboo stick, are the main forms of incense in India.
With powerful healing properties, these incense sticks can influence your life by increasing spirituality. The bamboo method originated in India and is distinct from the Nepali/Tibetan and Japanese methods of stick making without bamboo cores.",110 g Pouch,g,110 g Pouch,1,1,70,70,"Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",India,['8904316401594'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40197915_2-shalimar-sunny-zipper-economy-pouch-fg01546.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197915-2_2-shalimar-sunny-zipper-economy-pouch-fg01546.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Keep the environment fresh.
Made with natural ingredients.
Maintain the divine atmosphere.","Light the end of the incense stick with the use of a match or lighter.
Gently extinguish the flame by blowing or fanning. The incense stick should glow red and give off a delicate wisp of pale fragrant smoke indicating that it is slowly burning. 
Hold the flame to the stick until the stick ignites.
This will light the stick and create the perfect setting for an auspicious ritual by filling the air with a pleasant fragrance.
As they release smoke, they also act as organic disinfectants that drive away insects.","['EAN Code: 8904316401594', 'Manufactured & Marketed By: Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021', 'Country of Origin: India', 'Best before 01-09-2023', '","Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",-,-,-,-,-,-,"Material: Wood Powder
Type: Incense stick
Capacity: 120 grams
Features: Relax and unwind, Reduce stress and anxiety, Stimulate creativity, Increase Focus.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shalimar,"Shalimar Vaishnavi Zipper Economy Pouch - FG05346, 110 g Pouch","In India, burning incense is about spreading positivity in all around areas. Burning incense sticks is also a symbol of worshipping God and a symbol of peace and freshness. A holy fragrance crafted from natural blends connects to the enchanting journey of Maa Vaishnavi. Incense sticks, also known as agarbathi (or agarbatti) and joss sticks, in which an incense paste is rolled or moulded around a bamboo stick, are the main forms of incense in India.
With powerful healing properties, these incense sticks can influence your life by increasing spirituality. The bamboo method originated in India and is distinct from the Nepali/Tibetan and Japanese methods of stick making without bamboo cores.",110 g Pouch,g,110 g Pouch,1,1,70,70,"Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",India,['8904316405417'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40197911_2-shalimar-vaishnavi-zipper-economy-pouch-fg05346.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40197911-2_2-shalimar-vaishnavi-zipper-economy-pouch-fg05346.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Keeps the environment fresh.
Made with natural ingredients.
Maintain the divine atmosphere.","Light the end of the incense stick with the use of a match or lighter.
Gently extinguish the flame by blowing or fanning. The incense stick should glow red and give off a delicate wisp of pale fragrant smoke indicating that it is slowly burning. 
Hold the flame to the stick until the stick ignites.
This will light the stick and create the perfect setting for an auspicious ritual by filling the air with a pleasant fragrance.
As they release smoke, they also act as organic disinfectants that drive away insects.","['EAN Code: 8904316405417', 'Manufactured & Marketed By: Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021', 'Country of Origin: India', 'Best before 01-09-2023', '","Shalimar Incense Pvt Ltd., Shalimar House, No.32 & 33, 3rd Cross, Srirampuram, Bangalore-560021",-,-,-,-,-,-,"Material: Wood Powder
Type: Incense stick
Capacity: 120 grams
Features: Relax and unwind, Reduce stress and anxiety, Stimulate creativity, Increase Focus.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shubhkart,"Shubhkart Candles - Pure Quality, 3 pcs",Shubhkart Candles are unscented and non-fragrant candles for regular use. It is made up of high-grade parafin wax. This is a simple yet elegant candle that can leave an impression in any room. It also comes in handy during power cuts as well. These candles are suitable to use in your home or in the candle holder.,3 pcs,pcs,3 pcs,3,1,65,65,"Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.",India,['40231403'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40231403_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231403-2_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231403-3_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231403-4_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231403-5_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231403-6_1-shubhkart-candles-pure-quality.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made up of high-grade paraffin wax.
2. Perfect for regular use.
3. Simple yet elegant candles.
4. Handy during power cuts as well.","1. Remove a Candle from the pack and place in the candle holder.
2. Light the tip of the Candle which is in the upward direction with the help of a match stick.","[{'EAN Code': '40231403'}, {'Manufactured & Marketed By': 'Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.'}, {'Country of Origin': 'India'}]","Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.",-,-,-,-,-,-,"1. Brand :- Shubhkart.
2. Type :- Candles (Pack Of 3) .
3. Colour :- White.
4. Material :- Wax.
5. Weight :- 180g.
6. Features :- Essential item to have at your house, Multiple purpose use, Use for decoration.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shubhkart,"Shubhkart Candles - Pure Quality, 5 pcs",Shubhkart Candles are unscented and non-fragrant candles for regular use. It is made up of high-grade paraffin wax. This is a simple yet elegant candle that can leave an impression in any room. It also comes in handy during power cuts as well. These candles are suitable to use in your home or in the candle holder.,5 pcs,pcs,5 pcs,5,1,49,49,"Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.",India,['40231404'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40231404_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231404-2_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231404-3_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231404-4_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231404-5_1-shubhkart-candles-pure-quality.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40231404-6_1-shubhkart-candles-pure-quality.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Made up of high-grade paraffin wax.
2. Perfect for regular use.
3. Simple yet elegant candles.
4. Handy during power cuts as well.","1. Remove a Candle from the pack and place in the candle holder.
2. Light the tip of the Candle which is in the upward direction with the help of a match stick.","[{'EAN Code': '40231404'}, {'Manufactured & Marketed By': 'Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.'}, {'Country of Origin': 'India'}]","Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.",-,-,-,-,-,-,"1. Brand :- Shubhkart.
2. Type :- Candles (Pack Of 5) .
3. Colour :- White.
4. Material :- Wax.
5. Weight :- 130g.
6. Features :- Essential item to have at your house, Multiple purpose use, Use for decoration.",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shubhkart,"Shubhkart Choumukha - Size 0, 1 pc",Chomukha is a four bowled article which is essential for puja ceremonies. Choumukha makes it convinient to hold and keep puja essentials in a proper wat making it look more systematic and sophisticated.,1 pc,pcs,1 pc,1,1,220,209,"shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071",India,['40081422'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40081422_3-shubhkart-choumukha-size-0.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081422-2_2-shubhkart-choumukha-size-0.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081422-3_2-shubhkart-choumukha-size-0.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081422-4_2-shubhkart-choumukha-size-0.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081422-5_2-shubhkart-choumukha-size-0.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081422-6_2-shubhkart-choumukha-size-0.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40081422', 'Country of origin: India', '",-,-,-,-,-,-,-,Â Dimensions Of the Product(LXBCXH) : 90x20x90 mm,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shubhkart,"Shubhkart Copper Kalash, 1 pc","Kalash has a great divine value and are used in all pujas and spiritual functions. Copper Kalash is high quality Kalash with a smooth and shiny body. Kalasha is considered a symbol of abundance and source of life in the Vedas. The Kalasha is believed to contain amrita, the elixir of life, and thus is viewed as a symbol of abundance, wisdom, and immortality. The Kalasha is often seen as an attribute, in the hands of Hindu deities like the creator god Brahma, the destroyer god Shiva as a teacher, and the goddess of prosperity Lakshmi.",1 pc,pcs,1 pc,1,1,175,149,"Shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071",India,['40081400'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40081400_3-shubhkart-copper-kalash.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081400-2_2-shubhkart-copper-kalash.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081400-3_2-shubhkart-copper-kalash.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081400-4_2-shubhkart-copper-kalash.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081400-5_2-shubhkart-copper-kalash.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40081400'}, {'Country of origin': 'India'}, {'Manufactured by': 'Shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071'}]",-,-,-,-,-,-,-,Â Dimensions Of the Product(LXBCXH) : 100x90x100 mm,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shubhkart,"Shubhkart Crystal Deep Medium, 1 pc",-,1 pc,pcs,1 pc,1,1,499,399,"Shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071",India,['40081377'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40081377_3-shubhkart-crystal-deep-medium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081377-2_2-shubhkart-crystal-deep-medium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081377-3_2-shubhkart-crystal-deep-medium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081377-4_2-shubhkart-crystal-deep-medium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081377-5_2-shubhkart-crystal-deep-medium.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081377-6_2-shubhkart-crystal-deep-medium.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40081377', 'Country of origin: India ', 'Manufactured by: Shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071 ', '",-,-,-,-,-,-,-,"Crystal deep - this alluring piece of crystal deep is apt to brighten your puja room. Build a serene atmosphere with this crystal deep. When you light the Diya inside, it is sure to enlighten the entire puja room with brightness and positive vibes. Made entirely of crystal, it is sure to grab one's attention and is best for home decor and gifting purposes.
Dimensions Of the Product (LXBCXH) : 85x80x154 mm",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shubhkart,"Shubhkart Gattu Agarbatti Stand - Size 2, 1 pc",Agarbatti is an essential element used during pujas to make the place sacred and the atmosphere to glow spiritual and divine. Agarbatti needs stands and can be tugged into the stands to be kept anywhere.,1 pc,pcs,1 pc,1,1,50,50,"Shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071",India,['40081392'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40081392_3-shubhkart-gattu-agarbatti-stand-size-2.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081392-2_2-shubhkart-gattu-agarbatti-stand-size-2.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081392-3_2-shubhkart-gattu-agarbatti-stand-size-2.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081392-4_2-shubhkart-gattu-agarbatti-stand-size-2.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40081392-5_2-shubhkart-gattu-agarbatti-stand-size-2.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40081392', 'Country of origin: India ', 'Manufactured by: Shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071 ', '",-,-,-,-,-,-,-,Â Dimensions of the Product : Dia -40 mm height 40 mm,-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shubhkart,"Shubhkart Gol Ghanti, 1 pc","Bell or Ghanti is an essential part of Puja rituals. It is used while performing Aarti to lend a melodious tone to the chanting. It drowns Inauspicious noises and brings spiritual vibrations to the prayer ceremony. A well-designed Ghanti or bell produce long strains of the sound OM. The most widespread belief is that the puja bell is sounded to invite the deity to accept the worship and prayers. Another belief is that it is to drive away evil and negative forces. The sound made from a well-designed Ghanti or Bell is uninterrupted, reverberating (echo), deep and impressive. Symbolically, the body of the bell represents time - Ananta. The tongue of the bell symbolically represents Goddess Saraswati. The handle of the Ghanti is considered to be the vital principle (Praan Shakti) and symbolically represents Hanuman, Garuda, Nandi or Chakra.",1 pc,pcs,1 pc,1,1,90,85,"shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071",India,['40165469'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40165469_4-shubhkart-gol-ghanti.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40165469-2_4-shubhkart-gol-ghanti.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40165469-3_3-shubhkart-gol-ghanti.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40165469-4_3-shubhkart-gol-ghanti.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40165469-5_2-shubhkart-gol-ghanti.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40165469-6_2-shubhkart-gol-ghanti.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40165469', 'Country of Origin: India', 'Manufacutred by: Shubhkart india pvt ltd, shubhkart india pvt ltd, Mumbai BKC, 400051, 8108110071 ', '",-,-,-,-,-,-,-,"Brand - Shubhkart
Type - Ghanti
Material - Brass
Dimension - L 48 mm * B 48 mm * H 105 mm
Weight - 58 gm
Package Content - 1",-
RET,RET-10,RET-10-14,RET-10-14-11,RET-10-14-11-12,Shubhkart,"Shubhkart Haldi Powder, 50 g","Shubhkart Haldi Powder is organic and pure haldi. Use this pure and natural haldi for all your pooja needs. This turmeric does not colour your skin and is not used for cooking but only for external application. It is used in pujas and religious ceremonies as the symbolism of purity, prosperity, fortune, fertility, healing and protector from evil. The use of Turmeric brings a positive flow of energy.",50 g,g,50 g,1,1,20,20,"Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.",India,['40166439'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40166439_2-shubhkart-haldi-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40166439-2_2-shubhkart-haldi-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40166439-3_1-shubhkart-haldi-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40166439-4_1-shubhkart-haldi-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40166439-5_1-shubhkart-haldi-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40166439-6_1-shubhkart-haldi-powder.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Organic and pure haldi.
2. Haldi for all your pooja needs.
3. Does not colour your skin.
4. Brings a positive flow of energy.",It is mixed with water and applied to deity idols or used in abhishekam rituals.,"['EAN Code: 40166439', 'Manufactured & Marketed By: Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.', 'Country of Origin: India', '","Shubhkart India Pvt. Ltd. Building No H5/2422, Vindavan Complex, Sonale Village, Bhiwandi, Mumbai Bhiwandi Maharashtra - 421302.",-,-,-,-,-,-,"1. Brand :- Shubhkart.
2. Type :- Haldi powder.
3. Colour :- Yellow.
4. Material :- Haldi.
5. Weight :- 50g.
6. Features :- Pure and Natural, No chemicals added, No chemicals added.",-
