L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Almonds & Raisins, 10x40 g Multipack","Packed with nutritional value and are ideal for quick bites to munch on, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect snacks after delicious meals. Made with the finest, hand-picked ingredients, crunchy almonds and sweetened raisins are a scrumptious addition to the chewiness and sweetness of the energy bar. Crunchy, tasty and crumbly to relish, these energy bars are a perfect mix of crunchiness and savouriness. Adding a lasting impression to your sweet-filled cravings, these energy bars have no added preservatives and are perfect guilt-free snacks. Premium, rich and handcrafted, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect binge-worthy snacks and is best eaten as a quick breakfast snack. With something for everyone, Fresho Signature's range of delicious goods is prepared with the finest ingredients. Treat yourself to different kinds of cereal bars, granola, and muesli, from Fresho's special collection.
Features: 
On-the-go 
Gluten and cholesterol-free 
No added preservative",10x40 g Multipack,g Multipack,10x40 g Multipack,1,1,520,350.1,"134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1205654'],-,https://datalabs.siva3.io/image/Eunimart_groceries_205654_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1205654'}, {'Country of origin': 'India'}, {'Manufacturer name & address': '134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Black Raisins(15%), Honey, Almonds(12%), Sunflower Seeds, Flax Seeds, Jaggery, Butter, Jowar Millet Crisps, Rock Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Almonds & Raisins, 10x40 g Multipack","Packed with nutritional value and are ideal for quick bites to munch on, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect snacks after delicious meals. Made with the finest, hand-picked ingredients, crunchy almonds and sweetened raisins are a scrumptious addition to the chewiness and sweetness of the energy bar. Crunchy, tasty and crumbly to relish, these energy bars are a perfect mix of crunchiness and savouriness. Adding a lasting impression to your sweet-filled cravings, these energy bars have no added preservatives and are perfect guilt-free snacks. Premium, rich and handcrafted, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect binge-worthy snacks and is best eaten as a quick breakfast snack. With something for everyone, Fresho Signature's range of delicious goods is prepared with the finest ingredients. Treat yourself to different kinds of cereal bars, granola, and muesli, from Fresho's special collection.
Features: 
On-the-go 
Gluten and cholesterol-free 
No added preservative",10x40 g Multipack,g Multipack,10x40 g Multipack,1,1,520,350.1,"134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1205654'],-,https://datalabs.siva3.io/image/Eunimart_groceries_205654_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1205654'}, {'Country of origin': 'India'}, {'Manufacturer name & address': '134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Black Raisins(15%), Honey, Almonds(12%), Sunflower Seeds, Flax Seeds, Jaggery, Butter, Jowar Millet Crisps, Rock Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Almonds & Raisins, 10x40 g Multipack","Packed with nutritional value and are ideal for quick bites to munch on, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect snacks after delicious meals. Made with the finest, hand-picked ingredients, crunchy almonds and sweetened raisins are a scrumptious addition to the chewiness and sweetness of the energy bar. Crunchy, tasty and crumbly to relish, these energy bars are a perfect mix of crunchiness and savouriness. Adding a lasting impression to your sweet-filled cravings, these energy bars have no added preservatives and are perfect guilt-free snacks. Premium, rich and handcrafted, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect binge-worthy snacks and is best eaten as a quick breakfast snack. With something for everyone, Fresho Signature's range of delicious goods is prepared with the finest ingredients. Treat yourself to different kinds of cereal bars, granola, and muesli, from Fresho's special collection.
Features: 
On-the-go 
Gluten and cholesterol-free 
No added preservative",10x40 g Multipack,g Multipack,10x40 g Multipack,1,1,520,350.1,"134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1205654'],-,https://datalabs.siva3.io/image/Eunimart_groceries_205654_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1205654'}, {'Country of origin': 'India'}, {'Manufacturer name & address': '134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Black Raisins(15%), Honey, Almonds(12%), Sunflower Seeds, Flax Seeds, Jaggery, Butter, Jowar Millet Crisps, Rock Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Almonds & Raisins, 10x40 g Multipack","Packed with nutritional value and are ideal for quick bites to munch on, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect snacks after delicious meals. Made with the finest, hand-picked ingredients, crunchy almonds and sweetened raisins are a scrumptious addition to the chewiness and sweetness of the energy bar. Crunchy, tasty and crumbly to relish, these energy bars are a perfect mix of crunchiness and savouriness. Adding a lasting impression to your sweet-filled cravings, these energy bars have no added preservatives and are perfect guilt-free snacks. Premium, rich and handcrafted, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect binge-worthy snacks and is best eaten as a quick breakfast snack. With something for everyone, Fresho Signature's range of delicious goods is prepared with the finest ingredients. Treat yourself to different kinds of cereal bars, granola, and muesli, from Fresho's special collection.
Features: 
On-the-go 
Gluten and cholesterol-free 
No added preservative",10x40 g Multipack,g Multipack,10x40 g Multipack,1,1,520,350.1,"134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1205654'],-,https://datalabs.siva3.io/image/Eunimart_groceries_205654_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1205654'}, {'Country of origin': 'India'}, {'Manufacturer name & address': '134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Black Raisins(15%), Honey, Almonds(12%), Sunflower Seeds, Flax Seeds, Jaggery, Butter, Jowar Millet Crisps, Rock Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Almonds & Raisins, 10x40 g Multipack","Packed with nutritional value and are ideal for quick bites to munch on, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect snacks after delicious meals. Made with the finest, hand-picked ingredients, crunchy almonds and sweetened raisins are a scrumptious addition to the chewiness and sweetness of the energy bar. Crunchy, tasty and crumbly to relish, these energy bars are a perfect mix of crunchiness and savouriness. Adding a lasting impression to your sweet-filled cravings, these energy bars have no added preservatives and are perfect guilt-free snacks. Premium, rich and handcrafted, GoodDiet Nutrition Energy Bar - Almonds & Raisins are perfect binge-worthy snacks and is best eaten as a quick breakfast snack. With something for everyone, Fresho Signature's range of delicious goods is prepared with the finest ingredients. Treat yourself to different kinds of cereal bars, granola, and muesli, from Fresho's special collection.
Features: 
On-the-go 
Gluten and cholesterol-free 
No added preservative",10x40 g Multipack,g Multipack,10x40 g Multipack,1,1,520,350.1,"134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1205654'],-,https://datalabs.siva3.io/image/Eunimart_groceries_205654_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1205654'}, {'Country of origin': 'India'}, {'Manufacturer name & address': '134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Black Raisins(15%), Honey, Almonds(12%), Sunflower Seeds, Flax Seeds, Jaggery, Butter, Jowar Millet Crisps, Rock Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Chocolate & Peanut, 2x40 g Multipack",ABC,2x40 g Multipack,g Multipack,2x40 g Multipack,1,1,104,79.02,"SIRIMIRI NUTRITION FOOD PRODUCTS PRIVATE LIMITED(Good Diet) 134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1222568'],['21218180000946'],https://datalabs.siva3.io/image/Eunimart_groceries_222568_2-gooddiet-nutrition-energy-bar-chocolate-peanut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1222568'}, {'Country Of Origin': 'India'}, {'Manufacturer name & address': 'SIRIMIRI NUTRITION FOOD PRODUCTS PRIVATE LIMITED(Good Diet) 134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'FSSAI Number': '21218180000946'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Cocoa(15%), Peanut(12%), Honey, Watermelon Seeds, Jaggery, Butter, Jowar Millet Crisps, Buckwheat, Rock Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Chocolate & Peanut, 2x40 g Multipack",ABC,2x40 g Multipack,g Multipack,2x40 g Multipack,1,1,104,79.02,"SIRIMIRI NUTRITION FOOD PRODUCTS PRIVATE LIMITED(Good Diet) 134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1222568'],['21218180000946'],https://datalabs.siva3.io/image/Eunimart_groceries_222568_2-gooddiet-nutrition-energy-bar-chocolate-peanut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1222568'}, {'Country Of Origin': 'India'}, {'Manufacturer name & address': 'SIRIMIRI NUTRITION FOOD PRODUCTS PRIVATE LIMITED(Good Diet) 134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'FSSAI Number': '21218180000946'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Cocoa(15%), Peanut(12%), Honey, Watermelon Seeds, Jaggery, Butter, Jowar Millet Crisps, Buckwheat, Rock Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Chocolate & Peanut, 2x40 g Multipack",ABC,2x40 g Multipack,g Multipack,2x40 g Multipack,1,1,104,79.02,"SIRIMIRI NUTRITION FOOD PRODUCTS PRIVATE LIMITED(Good Diet) 134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1222568'],['21218180000946'],https://datalabs.siva3.io/image/Eunimart_groceries_222568_2-gooddiet-nutrition-energy-bar-chocolate-peanut.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1222568'}, {'Country Of Origin': 'India'}, {'Manufacturer name & address': 'SIRIMIRI NUTRITION FOOD PRODUCTS PRIVATE LIMITED(Good Diet) 134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'FSSAI Number': '21218180000946'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Cocoa(15%), Peanut(12%), Honey, Watermelon Seeds, Jaggery, Butter, Jowar Millet Crisps, Buckwheat, Rock Salt.",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Cocoa Coconut & Almonds, 10x40 g Multipack","GoodDiet Nutrition Energy Bar - Cocoa Coconut & Almonds are packed with nutritional value and a great sweet treat for those who are watching their calorie intake. Created with hand-picked ingredients, the cocoa coconut adds a rich flavour and the almond nuts add a delicious crunch to this bar. Tasty and crumbly to relish, these energy bars are a perfect mix of crunchiness and sweetness. A healthy alternative for all the sweet snacks, these energy bars have no added preservatives and are perfect guilt-free snacks. These delicious, rich and handcrafted energy bars are perfect movie time snacks or as breakfast and evening snacks. With something for everyone, Fresho Signature's range of treats are prepared with the finest ingredients. Treat yourself to different kinds of granola, and cereal bars from Fresho's wide-ranging collection.
Features:
On-the-go 
Gluten and cholesterol-free 
No added preservative",10x40 g Multipack,g Multipack,10x40 g Multipack,1,1,520,350.1,"134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1205657'],-,https://datalabs.siva3.io/image/Eunimart_groceries_205657_1-gooddiet-nutrition-energy-bar-cocoa-coconut-almonds.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1205657'}, {'Country of origin': 'India'}, {'Manufacturer name & address': '134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Cocoa mass(12%), Honey, Almonds(13%), Watermelon Seeds, Jaggery, Coconut (5%), Butter, Flax Seeds, Millet Crisps, Rock Salt",-,-
RET,RET-10,RET-10-18,RET-10-18-10,RET-10-18-10-14,GoodDiet,"GoodDiet Nutrition Energy Bar - Cocoa Coconut & Almonds, 10x40 g Multipack","GoodDiet Nutrition Energy Bar - Cocoa Coconut & Almonds are packed with nutritional value and a great sweet treat for those who are watching their calorie intake. Created with hand-picked ingredients, the cocoa coconut adds a rich flavour and the almond nuts add a delicious crunch to this bar. Tasty and crumbly to relish, these energy bars are a perfect mix of crunchiness and sweetness. A healthy alternative for all the sweet snacks, these energy bars have no added preservatives and are perfect guilt-free snacks. These delicious, rich and handcrafted energy bars are perfect movie time snacks or as breakfast and evening snacks. With something for everyone, Fresho Signature's range of treats are prepared with the finest ingredients. Treat yourself to different kinds of granola, and cereal bars from Fresho's wide-ranging collection.
Features:
On-the-go 
Gluten and cholesterol-free 
No added preservative",10x40 g Multipack,g Multipack,10x40 g Multipack,1,1,520,350.1,"134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022",India,['1205657'],-,https://datalabs.siva3.io/image/Eunimart_groceries_205657_1-gooddiet-nutrition-energy-bar-cocoa-coconut-almonds.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ready to eat
Storage Information: Store in a cool, dry and hygienic place.","[{'EAN Code': '1205657'}, {'Country of origin': 'India'}, {'Manufacturer name & address': '134/A, 3rd floor, 6th main, 2nd stage, 3rd cross, Industrial Suburb, Yeshwantpur, Bangalore- 560022'}, {'Marketed by': 'Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071'}]","Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071",-,-,-,"Rolled Oats, Cocoa mass(12%), Honey, Almonds(13%), Watermelon Seeds, Jaggery, Coconut (5%), Butter, Flax Seeds, Millet Crisps, Rock Salt",-,-
